trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBRL10,990,,,,0
4,SBRG10,1000,,,,0
6,SALG10,1010,,,,0
8,SARL50,960,,,,0
10,SBLL50,910,,,,0
12,SARL50,860,,,,0
14,SBRG10,870,,,,0
16,SALL10,860,,,,0
18,SBLL50,810,,,,0
20,SBLL50,760,,,,0
22,SBRL10,750,,,,0
24,SARL50,700,,,,0
26,SBRG10,710,,,,0
28,SALG10,720,,,,0
30,SALL10,710,,,,0
32,SBRG10,720,,,,0
34,SALG10,730,,,,0
36,SALL10,720,,,,0
38,SARG50,770,,,,0
40,SALG10,780,,,,0
42,SBRG10,790,,,,0
44,SALL10,780,,,,0
46,SALL10,770,,,,0
48,SALG10,780,,,,0
50,SBRL10,770,,,,0
52,SBLL50,720,,,,0
54,SBRG10,730,,,,0
56,SBRL10,720,,,,0
58,SBLL50,670,,,,0
60,SALL10,660,,,,0
62,SBLL50,610,,,,0
64,SALG10,620,,,,0
66,SBRG10,630,,,,0
68,SALG10,640,,,,0
70,SBRG10,650,,,,0
72,SALG10,660,,,,0
2,SALL10,650,,,,0
4,SALG10,660,,,,0
6,SBRG10,670,,,,0
8,SBRL10,660,,,,0
10,SBRG10,670,,,,0
12,SBRL10,660,,,,0
14,SBLG50,710,,,,0
16,SBRL10,700,,,,0
18,SALG10,710,,,,0
20,SBRL10,700,,,,0
22,SARL50,650,,,,0
24,SALL10,640,,,,0
26,SALG10,650,,,,0
28,SBRL10,640,,,,0
30,SBLG50,690,,,,0
32,SBRL10,680,,,,0
34,SBLL50,630,,,,0
36,SALG10,640,,,,0
38,SALL10,630,,,,0
40,SBLG50,680,,,,0
42,SALG10,690,,,,0
44,SBRL10,680,,,,0
46,SARL50,630,,,,0
48,SARG50,680,,,,0
50,SALG10,690,,,,0
52,SARL50,640,,,,0
54,SARL50,590,,,,0
56,SBLG50,640,,,,0
58,SALL10,630,,,,0
60,SBRG10,640,,,,0
62,SARL50,590,,,,0
64,SBRG10,600,,,,0
66,SARL50,550,,,,0
68,SBRL10,540,,,,0
70,SBLG50,590,,,,0
72,SALG10,600,,,,0
2,SALG10,610,,,,0
4,SBRG10,620,,,,0
6,SARL50,570,,,,0
8,SBRG10,580,,,,0
10,SALG10,590,,,,0
12,SARG50,640,,,,0
14,SALG10,650,,,,0
16,SBRG10,660,,,,0
18,SBLL50,610,,,,0
20,SALL10,600,,,,0
22,SBRG10,610,,,,0
24,SBRL10,600,,,,0
26,SALL10,590,,,,0
28,SBLG50,640,,,,0
30,SALL10,630,,,,0
32,SALL10,620,,,,0
34,SALL10,610,,,,0
36,SBLL50,560,,,,0
38,SALL10,550,,,,0
40,SARL50,500,,,,0
42,SBRL10,490,,,,0
44,SARL50,440,,,,0
46,SBLG50,490,,,,0
48,SBRG10,500,,,,0
50,SBRL10,490,,,,0
52,SARG50,540,,,,0
54,SALG10,550,,,,0
56,SBRL10,540,,,,0
58,SBLL50,490,,,,0
60,SBLG50,540,,,,0
62,SBLL50,490,,,,0
64,SARL50,440,,,,0
66,SBRL10,430,,,,0
68,SARG50,480,,,,0
70,SBLG50,530,,,,0
72,SALG10,540,,,,0
2,SBRG10,550,,,,0
4,SALL10,540,,,,0
6,SALG10,550,,,,0
8,SARG50,600,,,,0
10,SBLL50,550,,,,0
12,SBRL10,540,,,,0
14,SARG50,590,,,,0
16,SALG10,600,,,,0
18,SBRG10,610,,,,0
20,SBRL10,600,,,,0
22,SBLG50,650,,,,0
24,SBRG10,660,,,,0
