trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SALG10,1010,,,,0
4,SALL10,1000,,,,0
6,SBRL10,990,,,,0
8,SALL10,980,,,,0
10,SALL10,970,,,,0
12,SARL50,920,,,,0
14,SBRG10,930,,,,0
16,SBRG10,940,,,,0
18,SALL10,930,,,,0
20,SBLG50,980,,,,0
22,SBRL10,970,,,,0
24,SBLG50,1020,,,,0
26,SALL10,1010,,,,0
28,SBRG10,1020,,,,0
30,SBRL10,1010,,,,0
32,SARG50,1060,,,,0
34,SALL10,1050,,,,0
36,SBRG10,1060,,,,0
38,SBRL10,1050,,,,0
40,SBRL10,1040,,,,0
42,SARG50,1090,,,,0
44,SALG10,1100,,,,0
46,SALL10,1090,,,,0
48,SBRG10,1100,,,,0
50,SBRG10,1110,,,,0
52,SALL10,1100,,,,0
54,SALL10,1090,,,,0
56,SARL50,1040,,,,0
58,SBRL10,1030,,,,0
60,SALG10,1040,,,,0
62,SALG10,1050,,,,0
64,SBRL10,1040,,,,0
66,SBRG10,1050,,,,0
68,SARG50,1100,,,,0
70,SBRG10,1110,,,,0
72,SBRG10,1120,,,,0
2,SBRL10,1110,,,,0
4,SALG10,1120,,,,0
6,SBRL10,1110,,,,0
8,SALG10,1120,,,,0
10,SALL10,1110,,,,0
12,SALL10,1100,,,,0
14,SARL50,1050,,,,0
16,SALL10,1040,,,,0
18,SBRG10,1050,,,,0
20,SBRL10,1040,,,,0
22,SBRL10,1030,,,,0
24,SARG50,1080,,,,0
26,SBRL10,1070,,,,0
28,SBRL10,1060,,,,0
30,SBRL10,1050,,,,0
32,SALL10,1040,,,,0
34,SALG10,1050,,,,0
36,SBRL10,1040,,,,0
38,SALL10,1030,,,,0
40,SBRL10,1020,,,,0
42,SBLL50,970,,,,0
44,SBRL10,960,,,,0
46,SBRG10,970,,,,0
48,SALL10,960,,,,0
50,SARL50,910,,,,0
52,SARG50,960,,,,0
54,SBLG50,1010,,,,0
56,SBRG10,1020,,,,0
58,SBRG10,1030,,,,0
60,SALG10,1040,,,,0
62,SALG10,1050,,,,0
64,SALG10,1060,,,,0
66,SALG10,1070,,,,0
68,SALG10,1080,,,,0
70,SBRG10,1090,,,,0
72,SBRG10,1100,,,,0
2,SBRL10,1090,,,,0
4,SALG10,1100,,,,0
6,SBLG50,1150,,,,0
8,SALL10,1140,,,,0
10,SALG10,1150,,,,0
12,SBRG10,1160,,,,0
14,SALG10,1170,,,,0
16,SALG10,1180,,,,0
18,SALL10,1170,,,,0
20,SALL10,1160,,,,0
22,SBLG50,1210,,,,0
24,SBRG10,1220,,,,0
26,SALL10,1210,,,,0
28,SALG10,1220,,,,0
30,SALL10,1210,,,,0
32,SBRL10,1200,,,,0
34,SALG10,1210,,,,0
36,SBRG10,1220,,,,0
38,SBRL10,1210,,,,0
40,SBRG10,1220,,,,0
42,SBRL10,1210,,,,0
44,SALG10,1220,,,,0
46,SBRL10,1210,,,,0
48,SALL10,1200,,,,0
50,SBRL10,1190,,,,0
52,SARG50,1240,,,,0
54,SBRG10,1250,,,,0
56,SALL10,1240,,,,0
58,SBRG10,1250,,,,0
60,SALL10,1240,,,,0
62,SBRL10,1230,,,,0
64,SALG10,1240,,,,0
66,SBRL10,1230,,,,0
68,SBRL10,1220,,,,0
70,SARG50,1270,,,,0
72,SBRG10,1280,,,,0
2,SARL50,1230,,,,0
4,SBRL10,1220,,,,0
6,SBRG10,1230,,,,0
8,SALG10,1240,,,,0
10,SBRL10,1230,,,,0
12,SBLG50,1280,,,,0
14,SALG10,1290,,,,0
16,SALG10,1300,,,,0
18,SALL10,1290,,,,0
20,SALG10,1300,,,,0
22,SBRG10,1310,,,,0
24,SBRL10,1300,,,,0
26,SALL10,1290,,,,0
28,SBRG10,1300,,,,0
30,SALG10,1310,,,,0
32,SALG10,1320,,,,0
34,SBRL10,1310,,,,0
36,SBLL50,1260,,,,0
38,SALG10,1270,,,,0
40,SBRL10,1260,,,,0
42,SALG10,1270,,,,0
44,SALL10,1260,,,,0
46,SARL50,1210,,,,0
48,SBRG10,1220,,,,0
50,SALG10,1230,,,,0
52,SBRL10,1220,,,,0
54,SBRL10,1210,,,,0
56,SBLG50,1260,,,,0
58,SALL10,1250,,,,0
60,SALG10,1260,,,,0
62,SBRG10,1270,,,,0
64,SBRL10,1260,,,,0
66,SBRG10,1270,,,,0
68,SALL10,1260,,,,0
70,SALG10,1270,,,,0
72,SBRL10,1260,,,,0
1,QuestionS,1260,,,５０点が外れたとき，どのように感じましたか？,S7
2,QuestionS,1260,,,５０点が当たったとき，どのように感じましたか？,S7
3,QuestionS,1260,,,１０点が外れたとき，どのように感じましたか？,S7
4,QuestionS,1260,,,１０点が当たったとき，どのように感じましたか？,S7
1,QuestionM,1260,のんきな,5非活動的快,,M4
2,QuestionM,1260,びっくりした,8驚愕,,M1
3,QuestionM,1260,いとおしい,6親和,,M2
4,QuestionM,1260,だるい,3倦怠,,M1
5,QuestionM,1260,はっとした,8驚愕,,M1
6,QuestionM,1260,恋しい,6親和,,M2
7,QuestionM,1260,慎重な,7集中,,M4
8,QuestionM,1260,つまらない,3倦怠,,M1
9,QuestionM,1260,憎らしい,2敵意,,M1
10,QuestionM,1260,思慮深い,7集中,,M3
11,QuestionM,1260,自信がない,1抑うつ・不安,,M1
12,QuestionM,1260,敵意のある,2敵意,,M1
13,QuestionM,1260,気がかりな,1抑うつ・不安,,M1
14,QuestionM,1260,動揺した,8驚愕,,M1
15,QuestionM,1260,すてきな,6親和,,M3
16,QuestionM,1260,不安な,1抑うつ・不安,,M1
17,QuestionM,1260,おっとりした,5非活動的快,,M3
18,QuestionM,1260,好きな,6親和,,M3
19,QuestionM,1260,元気いっぱいの,4活動的快,,M2
20,QuestionM,1260,疲れた,3倦怠,,M2
21,QuestionM,1260,気力に満ちた,4活動的快,,M2
22,QuestionM,1260,驚いた,8驚愕,,M1
23,QuestionM,1260,くよくよした,1抑うつ・不安,,M1
24,QuestionM,1260,のんびりした,5非活動的快,,M3
25,QuestionM,1260,無気力な,3倦怠,,M1
26,QuestionM,1260,はつらつとした,4活動的快,,M2
27,QuestionM,1260,活気のある,4活動的快,,M2
28,QuestionM,1260,びくりとした,8驚愕,,M1
29,QuestionM,1260,注意深い,7集中,,M4
30,QuestionM,1260,悩んでいる,1抑うつ・不安,,M2
31,QuestionM,1260,ゆっくりした,5非活動的快,,M4
32,QuestionM,1260,ていねいな,7集中,,M4
33,QuestionM,1260,のどかな,5非活動的快,,M3
34,QuestionM,1260,退屈な,3倦怠,,M1
35,QuestionM,1260,丁重な,7集中,,M3
36,QuestionM,1260,陽気な,4活動的快,,M1
37,QuestionM,1260,愛らしい,6親和,,M2
38,QuestionM,1260,うらんだ,2敵意,,M1
39,QuestionM,1260,攻撃的な,2敵意,,M1
40,QuestionM,1260,むっとした,2敵意,,M1
