trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SARG50,1050,,,,0
4,SBRG10,1060,,,,0
6,SBLG50,1110,,,,0
8,SBRL10,1100,,,,0
10,SBRG10,1110,,,,0
12,SALL10,1100,,,,0
14,SBLG50,1150,,,,0
16,SARG50,1200,,,,0
18,SALL10,1190,,,,0
20,SALG10,1200,,,,0
22,SBRG10,1210,,,,0
24,SBLL50,1160,,,,0
26,SALL10,1150,,,,0
28,SBLL50,1100,,,,0
30,SALL10,1090,,,,0
32,SBLL50,1040,,,,0
34,SBLL50,990,,,,0
36,SBLL50,940,,,,0
38,SALG10,950,,,,0
40,SBLG50,1000,,,,0
42,SALG10,1010,,,,0
44,SARL50,960,,,,0
46,SARG50,1010,,,,0
48,SBRG10,1020,,,,0
50,SALG10,1030,,,,0
52,SBRL10,1020,,,,0
54,SBRL10,1010,,,,0
56,SBRL10,1000,,,,0
58,SARL50,950,,,,0
60,SARG50,1000,,,,0
62,SALL10,990,,,,0
64,SBLG50,1040,,,,0
66,SARL50,990,,,,0
68,SBRL10,980,,,,0
70,SARG50,1030,,,,0
72,SARG50,1080,,,,0
2,SALG10,1090,,,,0
4,SBLL50,1040,,,,0
6,SBLL50,990,,,,0
8,SBLL50,940,,,,0
10,SBLG50,990,,,,0
12,SBRL10,980,,,,0
14,SARG50,1030,,,,0
16,SBLL50,980,,,,0
18,SALG10,990,,,,0
20,SARL50,940,,,,0
22,SARL50,890,,,,0
24,SBLL50,840,,,,0
26,SBLG50,890,,,,0
28,SALG10,900,,,,0
30,SALL10,890,,,,0
32,SBLG50,940,,,,0
34,SARG50,990,,,,0
36,SALL10,980,,,,0
38,SALL10,970,,,,0
40,SBLL50,920,,,,0
42,SBLG50,970,,,,0
44,SBRL10,960,,,,0
46,SALG10,970,,,,0
48,SARL50,920,,,,0
50,SARG50,970,,,,0
52,SARG50,1020,,,,0
54,SALL10,1010,,,,0
56,SBLL50,960,,,,0
58,SBRL10,950,,,,0
60,SBLL50,900,,,,0
62,SBLG50,950,,,,0
64,SBLL50,900,,,,0
66,SALG10,910,,,,0
68,SALG10,920,,,,0
70,SBRG10,930,,,,0
72,SALG10,940,,,,0
2,SALL10,930,,,,0
4,SALG10,940,,,,0
6,SBRG10,950,,,,0
8,SBLG50,1000,,,,0
10,SBRG10,1010,,,,0
12,SARG50,1060,,,,0
14,SALG10,1070,,,,0
16,SBLL50,1020,,,,0
18,SALL10,1010,,,,0
20,SARL50,960,,,,0
22,SARL50,910,,,,0
24,SBLG50,960,,,,0
26,SALG10,970,,,,0
28,SBLG50,1020,,,,0
30,SARL50,970,,,,0
32,SBLG50,1020,,,,0
34,SALG10,1030,,,,0
36,SBRL10,1020,,,,0
38,SALG10,1030,,,,0
40,SBRL10,1020,,,,0
42,SALG10,1030,,,,0
44,SBRG10,1040,,,,0
46,SBLL50,990,,,,0
48,SALL10,980,,,,0
50,SALG10,990,,,,0
52,SBLL50,940,,,,0
54,SBLG50,990,,,,0
56,SARL50,940,,,,0
58,SBLG50,990,,,,0
60,SARL50,940,,,,0
62,SARL50,890,,,,0
64,SBLL50,840,,,,0
66,SALG10,850,,,,0
68,SBRG10,860,,,,0
70,SBLL50,810,,,,0
72,SBLL50,760,,,,0
2,SARG50,810,,,,0
4,SBRL10,800,,,,0
6,SARG50,850,,,,0
8,SALL10,840,,,,0
10,SARG50,890,,,,0
12,SBLL50,840,,,,0
14,SALG10,850,,,,0
16,SBLL50,800,,,,0
18,SBRL10,790,,,,0
20,SALL10,780,,,,0
22,SALL10,770,,,,0
24,SBLG50,820,,,,0
26,SBRG10,830,,,,0
28,SBLG50,880,,,,0
30,SBRL10,870,,,,0
32,SBRL10,860,,,,0
34,SBRL10,850,,,,0
36,SALG10,860,,,,0
38,SALG10,870,,,,0
40,SBRG10,880,,,,0
42,SBLG50,930,,,,0
44,SARG50,980,,,,0
46,SBRL10,970,,,,0
48,SARG50,1020,,,,0
50,SBLG50,1070,,,,0
52,SBLG50,1120,,,,0
54,SARL50,1070,,,,0
56,SARG50,1120,,,,0
58,SALL10,1110,,,,0
60,SARL50,1060,,,,0
62,SBRG10,1070,,,,0
64,SBLG50,1120,,,,0
66,SALG10,1130,,,,0
68,SARL50,1080,,,,0
70,SARL50,1030,,,,0
72,SBRL10,1020,,,,0
1,QuestionS,1020,,,１０点が外れたとき，どのように感じましたか？,S5
2,QuestionS,1020,,,１０点が当たったとき，どのように感じましたか？,S5
3,QuestionS,1020,,,５０点が外れたとき，どのように感じましたか？,S2
4,QuestionS,1020,,,５０点が当たったとき，どのように感じましたか？,S6
1,QuestionM,1020,憎らしい,2敵意,,M1
2,QuestionM,1020,不安な,1抑うつ・不安,,M1
3,QuestionM,1020,陽気な,4活動的快,,M1
4,QuestionM,1020,敵意のある,2敵意,,M1
5,QuestionM,1020,恋しい,6親和,,M1
6,QuestionM,1020,おっとりした,5非活動的快,,M1
7,QuestionM,1020,動揺した,8驚愕,,M1
8,QuestionM,1020,慎重な,7集中,,M1
9,QuestionM,1020,だるい,3倦怠,,M3
10,QuestionM,1020,注意深い,7集中,,M1
11,QuestionM,1020,のんびりした,5非活動的快,,M3
12,QuestionM,1020,自信がない,1抑うつ・不安,,M3
13,QuestionM,1020,いとおしい,6親和,,M1
14,QuestionM,1020,むっとした,2敵意,,M1
15,QuestionM,1020,疲れた,3倦怠,,M4
16,QuestionM,1020,丁重な,7集中,,M1
17,QuestionM,1020,つまらない,3倦怠,,M3
18,QuestionM,1020,のんきな,5非活動的快,,M3
19,QuestionM,1020,すてきな,6親和,,M1
20,QuestionM,1020,うらんだ,2敵意,,M1
21,QuestionM,1020,退屈な,3倦怠,,M3
