trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLL50,950,,,,0
4,SBLL50,900,,,,0
6,SBRG10,910,,,,0
8,SBLG50,960,,,,0
10,SBLG50,1010,,,,0
12,SARG50,1060,,,,0
14,SARL50,1010,,,,0
16,SALL10,1000,,,,0
18,SARG50,1050,,,,0
20,SBLG50,1100,,,,0
22,SBLG50,1150,,,,0
24,SBLL50,1100,,,,0
26,SALG10,1110,,,,0
28,SBRL10,1100,,,,0
30,SBLL50,1050,,,,0
32,SBLG50,1100,,,,0
34,SARG50,1150,,,,0
36,SARG50,1200,,,,0
38,SALG10,1210,,,,0
40,SBRG10,1220,,,,0
42,SBRL10,1210,,,,0
44,SARL50,1160,,,,0
46,SALL10,1150,,,,0
48,SARL50,1100,,,,0
50,SALL10,1090,,,,0
52,SALL10,1080,,,,0
54,SBLG50,1130,,,,0
56,SBLL50,1080,,,,0
58,SALL10,1070,,,,0
60,SALL10,1060,,,,0
62,SALL10,1050,,,,0
64,SBRL10,1040,,,,0
66,SBRG10,1050,,,,0
68,SALG10,1060,,,,0
70,SALL10,1050,,,,0
72,SBLG50,1100,,,,0
2,SARL50,1050,,,,0
4,SALG10,1060,,,,0
6,SALG10,1070,,,,0
8,SBRL10,1060,,,,0
10,SBLG50,1110,,,,0
12,SARL50,1060,,,,0
14,SALL10,1050,,,,0
16,SARG50,1100,,,,0
18,SBRL10,1090,,,,0
20,SBRL10,1080,,,,0
22,SARL50,1030,,,,0
24,SBRL10,1020,,,,0
26,SALL10,1010,,,,0
28,SBLL50,960,,,,0
30,SARL50,910,,,,0
32,SBRG10,920,,,,0
34,SALL10,910,,,,0
36,SBRL10,900,,,,0
38,SALG10,910,,,,0
40,SBRG10,920,,,,0
42,SBRL10,910,,,,0
44,SBLG50,960,,,,0
46,SBRG10,970,,,,0
48,SALL10,960,,,,0
50,SBLG50,1010,,,,0
52,SALL10,1000,,,,0
54,SBLL50,950,,,,0
56,SBRG10,960,,,,0
58,SALG10,970,,,,0
60,SBLG50,1020,,,,0
62,SARL50,970,,,,0
64,SBRL10,960,,,,0
66,SALG10,970,,,,0
68,SBRG10,980,,,,0
70,SALG10,990,,,,0
72,SALG10,1000,,,,0
2,SARG50,1050,,,,0
4,SBRL10,1040,,,,0
6,SBRG10,1050,,,,0
8,SALG10,1060,,,,0
10,SALG10,1070,,,,0
12,SBRL10,1060,,,,0
14,SBLL50,1010,,,,0
16,SALL10,1000,,,,0
18,SBLG50,1050,,,,0
20,SALG10,1060,,,,0
22,SALL10,1050,,,,0
24,SARG50,1100,,,,0
26,SALL10,1090,,,,0
28,SBRG10,1100,,,,0
30,SALG10,1110,,,,0
32,SALL10,1100,,,,0
34,SBRG10,1110,,,,0
36,SBRG10,1120,,,,0
38,SBRG10,1130,,,,0
40,SBRL10,1120,,,,0
42,SBRL10,1110,,,,0
44,SARG50,1160,,,,0
46,SALG10,1170,,,,0
48,SALL10,1160,,,,0
50,SARG50,1210,,,,0
52,SBRG10,1220,,,,0
54,SBRG10,1230,,,,0
56,SBRL10,1220,,,,0
58,SBRL10,1210,,,,0
60,SARL50,1160,,,,0
62,SBRL10,1150,,,,0
64,SARG50,1200,,,,0
66,SALG10,1210,,,,0
68,SBRL10,1200,,,,0
70,SBLL50,1150,,,,0
72,SALL10,1140,,,,0
2,SBLG50,1190,,,,0
4,SALG10,1200,,,,0
6,SALG10,1210,,,,0
