trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBRG10,1010,,,,0
4,SBRG10,1020,,,,0
6,SALG10,1030,,,,0
8,SARL50,980,,,,0
10,SALL10,970,,,,0
12,SALL10,960,,,,0
14,SBLG50,1010,,,,0
16,SBRG10,1020,,,,0
18,SALL10,1010,,,,0
20,SARL50,960,,,,0
22,SARL50,910,,,,0
24,SBLL50,860,,,,0
26,SBLL50,810,,,,0
28,SBRL10,800,,,,0
30,SBRL10,790,,,,0
32,SBRL10,780,,,,0
34,SALG10,790,,,,0
36,SALG10,800,,,,0
38,SALG10,810,,,,0
40,SBRL10,800,,,,0
42,SARL50,750,,,,0
44,SBLL50,700,,,,0
46,SARL50,650,,,,0
48,SALL10,640,,,,0
50,SBLG50,690,,,,0
52,SALL10,680,,,,0
54,SARG50,730,,,,0
56,SBRL10,720,,,,0
58,SBLL50,670,,,,0
60,SBRG10,680,,,,0
62,SBRG10,690,,,,0
64,SARG50,740,,,,0
66,SBLG50,790,,,,0
68,SALG10,800,,,,0
70,SBRG10,810,,,,0
72,SALG10,820,,,,0
2,SALL10,810,,,,0
4,SBLL50,760,,,,0
6,SBRL10,750,,,,0
8,SBRL10,740,,,,0
10,SARG50,790,,,,0
12,SARG50,840,,,,0
14,SARL50,790,,,,0
16,SARG50,840,,,,0
18,SBLG50,890,,,,0
20,SARG50,940,,,,0
22,SBLG50,990,,,,0
24,SBLG50,1040,,,,0
26,SARL50,990,,,,0
28,SBLL50,940,,,,0
30,SALL10,930,,,,0
32,SARL50,880,,,,0
34,SBLG50,930,,,,0
36,SARL50,880,,,,0
38,SARL50,830,,,,0
40,SBLL50,780,,,,0
42,SBRL10,770,,,,0
44,SBRL10,760,,,,0
46,SARL50,710,,,,0
48,SBLL50,660,,,,0
50,SARG50,710,,,,0
52,SBLL50,660,,,,0
54,SBLL50,610,,,,0
56,SBLL50,560,,,,0
58,SARG50,610,,,,0
60,SBLG50,660,,,,0
62,SARG50,710,,,,0
64,SBLG50,760,,,,0
66,SBLG50,810,,,,0
68,SARG50,860,,,,0
70,SARG50,910,,,,0
72,SARG50,960,,,,0
2,SARG50,1010,,,,0
4,SARG50,1060,,,,0
6,SARL50,1010,,,,0
8,SARG50,1060,,,,0
10,SBRL10,1050,,,,0
12,SBLL50,1000,,,,0
14,SBLG50,1050,,,,0
16,SBLL50,1000,,,,0
18,SARL50,950,,,,0
20,SARG50,1000,,,,0
22,SBLL50,950,,,,0
24,SARG50,1000,,,,0
26,SBLG50,1050,,,,0
28,SARL50,1000,,,,0
30,SARG50,1050,,,,0
32,SARL50,1000,,,,0
34,SBLL50,950,,,,0
36,SBLL50,900,,,,0
38,SBRG10,910,,,,0
40,SALG10,920,,,,0
42,SBRL10,910,,,,0
44,SBRG10,920,,,,0
46,SARL50,870,,,,0
48,SBLL50,820,,,,0
50,SBLL50,770,,,,0
52,SALL10,760,,,,0
54,SBRG10,770,,,,0
56,SALG10,780,,,,0
58,SALG10,790,,,,0
60,SBRL10,780,,,,0
62,SARG50,830,,,,0
64,SBLL50,780,,,,0
66,SARG50,830,,,,0
68,SBLL50,780,,,,0
70,SBLG50,830,,,,0
72,SARL50,780,,,,0
2,SARL50,730,,,,0
4,SBLL50,680,,,,0
6,SBLG50,730,,,,0
8,SBLG50,780,,,,0
10,SARL50,730,,,,0
12,SBLL50,680,,,,0
14,SARG50,730,,,,0
16,SBLL50,680,,,,0
18,SARG50,730,,,,0
20,SARL50,680,,,,0
22,SBLG50,730,,,,0
24,SARL50,680,,,,0
26,SBLL50,630,,,,0
28,SARL50,580,,,,0
30,SBLL50,530,,,,0
32,SALL10,520,,,,0
34,SALL10,510,,,,0
36,SBLG50,560,,,,0
38,SBRG10,570,,,,0
40,SBLL50,520,,,,0
42,SBLL50,470,,,,0
44,SBRG10,480,,,,0
46,SBRL10,470,,,,0
48,SARL50,420,,,,0
50,SBRG10,430,,,,0
52,SBRG10,440,,,,0
54,SALL10,430,,,,0
56,SALL10,420,,,,0
58,SALG10,430,,,,0
60,SALG10,440,,,,0
62,SALL10,430,,,,0
64,SBRG10,440,,,,0
66,SARG50,490,,,,0
68,SALG10,500,,,,0
70,SARG50,550,,,,0
72,SBRG10,560,,,,0
1,QuestionS,560,,,１０点が当たったとき，どのように感じましたか？,S5
2,QuestionS,560,,,１０点が外れたとき，どのように感じましたか？,S3
3,QuestionS,560,,,５０点が当たったとき，どのように感じましたか？,S6
4,QuestionS,560,,,５０点が外れたとき，どのように感じましたか？,S2
1,QuestionM,560,うらんだ,2敵意,,M1
2,QuestionM,560,驚いた,8驚愕,,M1
3,QuestionM,560,おっとりした,5非活動的快,,M3
4,QuestionM,560,いとおしい,6親和,,M1
5,QuestionM,560,好きな,6親和,,M2
6,QuestionM,560,つまらない,3倦怠,,M2
7,QuestionM,560,恋しい,6親和,,M1
8,QuestionM,560,すてきな,6親和,,M1
9,QuestionM,560,気がかりな,1抑うつ・不安,,M3
10,QuestionM,560,はっとした,8驚愕,,M1
11,QuestionM,560,元気いっぱいの,4活動的快,,M1
12,QuestionM,560,悩んでいる,1抑うつ・不安,,M3
13,QuestionM,560,思慮深い,7集中,,M2
14,QuestionM,560,攻撃的な,2敵意,,M1
15,QuestionM,560,愛らしい,6親和,,M1
16,QuestionM,560,疲れた,3倦怠,,M1
17,QuestionM,560,陽気な,4活動的快,,M1
18,QuestionM,560,ていねいな,7集中,,M1
19,QuestionM,560,動揺した,8驚愕,,M1
20,QuestionM,560,丁重な,7集中,,M1
21,QuestionM,560,自信がない,1抑うつ・不安,,M1
22,QuestionM,560,退屈な,3倦怠,,M1
23,QuestionM,560,無気力な,3倦怠,,M3
24,QuestionM,560,むっとした,2敵意,,M1
25,QuestionM,560,くよくよした,1抑うつ・不安,,M1
