trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBRG10,1010,,,,0
4,SALL10,1000,,,,0
6,SBRL10,990,,,,0
8,SARG50,1040,,,,0
10,SBLG50,1090,,,,0
12,SBLG50,1140,,,,0
14,SALL10,1130,,,,0
16,SBLG50,1180,,,,0
18,SALL10,1170,,,,0
20,SBRG10,1180,,,,0
22,SBRL10,1170,,,,0
24,SARG50,1220,,,,0
26,SARG50,1270,,,,0
28,SBLG50,1320,,,,0
30,SBLL50,1270,,,,0
32,SALG10,1280,,,,0
34,SBRL10,1270,,,,0
36,SBRG10,1280,,,,0
38,SALG10,1290,,,,0
40,SARG50,1340,,,,0
42,SBRL10,1330,,,,0
44,SARG50,1380,,,,0
46,SALL10,1370,,,,0
48,SALL10,1360,,,,0
50,SBRG10,1370,,,,0
52,SBRL10,1360,,,,0
54,SBLG50,1410,,,,0
56,SBLG50,1460,,,,0
58,SBRL10,1450,,,,0
60,SARG50,1500,,,,0
62,SARL50,1450,,,,0
64,SALL10,1440,,,,0
66,SARG50,1490,,,,0
68,SARL50,1440,,,,0
70,SARL50,1390,,,,0
72,SBRL10,1380,,,,0
2,SBRG10,1390,,,,0
4,SALL10,1380,,,,0
6,SBLG50,1430,,,,0
8,SBLG50,1480,,,,0
10,SBRG10,1490,,,,0
12,SBRL10,1480,,,,0
14,SBRG10,1490,,,,0
16,SARL50,1440,,,,0
18,SARG50,1490,,,,0
20,SBRG10,1500,,,,0
22,SBLG50,1550,,,,0
24,SBLG50,1600,,,,0
26,SALG10,1610,,,,0
28,SARL50,1560,,,,0
30,SALL10,1550,,,,0
32,SBLL50,1500,,,,0
34,SBLL50,1450,,,,0
36,SARL50,1400,,,,0
38,SALG10,1410,,,,0
40,SBRL10,1400,,,,0
42,SBRG10,1410,,,,0
44,SALL10,1400,,,,0
46,SBRL10,1390,,,,0
48,SBLG50,1440,,,,0
50,SARG50,1490,,,,0
52,SBRG10,1500,,,,0
54,SALL10,1490,,,,0
56,SALL10,1480,,,,0
58,SALG10,1490,,,,0
60,SARG50,1540,,,,0
62,SBRG10,1550,,,,0
64,SALG10,1560,,,,0
66,SALL10,1550,,,,0
68,SARL50,1500,,,,0
70,SBRL10,1490,,,,0
72,SARL50,1440,,,,0
2,SBRL10,1430,,,,0
4,SALG10,1440,,,,0
6,SBRG10,1450,,,,0
8,SALG10,1460,,,,0
10,SALL10,1450,,,,0
12,SBRL10,1440,,,,0
14,SALL10,1430,,,,0
16,SBRG10,1440,,,,0
18,SBRG10,1450,,,,0
20,SALL10,1440,,,,0
22,SBRL10,1430,,,,0
24,SBRG10,1440,,,,0
26,SALG10,1450,,,,0
28,SBRG10,1460,,,,0
30,SBRG10,1470,,,,0
32,SBRG10,1480,,,,0
34,SALG10,1490,,,,0
36,SBRG10,1500,,,,0
38,SALL10,1490,,,,0
40,SALG10,1500,,,,0
42,SBRL10,1490,,,,0
44,SALG10,1500,,,,0
46,SBRL10,1490,,,,0
48,SBRL10,1480,,,,0
50,SALG10,1490,,,,0
