trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLL50,950,,,,0
4,SARG50,1000,,,,0
6,SARG50,1050,,,,0
8,SARL50,1000,,,,0
10,SBLL50,950,,,,0
12,SBLL50,900,,,,0
14,SALL10,890,,,,0
16,SBLL50,840,,,,0
18,SALL10,830,,,,0
20,SALG10,840,,,,0
22,SBLL50,790,,,,0
24,SARL50,740,,,,0
26,SBLG50,790,,,,0
28,SBLG50,840,,,,0
30,SBLG50,890,,,,0
32,SBLL50,840,,,,0
34,SALL10,830,,,,0
36,SALL10,820,,,,0
38,SALG10,830,,,,0
40,SALG10,840,,,,0
42,SALG10,850,,,,0
44,SALG10,860,,,,0
46,SBLG50,910,,,,0
48,SBLG50,960,,,,0
50,SBLL50,910,,,,0
52,SALL10,900,,,,0
54,SBLL50,850,,,,0
56,SALL10,840,,,,0
58,SBLG50,890,,,,0
60,SBLL50,840,,,,0
62,SBLL50,790,,,,0
64,SALG10,800,,,,0
66,SALL10,790,,,,0
68,SBLG50,840,,,,0
70,SALG10,850,,,,0
72,SBLG50,900,,,,0
2,SBLG50,950,,,,0
4,SBLL50,900,,,,0
6,SARL50,850,,,,0
8,SARG50,900,,,,0
10,SARG50,950,,,,0
12,SBLG50,1000,,,,0
14,SBLL50,950,,,,0
16,SBLL50,900,,,,0
18,SARL50,850,,,,0
20,SARL50,800,,,,0
22,SARG50,850,,,,0
24,SARL50,800,,,,0
26,SBLG50,850,,,,0
28,SARL50,800,,,,0
30,SBLG50,850,,,,0
32,SARL50,800,,,,0
34,SARG50,850,,,,0
36,SBLL50,800,,,,0
38,SARL50,750,,,,0
40,SARG50,800,,,,0
42,SBLG50,850,,,,0
44,SARG50,900,,,,0
46,SBLL50,850,,,,0
48,SARG50,900,,,,0
50,SARL50,850,,,,0
52,SARG50,900,,,,0
54,SARG50,950,,,,0
56,SBLL50,900,,,,0
58,SBLG50,950,,,,0
60,SBLL50,900,,,,0
62,SBLG50,950,,,,0
64,SBLL50,900,,,,0
66,SARG50,950,,,,0
68,SBLG50,1000,,,,0
70,SBLL50,950,,,,0
72,SBLG50,1000,,,,0
2,SBLG50,1050,,,,0
4,SARG50,1100,,,,0
6,SARG50,1150,,,,0
8,SARG50,1200,,,,0
10,SARL50,1150,,,,0
12,SBLG50,1200,,,,0
14,SARG50,1250,,,,0
16,SARL50,1200,,,,0
18,SBLL50,1150,,,,0
20,SBLG50,1200,,,,0
22,SBLL50,1150,,,,0
24,SARG50,1200,,,,0
26,SBLG50,1250,,,,0
28,SARG50,1300,,,,0
30,SBLG50,1350,,,,0
32,SARG50,1400,,,,0
