trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBRG10,1010,,,,0
4,SBRG10,1020,,,,0
6,SALL10,1010,,,,0
8,SALL10,1000,,,,0
10,SBRL10,990,,,,0
12,SARG50,1040,,,,0
14,SALG10,1050,,,,0
16,SALL10,1040,,,,0
18,SBRG10,1050,,,,0
20,SBLL50,1000,,,,0
22,SBRL10,990,,,,0
24,SALL10,980,,,,0
26,SBRL10,970,,,,0
28,SBRL10,960,,,,0
30,SALG10,970,,,,0
32,SALG10,980,,,,0
34,SARG50,1030,,,,0
36,SALL10,1020,,,,0
38,SBRL10,1010,,,,0
40,SBRL10,1000,,,,0
42,SBRG10,1010,,,,0
44,SBLL50,960,,,,0
46,SBRL10,950,,,,0
48,SALG10,960,,,,0
50,SBRL10,950,,,,0
52,SBRL10,940,,,,0
54,SALG10,950,,,,0
56,SARL50,900,,,,0
58,SALL10,890,,,,0
60,SBRG10,900,,,,0
62,SARG50,950,,,,0
64,SBRG10,960,,,,0
66,SALG10,970,,,,0
68,SALG10,980,,,,0
70,SALG10,990,,,,0
72,SBRL10,980,,,,0
2,SBRL10,970,,,,0
4,SALL10,960,,,,0
6,SALL10,950,,,,0
8,SBRG10,960,,,,0
10,SBRL10,950,,,,0
12,SARG50,1000,,,,0
14,SALL10,990,,,,0
16,SBRL10,980,,,,0
18,SARL50,930,,,,0
20,SALG10,940,,,,0
22,SBRG10,950,,,,0
24,SARG50,1000,,,,0
26,SBRG10,1010,,,,0
28,SALG10,1020,,,,0
30,SALG10,1030,,,,0
32,SBLL50,980,,,,0
34,SBRG10,990,,,,0
36,SARL50,940,,,,0
38,SBRL10,930,,,,0
40,SBRL10,920,,,,0
42,SBLL50,870,,,,0
44,SALG10,880,,,,0
46,SBRG10,890,,,,0
48,SBRL10,880,,,,0
50,SARL50,830,,,,0
52,SBRL10,820,,,,0
54,SBLG50,870,,,,0
56,SALL10,860,,,,0
58,SBRL10,850,,,,0
60,SALG10,860,,,,0
62,SARL50,810,,,,0
64,SBRG10,820,,,,0
66,SALL10,810,,,,0
68,SBLG50,860,,,,0
70,SALG10,870,,,,0
72,SALG10,880,,,,0
2,SBLG50,930,,,,0
4,SBRG10,940,,,,0
6,SALL10,930,,,,0
8,SARG50,980,,,,0
10,SBRL10,970,,,,0
12,SBRL10,960,,,,0
14,SALL10,950,,,,0
16,SALG10,960,,,,0
18,SBLL50,910,,,,0
20,SBRG10,920,,,,0
22,SBRL10,910,,,,0
24,SBRL10,900,,,,0
26,SALL10,890,,,,0
28,SALG10,900,,,,0
30,SARG50,950,,,,0
32,SALG10,960,,,,0
34,SALL10,950,,,,0
36,SBRL10,940,,,,0
38,SARG50,990,,,,0
40,SBRL10,980,,,,0
42,SARL50,930,,,,0
44,SBRG10,940,,,,0
46,SBRG10,950,,,,0
48,SBLG50,1000,,,,0
50,SALL10,990,,,,0
52,SBRL10,980,,,,0
54,SARG50,1030,,,,0
56,SALL10,1020,,,,0
58,SALG10,1030,,,,0
60,SBLL50,980,,,,0
62,SALL10,970,,,,0
64,SBRG10,980,,,,0
66,SARL50,930,,,,0
68,SALG10,940,,,,0
70,SBRL10,930,,,,0
72,SBLG50,980,,,,0
2,SALL10,970,,,,0
4,SBRL10,960,,,,0
6,SBLG50,1010,,,,0
8,SBLL50,960,,,,0
10,SALL10,950,,,,0
12,SARL50,900,,,,0
14,SALL10,890,,,,0
16,SBLG50,940,,,,0
18,SALL10,930,,,,0
20,SBLL50,880,,,,0
22,SBRL10,870,,,,0
24,SBRL10,860,,,,0
26,SARL50,810,,,,0
28,SALL10,800,,,,0
30,SBLL50,750,,,,0
32,SALL10,740,,,,0
34,SBRG10,750,,,,0
36,SBRG10,760,,,,0
38,SBRG10,770,,,,0
40,SARG50,820,,,,0
42,SBRG10,830,,,,0
44,SBLL50,780,,,,0
46,SBRL10,770,,,,0
48,SARL50,720,,,,0
50,SALG10,730,,,,0
52,SBRG10,740,,,,0
54,SALG10,750,,,,0
56,SALG10,760,,,,0
58,SALL10,750,,,,0
60,SBLL50,700,,,,0
62,SALG10,710,,,,0
64,SARG50,760,,,,0
66,SALG10,770,,,,0
68,SALG10,780,,,,0
70,SBLG50,830,,,,0
72,SBRG10,840,,,,0
1,QuestionS,840,,,５０点が当たったとき，どのように感じましたか？,S6
2,QuestionS,840,,,１０点が外れたとき，どのように感じましたか？,S3
3,QuestionS,840,,,１０点が当たったとき，どのように感じましたか？,S5
4,QuestionS,840,,,５０点が外れたとき，どのように感じましたか？,S2
1,QuestionM,840,つまらない,3倦怠,,M2
2,QuestionM,840,慎重な,7集中,,M3
3,QuestionM,840,気がかりな,1抑うつ・不安,,M3
4,QuestionM,840,はつらつとした,4活動的快,,M2
5,QuestionM,840,憎らしい,2敵意,,M1
6,QuestionM,840,うらんだ,2敵意,,M1
7,QuestionM,840,恋しい,6親和,,M1
8,QuestionM,840,動揺した,8驚愕,,M3
9,QuestionM,840,ゆっくりした,5非活動的快,,M2
10,QuestionM,840,ていねいな,7集中,,M3
11,QuestionM,840,のんきな,5非活動的快,,M2
12,QuestionM,840,のどかな,5非活動的快,,M2
13,QuestionM,840,愛らしい,6親和,,M1
14,QuestionM,840,丁重な,7集中,,M3
15,QuestionM,840,退屈な,3倦怠,,M2
16,QuestionM,840,気力に満ちた,4活動的快,,M2
17,QuestionM,840,疲れた,3倦怠,,M3
18,QuestionM,840,いとおしい,6親和,,M1
19,QuestionM,840,はっとした,8驚愕,,M3
20,QuestionM,840,陽気な,4活動的快,,M2
21,QuestionM,840,活気のある,4活動的快,,M2
22,QuestionM,840,びっくりした,8驚愕,,M2
23,QuestionM,840,くよくよした,1抑うつ・不安,,M3
24,QuestionM,840,好きな,6親和,,M1
25,QuestionM,840,自信がない,1抑うつ・不安,,M3
