trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SARL50,950,,,,0
4,SARL50,900,,,,0
6,SARL50,850,,,,0
8,SBLL50,800,,,,0
10,SALG10,810,,,,0
12,SBLG50,860,,,,0
14,SBRL10,850,,,,0
16,SARL50,800,,,,0
18,SBLL50,750,,,,0
20,SBLG50,800,,,,0
22,SALL10,790,,,,0
24,SARG50,840,,,,0
26,SARG50,890,,,,0
28,SALG10,900,,,,0
30,SBRL10,890,,,,0
32,SBRG10,900,,,,0
34,SBLL50,850,,,,0
36,SARL50,800,,,,0
38,SBLG50,850,,,,0
40,SBLL50,800,,,,0
42,SARL50,750,,,,0
44,SBLL50,700,,,,0
46,SBRG10,710,,,,0
48,SALL10,700,,,,0
50,SARG50,750,,,,0
52,SARG50,800,,,,0
54,SBLL50,750,,,,0
56,SALG10,760,,,,0
58,SBLG50,810,,,,0
60,SBRG10,820,,,,0
62,SBLL50,770,,,,0
64,SALL10,760,,,,0
66,SBLL50,710,,,,0
68,SALG10,720,,,,0
70,SALG10,730,,,,0
72,SBLG50,780,,,,0
2,SARL50,730,,,,0
4,SARL50,680,,,,0
6,SARL50,630,,,,0
8,SALL10,620,,,,0
10,SBLL50,570,,,,0
12,SBLL50,520,,,,0
14,SBLG50,570,,,,0
16,SARG50,620,,,,0
18,SARL50,570,,,,0
20,SARL50,520,,,,0
22,SALL10,510,,,,0
24,SARL50,460,,,,0
26,SBRL10,450,,,,0
28,SBRL10,440,,,,0
30,SBLL50,390,,,,0
32,SBLG50,440,,,,0
34,SARL50,390,,,,0
36,SARG50,440,,,,0
38,SBRG10,450,,,,0
40,SARL50,400,,,,0
42,SARL50,350,,,,0
44,SBLL50,300,,,,0
46,SBLG50,350,,,,0
48,SBRG10,360,,,,0
50,SBRG10,370,,,,0
52,SBRG10,380,,,,0
54,SALL10,370,,,,0
56,SBRL10,360,,,,0
58,SARG50,410,,,,0
60,SALG10,420,,,,0
62,SBRG10,430,,,,0
64,SBRG10,440,,,,0
66,SBLG50,490,,,,0
68,SARG50,540,,,,0
70,SBRG10,550,,,,0
72,SALG10,560,,,,0
2,SBLG50,610,,,,0
4,SBRL10,600,,,,0
6,SALL10,590,,,,0
8,SBRL10,580,,,,0
10,SARL50,530,,,,0
12,SBRG10,540,,,,0
14,SALL10,530,,,,0
16,SARG50,580,,,,0
18,SBLG50,630,,,,0
20,SBLG50,680,,,,0
22,SALL10,670,,,,0
24,SBRL10,660,,,,0
26,SALG10,670,,,,0
28,SBLL50,620,,,,0
30,SBRL10,610,,,,0
32,SBLL50,560,,,,0
34,SARL50,510,,,,0
36,SBRL10,500,,,,0
38,SARL50,450,,,,0
40,SBRG10,460,,,,0
42,SARG50,510,,,,0
44,SALL10,500,,,,0
46,SARL50,450,,,,0
48,SARG50,500,,,,0
50,SARG50,550,,,,0
52,SARL50,500,,,,0
54,SBLL50,450,,,,0
56,SALL10,440,,,,0
58,SBLG50,490,,,,0
60,SALG10,500,,,,0
62,SBRL10,490,,,,0
64,SBLG50,540,,,,0
66,SBRG10,550,,,,0
68,SBLG50,600,,,,0
70,SARG50,650,,,,0
72,SALG10,660,,,,0
2,SARL50,610,,,,0
4,SBRL10,600,,,,0
6,SBLL50,550,,,,0
8,SALG10,560,,,,0
10,SARG50,610,,,,0
12,SBRL10,600,,,,0
14,SBRG10,610,,,,0
16,SBLG50,660,,,,0
18,SARG50,710,,,,0
20,SBRG10,720,,,,0
22,SBLL50,670,,,,0
24,SARG50,720,,,,0
26,SALG10,730,,,,0
28,SALG10,740,,,,0
30,SARG50,790,,,,0
32,SBRL10,780,,,,0
34,SBRG10,790,,,,0
36,SARL50,740,,,,0
38,SBRG10,750,,,,0
40,SBLG50,800,,,,0
42,SARL50,750,,,,0
44,SARG50,800,,,,0
46,SALL10,790,,,,0
48,SBLL50,740,,,,0
50,SARG50,790,,,,0
52,SARG50,840,,,,0
54,SBRL10,830,,,,0
56,SBRL10,820,,,,0
58,SALG10,830,,,,0
60,SBLL50,780,,,,0
62,SBLG50,830,,,,0
64,SBLG50,880,,,,0
66,SARL50,830,,,,0
68,SARL50,780,,,,0
70,SALL10,770,,,,0
72,SBRL10,760,,,,0
