trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLL50,950,,,,0
4,SALG10,960,,,,0
6,SALL10,950,,,,0
8,SBLG50,1000,,,,0
10,SARG50,1050,,,,0
12,SBLG50,1100,,,,0
14,SBLL50,1050,,,,0
16,SBLG50,1100,,,,0
18,SBLL50,1050,,,,0
20,SARG50,1100,,,,0
22,SARG50,1150,,,,0
24,SARL50,1100,,,,0
26,SARG50,1150,,,,0
28,SBLL50,1100,,,,0
30,SBLG50,1150,,,,0
32,SARG50,1200,,,,0
34,SBLG50,1250,,,,0
36,SARG50,1300,,,,0
38,SARL50,1250,,,,0
40,SARL50,1200,,,,0
42,SARL50,1150,,,,0
44,SARL50,1100,,,,0
46,SBLL50,1050,,,,0
48,SALG10,1060,,,,0
50,SBRL10,1050,,,,0
52,SBRL10,1040,,,,0
54,SARL50,990,,,,0
56,SBLL50,940,,,,0
58,SARG50,990,,,,0
60,SBLG50,1040,,,,0
62,SBLL50,990,,,,0
64,SBLG50,1040,,,,0
66,SARL50,990,,,,0
68,SARG50,1040,,,,0
70,SBLG50,1090,,,,0
72,SBLL50,1040,,,,0
2,SARG50,1090,,,,0
4,SBLL50,1040,,,,0
6,SBLG50,1090,,,,0
8,SBLG50,1140,,,,0
10,SARL50,1090,,,,0
12,SBRL10,1080,,,,0
14,SALL10,1070,,,,0
16,SALL10,1060,,,,0
18,SBLL50,1010,,,,0
20,SBLL50,960,,,,0
22,SARL50,910,,,,0
24,SARL50,860,,,,0
26,SBLL50,810,,,,0
28,SBLG50,860,,,,0
30,SARG50,910,,,,0
32,SBLG50,960,,,,0
34,SBLL50,910,,,,0
36,SARG50,960,,,,0
38,SARL50,910,,,,0
40,SBLG50,960,,,,0
42,SARG50,1010,,,,0
44,SBLG50,1060,,,,0
46,SBLL50,1010,,,,0
48,SBLL50,960,,,,0
50,SALG10,970,,,,0
52,SBRL10,960,,,,0
54,SALG10,970,,,,0
56,SARG50,1020,,,,0
58,SALG10,1030,,,,0
60,SARG50,1080,,,,0
62,SBLG50,1130,,,,0
64,SARG50,1180,,,,0
66,SBLG50,1230,,,,0
68,SARG50,1280,,,,0
70,SARL50,1230,,,,0
72,SBLL50,1180,,,,0
2,SBRL10,1170,,,,0
4,SALL10,1160,,,,0
6,SBLG50,1210,,,,0
8,SARL50,1160,,,,0
10,SARG50,1210,,,,0
12,SBLG50,1260,,,,0
14,SARG50,1310,,,,0
16,SALL10,1300,,,,0
18,SBRL10,1290,,,,0
20,SARL50,1240,,,,0
22,SALG10,1250,,,,0
24,SARG50,1300,,,,0
26,SBLG50,1350,,,,0
28,SARL50,1300,,,,0
30,SARL50,1250,,,,0
32,SBRL10,1240,,,,0
34,SALG10,1250,,,,0
36,SARG50,1300,,,,0
38,SBLG50,1350,,,,0
40,SBRG10,1360,,,,0
42,SBLG50,1410,,,,0
44,SARL50,1360,,,,0
46,SBLL50,1310,,,,0
48,SBLL50,1260,,,,0
50,SBLG50,1310,,,,0
52,SBRL10,1300,,,,0
54,SALG10,1310,,,,0
56,SARG50,1360,,,,0
58,SALG10,1370,,,,0
60,SBLG50,1420,,,,0
62,SALG10,1430,,,,0
64,SBLG50,1480,,,,0
66,SBRL10,1470,,,,0
68,SBRL10,1460,,,,0
70,SARL50,1410,,,,0
72,SBLL50,1360,,,,0
2,SARG50,1410,,,,0
4,SARG50,1460,,,,0
6,SBLL50,1410,,,,0
8,SBRL10,1400,,,,0
10,SALL10,1390,,,,0
12,SALG10,1400,,,,0
14,SARL50,1350,,,,0
16,SBLL50,1300,,,,0
18,SBRG10,1310,,,,0
20,SARG50,1360,,,,0
22,SBLG50,1410,,,,0
24,SBLG50,1460,,,,0
26,SALL10,1450,,,,0
28,SALG10,1460,,,,0
30,SARG50,1510,,,,0
32,SARG50,1560,,,,0
34,SALL10,1550,,,,0
36,SALL10,1540,,,,0
38,SARG50,1590,,,,0
40,SBLG50,1640,,,,0
42,SBRG10,1650,,,,0
44,SBLG50,1700,,,,0
46,SBRL10,1690,,,,0
48,SALG10,1700,,,,0
50,SBLL50,1650,,,,0
52,SARG50,1700,,,,0
54,SBLL50,1650,,,,0
56,SARG50,1700,,,,0
58,SBLL50,1650,,,,0
60,SARL50,1600,,,,0
62,SBRL10,1590,,,,0
64,SARG50,1640,,,,0
66,SBLG50,1690,,,,0
68,SBLL50,1640,,,,0
70,SBLL50,1590,,,,0
72,SBLL50,1540,,,,0
1,QuestionS,1540,,,５０点が外れたとき，どのように感じましたか？,S1
2,QuestionS,1540,,,１０点が当たったとき，どのように感じましたか？,S4
3,QuestionS,1540,,,５０点が当たったとき，どのように感じましたか？,S5
4,QuestionS,1540,,,１０点が外れたとき，どのように感じましたか？,S5
1,QuestionM,1540,くよくよした,1抑うつ・不安,,M2
2,QuestionM,1540,のんきな,5非活動的快,,M3
3,QuestionM,1540,注意深い,7集中,,M3
4,QuestionM,1540,すてきな,6親和,,M1
5,QuestionM,1540,慎重な,7集中,,M3
6,QuestionM,1540,愛らしい,6親和,,M1
7,QuestionM,1540,退屈な,3倦怠,,M1
8,QuestionM,1540,憎らしい,2敵意,,M1
9,QuestionM,1540,丁重な,7集中,,M3
10,QuestionM,1540,はっとした,8驚愕,,M1
11,QuestionM,1540,気がかりな,1抑うつ・不安,,M2
12,QuestionM,1540,ゆっくりした,5非活動的快,,M3
13,QuestionM,1540,うらんだ,2敵意,,M1
14,QuestionM,1540,敵意のある,2敵意,,M1
15,QuestionM,1540,ていねいな,7集中,,M3
16,QuestionM,1540,おっとりした,5非活動的快,,M4
17,QuestionM,1540,びくりとした,8驚愕,,M1
18,QuestionM,1540,むっとした,2敵意,,M3
19,QuestionM,1540,疲れた,3倦怠,,M2
20,QuestionM,1540,びっくりした,8驚愕,,M3
21,QuestionM,1540,気力に満ちた,4活動的快,,M1
22,QuestionM,1540,だるい,3倦怠,,M2
23,QuestionM,1540,攻撃的な,2敵意,,M1
24,QuestionM,1540,活気のある,4活動的快,,M1
25,QuestionM,1540,好きな,6親和,,M1
26,QuestionM,1540,無気力な,3倦怠,,M1
27,QuestionM,1540,元気いっぱいの,4活動的快,,M1
28,QuestionM,1540,不安な,1抑うつ・不安,,M1
29,QuestionM,1540,はつらつとした,4活動的快,,M1
30,QuestionM,1540,思慮深い,7集中,,M3
31,QuestionM,1540,のんびりした,5非活動的快,,M3
32,QuestionM,1540,いとおしい,6親和,,M1
33,QuestionM,1540,のどかな,5非活動的快,,M3
34,QuestionM,1540,陽気な,4活動的快,,M1
35,QuestionM,1540,動揺した,8驚愕,,M1
36,QuestionM,1540,恋しい,6親和,,M1
37,QuestionM,1540,つまらない,3倦怠,,M1
38,QuestionM,1540,驚いた,8驚愕,,M1
39,QuestionM,1540,自信がない,1抑うつ・不安,,M1
40,QuestionM,1540,悩んでいる,1抑うつ・不安,,M1
