trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLG50,1050,,,,0
4,SBLG50,1100,,,,0
6,SBLL50,1050,,,,0
8,SBLL50,1000,,,,0
10,SBLL50,950,,,,0
12,SARG50,1000,,,,0
14,SBLL50,950,,,,0
16,SBLL50,900,,,,0
18,SARL50,850,,,,0
20,SBRG10,860,,,,0
22,SALG10,870,,,,0
24,SALL10,860,,,,0
26,SARG50,910,,,,0
28,SBLL50,860,,,,0
30,SBLL50,810,,,,0
32,SALL10,800,,,,0
34,SARL50,750,,,,0
36,SARL50,700,,,,0
38,SBRL10,690,,,,0
40,SALG10,700,,,,0
42,SALL10,690,,,,0
44,SBLL50,640,,,,0
46,SBLL50,590,,,,0
48,SBLL50,540,,,,0
50,SARG50,590,,,,0
52,SALG10,600,,,,0
54,SARG50,650,,,,0
56,SBRG10,660,,,,0
58,SBRG10,670,,,,0
60,SARL50,620,,,,0
62,SBLL50,570,,,,0
64,SALG10,580,,,,0
66,SARG50,630,,,,0
68,SBLG50,680,,,,0
70,SALG10,690,,,,0
72,SALG10,700,,,,0
2,SBLL50,650,,,,0
4,SARG50,700,,,,0
6,SBRG10,710,,,,0
8,SBLG50,760,,,,0
10,SARG50,810,,,,0
12,SARG50,860,,,,0
14,SARL50,810,,,,0
16,SALG10,820,,,,0
18,SALL10,810,,,,0
20,SBRL10,800,,,,0
22,SBLL50,750,,,,0
24,SBRL10,740,,,,0
26,SARL50,690,,,,0
28,SARL50,640,,,,0
30,SBRG10,650,,,,0
32,SARG50,700,,,,0
34,SBLL50,650,,,,0
36,SARG50,700,,,,0
38,SBLG50,750,,,,0
40,SALG10,760,,,,0
42,SARG50,810,,,,0
44,SBLL50,760,,,,0
46,SBRG10,770,,,,0
48,SARG50,820,,,,0
50,SBLG50,870,,,,0
52,SBRG10,880,,,,0
54,SBLG50,930,,,,0
56,SARG50,980,,,,0
58,SBLL50,930,,,,0
60,SARL50,880,,,,0
62,SALG10,890,,,,0
64,SBLL50,840,,,,0
66,SARL50,790,,,,0
68,SBLL50,740,,,,0
70,SBRL10,730,,,,0
72,SARL50,680,,,,0
2,SBLL50,630,,,,0
4,SARG50,680,,,,0
6,SBLG50,730,,,,0
8,SBLL50,680,,,,0
10,SARL50,630,,,,0
12,SARG50,680,,,,0
14,SARL50,630,,,,0
16,SARG50,680,,,,0
18,SBLG50,730,,,,0
20,SARL50,680,,,,0
22,SARG50,730,,,,0
24,SARL50,680,,,,0
26,SBLG50,730,,,,0
28,SBLG50,780,,,,0
30,SARG50,830,,,,0
32,SARG50,880,,,,0
34,SARG50,930,,,,0
36,SBLG50,980,,,,0
38,SBRL10,970,,,,0
40,SARG50,1020,,,,0
42,SBLL50,970,,,,0
44,SARL50,920,,,,0
46,SBRG10,930,,,,0
48,SBLG50,980,,,,0
50,SARL50,930,,,,0
52,SBRG10,940,,,,0
54,SARL50,890,,,,0
56,SBLG50,940,,,,0
58,SARL50,890,,,,0
60,SALL10,880,,,,0
62,SBLG50,930,,,,0
64,SARG50,980,,,,0
66,SBLL50,930,,,,0
68,SBLL50,880,,,,0
70,SBRL10,870,,,,0
72,SBRL10,860,,,,0
2,SARG50,910,,,,0
4,SARL50,860,,,,0
6,SARG50,910,,,,0
8,SARL50,860,,,,0
10,SBRG10,870,,,,0
12,SARL50,820,,,,0
14,SBLL50,770,,,,0
16,SBRG10,780,,,,0
18,SBRL10,770,,,,0
20,SALG10,780,,,,0
22,SARG50,830,,,,0
24,SBRG10,840,,,,0
26,SBLL50,790,,,,0
28,SBRG10,800,,,,0
30,SBRL10,790,,,,0
32,SARG50,840,,,,0
34,SARG50,890,,,,0
36,SBRG10,900,,,,0
38,SBRL10,890,,,,0
40,SARL50,840,,,,0
42,SBRL10,830,,,,0
44,SBRG10,840,,,,0
46,SALL10,830,,,,0
48,SALG10,840,,,,0
50,SARL50,790,,,,0
52,SBRG10,800,,,,0
54,SBRL10,790,,,,0
56,SARG50,840,,,,0
58,SBRG10,850,,,,0
60,SBRL10,840,,,,0
62,SARG50,890,,,,0
64,SARG50,940,,,,0
66,SARL50,890,,,,0
68,SBRL10,880,,,,0
70,SARG50,930,,,,0
72,SBRL10,920,,,,0
1,QuestionS,920,,,５０点が当たったとき，どのように感じましたか？,S4
2,QuestionS,920,,,１０点が当たったとき，どのように感じましたか？,S4
3,QuestionS,920,,,５０点が外れたとき，どのように感じましたか？,S4
4,QuestionS,920,,,１０点が外れたとき，どのように感じましたか？,S4
1,QuestionM,920,はつらつとした,4活動的快,,M2
2,QuestionM,920,すてきな,6親和,,M2
3,QuestionM,920,びくりとした,8驚愕,,M2
4,QuestionM,920,自信がない,1抑うつ・不安,,M2
5,QuestionM,920,敵意のある,2敵意,,M1
6,QuestionM,920,はっとした,8驚愕,,M2
7,QuestionM,920,ゆっくりした,5非活動的快,,M2
8,QuestionM,920,退屈な,3倦怠,,M1
9,QuestionM,920,陽気な,4活動的快,,M1
10,QuestionM,920,だるい,3倦怠,,M4
11,QuestionM,920,恋しい,6親和,,M1
12,QuestionM,920,気力に満ちた,4活動的快,,M1
13,QuestionM,920,無気力な,3倦怠,,M2
14,QuestionM,920,おっとりした,5非活動的快,,M2
15,QuestionM,920,いとおしい,6親和,,M2
16,QuestionM,920,不安な,1抑うつ・不安,,M2
17,QuestionM,920,愛らしい,6親和,,M2
18,QuestionM,920,つまらない,3倦怠,,M3
19,QuestionM,920,びっくりした,8驚愕,,M2
20,QuestionM,920,むっとした,2敵意,,M2
21,QuestionM,920,慎重な,7集中,,M2
22,QuestionM,920,くよくよした,1抑うつ・不安,,M2
23,QuestionM,920,憎らしい,2敵意,,M2
24,QuestionM,920,元気いっぱいの,4活動的快,,M2
25,QuestionM,920,動揺した,8驚愕,,M2
26,QuestionM,920,気がかりな,1抑うつ・不安,,M2
27,QuestionM,920,のんきな,5非活動的快,,M2
28,QuestionM,920,丁重な,7集中,,M2
29,QuestionM,920,疲れた,3倦怠,,M2
30,QuestionM,920,攻撃的な,2敵意,,M2
31,QuestionM,920,活気のある,4活動的快,,M1
32,QuestionM,920,ていねいな,7集中,,M2
33,QuestionM,920,悩んでいる,1抑うつ・不安,,M3
34,QuestionM,920,のどかな,5非活動的快,,M2
35,QuestionM,920,思慮深い,7集中,,M2
36,QuestionM,920,好きな,6親和,,M2
37,QuestionM,920,注意深い,7集中,,M3
38,QuestionM,920,うらんだ,2敵意,,M2
39,QuestionM,920,のんびりした,5非活動的快,,M2
40,QuestionM,920,驚いた,8驚愕,,M2
