trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLG50,1050,,,,0
4,SBLL50,1000,,,,0
6,SBLG50,1050,,,,0
8,SBRL10,1040,,,,0
10,SBRL10,1030,,,,0
12,SBLG50,1080,,,,0
14,SARG50,1130,,,,0
16,SARG50,1180,,,,0
18,SARG50,1230,,,,0
20,SBRL10,1220,,,,0
22,SBRG10,1230,,,,0
24,SALG10,1240,,,,0
26,SBRG10,1250,,,,0
28,SARL50,1200,,,,0
30,SALG10,1210,,,,0
32,SARL50,1160,,,,0
34,SALG10,1170,,,,0
36,SBLG50,1220,,,,0
38,SBLG50,1270,,,,0
40,SARL50,1220,,,,0
42,SALL10,1210,,,,0
44,SALG10,1220,,,,0
46,SARL50,1170,,,,0
48,SBLL50,1120,,,,0
50,SARG50,1170,,,,0
52,SBRG10,1180,,,,0
54,SBLG50,1230,,,,0
56,SARL50,1180,,,,0
58,SALG10,1190,,,,0
60,SBLG50,1240,,,,0
62,SBLL50,1190,,,,0
64,SARL50,1140,,,,0
66,SARL50,1090,,,,0
68,SALL10,1080,,,,0
70,SBLL50,1030,,,,0
72,SBRL10,1020,,,,0
2,SARG50,1070,,,,0
4,SALL10,1060,,,,0
6,SBLL50,1010,,,,0
8,SBLL50,960,,,,0
10,SBRL10,950,,,,0
12,SARL50,900,,,,0
14,SALL10,890,,,,0
16,SALG10,900,,,,0
18,SBLL50,850,,,,0
20,SBRL10,840,,,,0
22,SBLG50,890,,,,0
24,SBLG50,940,,,,0
26,SALG10,950,,,,0
28,SALG10,960,,,,0
30,SBLG50,1010,,,,0
32,SBLL50,960,,,,0
34,SBRG10,970,,,,0
36,SARL50,920,,,,0
38,SALG10,930,,,,0
40,SBLG50,980,,,,0
42,SARG50,1030,,,,0
44,SBRG10,1040,,,,0
46,SBLG50,1090,,,,0
48,SARL50,1040,,,,0
50,SBRG10,1050,,,,0
52,SBLG50,1100,,,,0
54,SALG10,1110,,,,0
56,SARL50,1060,,,,0
58,SALL10,1050,,,,0
60,SBLL50,1000,,,,0
62,SALL10,990,,,,0
64,SARG50,1040,,,,0
66,SBRG10,1050,,,,0
68,SBLL50,1000,,,,0
70,SALL10,990,,,,0
72,SARG50,1040,,,,0
2,SBRG10,1050,,,,0
4,SBRG10,1060,,,,0
6,SBLG50,1110,,,,0
8,SARG50,1160,,,,0
10,SBRL10,1150,,,,0
12,SARG50,1200,,,,0
14,SARG50,1250,,,,0
16,SBLG50,1300,,,,0
18,SBLL50,1250,,,,0
20,SARG50,1300,,,,0
22,SBLG50,1350,,,,0
24,SARG50,1400,,,,0
26,SARL50,1350,,,,0
28,SALG10,1360,,,,0
30,SBLL50,1310,,,,0
32,SARL50,1260,,,,0
34,SALG10,1270,,,,0
36,SBLG50,1320,,,,0
38,SARL50,1270,,,,0
40,SBLG50,1320,,,,0
42,SARL50,1270,,,,0
44,SALL10,1260,,,,0
46,SARG50,1310,,,,0
48,SBLG50,1360,,,,0
50,SARG50,1410,,,,0
52,SARL50,1360,,,,0
54,SALL10,1350,,,,0
56,SBLL50,1300,,,,0
58,SBRG10,1310,,,,0
60,SBLG50,1360,,,,0
62,SARL50,1310,,,,0
64,SBRL10,1300,,,,0
66,SBRL10,1290,,,,0
68,SBLL50,1240,,,,0
70,SBLL50,1190,,,,0
72,SALL10,1180,,,,0
2,SBRL10,1170,,,,0
4,SBRG10,1180,,,,0
6,SBRL10,1170,,,,0
8,SBLG50,1220,,,,0
10,SARG50,1270,,,,0
12,SARL50,1220,,,,0
14,SBRG10,1230,,,,0
16,SARG50,1280,,,,0
18,SBRG10,1290,,,,0
20,SARL50,1240,,,,0
22,SBRL10,1230,,,,0
24,SARG50,1280,,,,0
26,SBLG50,1330,,,,0
28,SALL10,1320,,,,0
30,SARG50,1370,,,,0
32,SARL50,1320,,,,0
34,SALL10,1310,,,,0
36,SBLG50,1360,,,,0
38,SBLL50,1310,,,,0
40,SBRL10,1300,,,,0
42,SBLG50,1350,,,,0
44,SBLL50,1300,,,,0
46,SARL50,1250,,,,0
48,SARG50,1300,,,,0
50,SARL50,1250,,,,0
52,SARG50,1300,,,,0
54,SBRL10,1290,,,,0
56,SALG10,1300,,,,0
58,SBLL50,1250,,,,0
60,SARG50,1300,,,,0
62,SARG50,1350,,,,0
64,SARL50,1300,,,,0
66,SARG50,1350,,,,0
68,SBLL50,1300,,,,0
70,SBLG50,1350,,,,0
72,SBLG50,1400,,,,0
1,QuestionS,1400,,,５０点が当たったとき，どのように感じましたか？,S6
2,QuestionS,1400,,,１０点が外れたとき，どのように感じましたか？,S2
3,QuestionS,1400,,,５０点が外れたとき，どのように感じましたか？,S1
4,QuestionS,1400,,,１０点が当たったとき，どのように感じましたか？,S5
1,QuestionM,1400,敵意のある,2敵意,,M3
2,QuestionM,1400,だるい,3倦怠,,M2
3,QuestionM,1400,むっとした,2敵意,,M2
4,QuestionM,1400,びくりとした,8驚愕,,M2
5,QuestionM,1400,活気のある,4活動的快,,M3
6,QuestionM,1400,びっくりした,8驚愕,,M2
7,QuestionM,1400,のどかな,5非活動的快,,M1
8,QuestionM,1400,疲れた,3倦怠,,M2
9,QuestionM,1400,気がかりな,1抑うつ・不安,,M2
10,QuestionM,1400,すてきな,6親和,,M2
11,QuestionM,1400,はっとした,8驚愕,,M3
12,QuestionM,1400,思慮深い,7集中,,M1
13,QuestionM,1400,おっとりした,5非活動的快,,M2
14,QuestionM,1400,驚いた,8驚愕,,M2
15,QuestionM,1400,のんきな,5非活動的快,,M2
16,QuestionM,1400,ていねいな,7集中,,M2
17,QuestionM,1400,くよくよした,1抑うつ・不安,,M1
18,QuestionM,1400,注意深い,7集中,,M3
19,QuestionM,1400,陽気な,4活動的快,,M2
20,QuestionM,1400,悩んでいる,1抑うつ・不安,,M1
21,QuestionM,1400,のんびりした,5非活動的快,,M3
22,QuestionM,1400,無気力な,3倦怠,,M1
23,QuestionM,1400,元気いっぱいの,4活動的快,,M2
24,QuestionM,1400,いとおしい,6親和,,M1
25,QuestionM,1400,慎重な,7集中,,M3
26,QuestionM,1400,はつらつとした,4活動的快,,M2
