trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLL50,950,,,,0
4,SBLG50,1000,,,,0
6,SARG50,1050,,,,0
8,SBRL10,1040,,,,0
10,SARG50,1090,,,,0
12,SBLG50,1140,,,,0
14,SBLL50,1090,,,,0
16,SALG10,1100,,,,0
18,SBLL50,1050,,,,0
20,SBLG50,1100,,,,0
22,SARG50,1150,,,,0
24,SARL50,1100,,,,0
26,SARL50,1050,,,,0
28,SARL50,1000,,,,0
30,SBLL50,950,,,,0
32,SBRL10,940,,,,0
34,SBLL50,890,,,,0
36,SARG50,940,,,,0
38,SARL50,890,,,,0
40,SARG50,940,,,,0
42,SARG50,990,,,,0
44,SBLL50,940,,,,0
46,SARL50,890,,,,0
48,SARG50,940,,,,0
50,SARL50,890,,,,0
52,SBLG50,940,,,,0
54,SALG10,950,,,,0
56,SBLL50,900,,,,0
58,SBLL50,850,,,,0
60,SBLG50,900,,,,0
62,SBLL50,850,,,,0
64,SALG10,860,,,,0
66,SARL50,810,,,,0
68,SARL50,760,,,,0
70,SBLG50,810,,,,0
72,SBLG50,860,,,,0
2,SBRL10,850,,,,0
4,SARL50,800,,,,0
6,SARL50,750,,,,0
8,SBRG10,760,,,,0
10,SBLG50,810,,,,0
12,SARG50,860,,,,0
14,SBLG50,910,,,,0
16,SARG50,960,,,,0
18,SBLL50,910,,,,0
20,SBLG50,960,,,,0
22,SBLG50,1010,,,,0
24,SBLL50,960,,,,0
26,SBLG50,1010,,,,0
28,SBRL10,1000,,,,0
30,SBLG50,1050,,,,0
32,SARL50,1000,,,,0
34,SARL50,950,,,,0
36,SARG50,1000,,,,0
38,SBLL50,950,,,,0
40,SARG50,1000,,,,0
42,SBLG50,1050,,,,0
44,SBLG50,1100,,,,0
46,SARL50,1050,,,,0
48,SBLL50,1000,,,,0
50,SARL50,950,,,,0
52,SBLG50,1000,,,,0
54,SARL50,950,,,,0
56,SBLL50,900,,,,0
58,SARL50,850,,,,0
60,SARL50,800,,,,0
62,SARG50,850,,,,0
64,SARG50,900,,,,0
66,SBLG50,950,,,,0
68,SARG50,1000,,,,0
70,SARL50,950,,,,0
72,SALL10,940,,,,0
2,SBLG50,990,,,,0
4,SALL10,980,,,,0
6,SBLL50,930,,,,0
8,SARL50,880,,,,0
10,SARG50,930,,,,0
12,SBLG50,980,,,,0
14,SBRL10,970,,,,0
16,SALG10,980,,,,0
18,SARL50,930,,,,0
20,SARG50,980,,,,0
22,SBLG50,1030,,,,0
24,SALG10,1040,,,,0
26,SBLL50,990,,,,0
28,SBLL50,940,,,,0
30,SBLL50,890,,,,0
32,SALG10,900,,,,0
34,SARL50,850,,,,0
36,SBLL50,800,,,,0
38,SBLL50,750,,,,0
40,SBLL50,700,,,,0
42,SALG10,710,,,,0
44,SBLG50,760,,,,0
46,SALL10,750,,,,0
48,SARL50,700,,,,0
50,SBLG50,750,,,,0
52,SARG50,800,,,,0
54,SBRL10,790,,,,0
56,SARG50,840,,,,0
58,SARG50,890,,,,0
60,SBLL50,840,,,,0
62,SBLG50,890,,,,0
64,SALL10,880,,,,0
66,SARG50,930,,,,0
68,SBLL50,880,,,,0
70,SALL10,870,,,,0
72,SBLG50,920,,,,0
2,SARG50,970,,,,0
4,SBLG50,1020,,,,0
6,SARG50,1070,,,,0
8,SARL50,1020,,,,0
10,SARG50,1070,,,,0
12,SARG50,1120,,,,0
14,SARG50,1170,,,,0
16,SBRG10,1180,,,,0
18,SBLL50,1130,,,,0
20,SBRG10,1140,,,,0
22,SBLG50,1190,,,,0
24,SBRG10,1200,,,,0
26,SARG50,1250,,,,0
28,SARG50,1300,,,,0
30,SARL50,1250,,,,0
32,SALG10,1260,,,,0
34,SARG50,1310,,,,0
36,SBRL10,1300,,,,0
38,SBRG10,1310,,,,0
40,SBLG50,1360,,,,0
