trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLG50,1050,,,,0
4,SARL50,1000,,,,0
6,SBLL50,950,,,,0
8,SALL10,940,,,,0
10,SBLL50,890,,,,0
12,SBLL50,840,,,,0
14,SALG10,850,,,,0
16,SBRG10,860,,,,0
18,SBRG10,870,,,,0
20,SALL10,860,,,,0
22,SBLG50,910,,,,0
24,SBLG50,960,,,,0
26,SALL10,950,,,,0
28,SARL50,900,,,,0
30,SARL50,850,,,,0
32,SALL10,840,,,,0
34,SBLL50,790,,,,0
36,SALG10,800,,,,0
38,SBLG50,850,,,,0
40,SBRL10,840,,,,0
42,SBRL10,830,,,,0
44,SARG50,880,,,,0
46,SBLL50,830,,,,0
48,SALG10,840,,,,0
50,SARG50,890,,,,0
52,SALG10,900,,,,0
54,SBLL50,850,,,,0
56,SARL50,800,,,,0
58,SBLL50,750,,,,0
60,SALG10,760,,,,0
62,SBLL50,710,,,,0
64,SALL10,700,,,,0
66,SBLG50,750,,,,0
68,SALG10,760,,,,0
70,SARG50,810,,,,0
72,SBLG50,860,,,,0
2,SBLG50,910,,,,0
4,SALL10,900,,,,0
6,SARL50,850,,,,0
8,SBRL10,840,,,,0
10,SBLG50,890,,,,0
12,SARG50,940,,,,0
14,SARL50,890,,,,0
16,SALG10,900,,,,0
18,SBLG50,950,,,,0
20,SBLG50,1000,,,,0
22,SBLG50,1050,,,,0
24,SALL10,1040,,,,0
26,SBLL50,990,,,,0
28,SARG50,1040,,,,0
30,SARG50,1090,,,,0
32,SARG50,1140,,,,0
34,SARL50,1090,,,,0
36,SBLL50,1040,,,,0
38,SBRG10,1050,,,,0
40,SBRL10,1040,,,,0
42,SALG10,1050,,,,0
44,SARL50,1000,,,,0
46,SBRG10,1010,,,,0
48,SARG50,1060,,,,0
50,SBLG50,1110,,,,0
52,SBLL50,1060,,,,0
54,SBRL10,1050,,,,0
56,SBRG10,1060,,,,0
58,SARG50,1110,,,,0
60,SARG50,1160,,,,0
62,SARL50,1110,,,,0
64,SBRL10,1100,,,,0
66,SBRL10,1090,,,,0
68,SARL50,1040,,,,0
70,SALL10,1030,,,,0
72,SBLL50,980,,,,0
2,SALG10,990,,,,0
4,SBLL50,940,,,,0
6,SALL10,930,,,,0
8,SARL50,880,,,,0
10,SBLL50,830,,,,0
12,SBLG50,880,,,,0
14,SARG50,930,,,,0
16,SARL50,880,,,,0
18,SBLL50,830,,,,0
20,SARL50,780,,,,0
22,SBRG10,790,,,,0
24,SALL10,780,,,,0
26,SBLG50,830,,,,0
28,SARG50,880,,,,0
30,SBLL50,830,,,,0
32,SBRL10,820,,,,0
34,SBLL50,770,,,,0
36,SARG50,820,,,,0
38,SBLL50,770,,,,0
40,SBLL50,720,,,,0
42,SARG50,770,,,,0
44,SBLL50,720,,,,0
46,SARL50,670,,,,0
48,SBRL10,660,,,,0
50,SARG50,710,,,,0
52,SALL10,700,,,,0
54,SARL50,650,,,,0
56,SBLG50,700,,,,0
58,SBLG50,750,,,,0
60,SALG10,760,,,,0
62,SBLG50,810,,,,0
64,SALG10,820,,,,0
66,SBRG10,830,,,,0
