trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SALL10,990,,,,0
4,SALL10,980,,,,0
6,SARL50,930,,,,0
8,SARL50,880,,,,0
10,SBRG10,890,,,,0
12,SARL50,840,,,,0
14,SARL50,790,,,,0
16,SARG50,840,,,,0
18,SBRG10,850,,,,0
20,SALL10,840,,,,0
22,SALL10,830,,,,0
24,SBRG10,840,,,,0
26,SBLL50,790,,,,0
28,SALG10,800,,,,0
30,SBRG10,810,,,,0
32,SBRL10,800,,,,0
34,SBRL10,790,,,,0
36,SBRG10,800,,,,0
38,SALG10,810,,,,0
40,SARG50,860,,,,0
42,SARG50,910,,,,0
44,SBRG10,920,,,,0
46,SBRL10,910,,,,0
48,SBRG10,920,,,,0
50,SALG10,930,,,,0
52,SARG50,980,,,,0
54,SALL10,970,,,,0
56,SBLL50,920,,,,0
58,SALL10,910,,,,0
60,SBRG10,920,,,,0
62,SBLL50,870,,,,0
64,SBRL10,860,,,,0
66,SBRL10,850,,,,0
68,SARL50,800,,,,0
70,SBLG50,850,,,,0
72,SBRG10,860,,,,0
2,SALG10,870,,,,0
4,SARL50,820,,,,0
6,SARL50,770,,,,0
8,SALG10,780,,,,0
10,SBRG10,790,,,,0
12,SALG10,800,,,,0
14,SBRG10,810,,,,0
16,SBRL10,800,,,,0
18,SBRG10,810,,,,0
20,SALL10,800,,,,0
22,SBLL50,750,,,,0
24,SARL50,700,,,,0
26,SALL10,690,,,,0
28,SBRL10,680,,,,0
30,SBRL10,670,,,,0
32,SBLG50,720,,,,0
34,SBRG10,730,,,,0
36,SALG10,740,,,,0
38,SARG50,790,,,,0
40,SBRG10,800,,,,0
42,SBLG50,850,,,,0
44,SBRL10,840,,,,0
46,SARL50,790,,,,0
48,SBLG50,840,,,,0
50,SALG10,850,,,,0
52,SARL50,800,,,,0
54,SBLL50,750,,,,0
56,SBRG10,760,,,,0
58,SALG10,770,,,,0
60,SALG10,780,,,,0
62,SARL50,730,,,,0
64,SBRL10,720,,,,0
66,SALL10,710,,,,0
68,SBLL50,660,,,,0
70,SARG50,710,,,,0
72,SBLL50,660,,,,0
2,SARL50,610,,,,0
4,SALG10,620,,,,0
6,SBRL10,610,,,,0
8,SBRL10,600,,,,0
10,SBLG50,650,,,,0
12,SBRL10,640,,,,0
14,SBRG10,650,,,,0
16,SBLG50,700,,,,0
18,SARL50,650,,,,0
20,SBRG10,660,,,,0
22,SBLL50,610,,,,0
24,SBLL50,560,,,,0
26,SALG10,570,,,,0
28,SALG10,580,,,,0
30,SBRL10,570,,,,0
32,SALL10,560,,,,0
34,SALG10,570,,,,0
36,SBLL50,520,,,,0
38,SALG10,530,,,,0
40,SALL10,520,,,,0
42,SBRG10,530,,,,0
44,SALG10,540,,,,0
46,SALG10,550,,,,0
48,SBRG10,560,,,,0
50,SBRL10,550,,,,0
52,SALG10,560,,,,0
54,SARG50,610,,,,0
56,SBLL50,560,,,,0
58,SBLL50,510,,,,0
60,SARG50,560,,,,0
62,SALG10,570,,,,0
64,SARG50,620,,,,0
66,SBRL10,610,,,,0
68,SBLL50,560,,,,0
70,SARL50,510,,,,0
72,SALL10,500,,,,0
2,SBRL10,490,,,,0
4,SALG10,500,,,,0
6,SBLL50,450,,,,0
8,SBRL10,440,,,,0
10,SALL10,430,,,,0
12,SARL50,380,,,,0
14,SALG10,390,,,,0
16,SALG10,400,,,,0
18,SBRG10,410,,,,0
20,SALG10,420,,,,0
22,SARG50,470,,,,0
24,SBRL10,460,,,,0
26,SBRG10,470,,,,0
28,SBLL50,420,,,,0
30,SALL10,410,,,,0
32,SBRL10,400,,,,0
34,SALG10,410,,,,0
36,SBLG50,460,,,,0
