trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLG50,1050,,,,0
4,SALL10,1040,,,,0
6,SBLG50,1090,,,,0
8,SALG10,1100,,,,0
10,SBLG50,1150,,,,0
12,SALG10,1160,,,,0
14,SBRL10,1150,,,,0
16,SARL50,1100,,,,0
18,SBRL10,1090,,,,0
20,SALG10,1100,,,,0
22,SBLG50,1150,,,,0
24,SALG10,1160,,,,0
26,SALG10,1170,,,,0
28,SBLG50,1220,,,,0
30,SBLG50,1270,,,,0
32,SBLL50,1220,,,,0
34,SBLG50,1270,,,,0
36,SALL10,1260,,,,0
38,SBLL50,1210,,,,0
40,SARL50,1160,,,,0
42,SARL50,1110,,,,0
44,SARL50,1060,,,,0
46,SBLG50,1110,,,,0
48,SBLL50,1060,,,,0
50,SBLL50,1010,,,,0
52,SALL10,1000,,,,0
54,SARL50,950,,,,0
56,SBRG10,960,,,,0
58,SARG50,1010,,,,0
60,SBLG50,1060,,,,0
62,SARG50,1110,,,,0
64,SARL50,1060,,,,0
66,SBLL50,1010,,,,0
68,SALG10,1020,,,,0
70,SBLG50,1070,,,,0
72,SARL50,1020,,,,0
2,SALG10,1030,,,,0
4,SBLL50,980,,,,0
6,SARL50,930,,,,0
8,SBLG50,980,,,,0
10,SBLG50,1030,,,,0
12,SALL10,1020,,,,0
14,SBLL50,970,,,,0
16,SARG50,1020,,,,0
18,SARG50,1070,,,,0
20,SBRL10,1060,,,,0
22,SBLG50,1110,,,,0
24,SBLL50,1060,,,,0
26,SARG50,1110,,,,0
28,SBLG50,1160,,,,0
30,SBRL10,1150,,,,0
32,SBLG50,1200,,,,0
34,SARL50,1150,,,,0
36,SARL50,1100,,,,0
38,SARG50,1150,,,,0
40,SBLG50,1200,,,,0
42,SARG50,1250,,,,0
44,SARL50,1200,,,,0
46,SBLG50,1250,,,,0
48,SBLG50,1300,,,,0
50,SARG50,1350,,,,0
52,SBLL50,1300,,,,0
54,SARL50,1250,,,,0
56,SBLG50,1300,,,,0
58,SARG50,1350,,,,0
60,SBLG50,1400,,,,0
62,SALL10,1390,,,,0
64,SBLL50,1340,,,,0
66,SARG50,1390,,,,0
68,SARL50,1340,,,,0
70,SBRL10,1330,,,,0
72,SARL50,1280,,,,0
2,SBLL50,1230,,,,0
4,SBLG50,1280,,,,0
6,SBLL50,1230,,,,0
8,SBLG50,1280,,,,0
10,SARG50,1330,,,,0
12,SARG50,1380,,,,0
14,SARL50,1330,,,,0
16,SBLL50,1280,,,,0
18,SARG50,1330,,,,0
20,SBLL50,1280,,,,0
22,SBLG50,1330,,,,0
24,SBLL50,1280,,,,0
26,SARL50,1230,,,,0
28,SARL50,1180,,,,0
30,SARG50,1230,,,,0
32,SARL50,1180,,,,0
34,SBLG50,1230,,,,0
36,SARG50,1280,,,,0
38,SARL50,1230,,,,0
40,SBLG50,1280,,,,0
42,SBLL50,1230,,,,0
44,SARG50,1280,,,,0
46,SBRL10,1270,,,,0
48,SARL50,1220,,,,0
50,SBLG50,1270,,,,0
52,SBLG50,1320,,,,0
54,SBLL50,1270,,,,0
56,SARL50,1220,,,,0
58,SARL50,1170,,,,0
60,SBLG50,1220,,,,0
62,SARL50,1170,,,,0
64,SARL50,1120,,,,0
66,SBLG50,1170,,,,0
68,SBLL50,1120,,,,0
70,SARG50,1170,,,,0
72,SALG10,1180,,,,0
2,SBLG50,1230,,,,0
4,SBLL50,1180,,,,0
6,SALL10,1170,,,,0
8,SALG10,1180,,,,0
10,SBLL50,1130,,,,0
12,SBLG50,1180,,,,0
14,SARG50,1230,,,,0
16,SBRL10,1220,,,,0
18,SBRG10,1230,,,,0
20,SARG50,1280,,,,0
22,SARG50,1330,,,,0
24,SBRL10,1320,,,,0
26,SARG50,1370,,,,0
28,SALG10,1380,,,,0
30,SARL50,1330,,,,0
32,SARG50,1380,,,,0
34,SBRL10,1370,,,,0
36,SBLG50,1420,,,,0
38,SBLL50,1370,,,,0
40,SARG50,1420,,,,0
42,SARL50,1370,,,,0
44,SBRL10,1360,,,,0
46,SARL50,1310,,,,0
48,SBRG10,1320,,,,0
50,SARL50,1270,,,,0
52,SARL50,1220,,,,0
54,SBRG10,1230,,,,0
56,SARL50,1180,,,,0
58,SBLL50,1130,,,,0
60,SARG50,1180,,,,0
62,SARL50,1130,,,,0
64,SBLL50,1080,,,,0
66,SBLG50,1130,,,,0
68,SARG50,1180,,,,0
70,SBLL50,1130,,,,0
72,SBLL50,1080,,,,0
1,QuestionS,1080,,,５０点が外れたとき，どのように感じましたか？,S2
2,QuestionS,1080,,,１０点が当たったとき，どのように感じましたか？,S6
3,QuestionS,1080,,,５０点が当たったとき，どのように感じましたか？,S7
4,QuestionS,1080,,,１０点が外れたとき，どのように感じましたか？,S3
1,QuestionM,1080,思慮深い,7集中,,M1
2,QuestionM,1080,はつらつとした,4活動的快,,M1
3,QuestionM,1080,丁重な,7集中,,M2
4,QuestionM,1080,慎重な,7集中,,M2
5,QuestionM,1080,不安な,1抑うつ・不安,,M1
6,QuestionM,1080,おっとりした,5非活動的快,,M1
7,QuestionM,1080,自信がない,1抑うつ・不安,,M2
8,QuestionM,1080,注意深い,7集中,,M2
9,QuestionM,1080,うらんだ,2敵意,,M1
10,QuestionM,1080,敵意のある,2敵意,,M1
11,QuestionM,1080,元気いっぱいの,4活動的快,,M2
12,QuestionM,1080,陽気な,4活動的快,,M2
13,QuestionM,1080,ていねいな,7集中,,M2
14,QuestionM,1080,疲れた,3倦怠,,M3
15,QuestionM,1080,のんきな,5非活動的快,,M1
16,QuestionM,1080,ゆっくりした,5非活動的快,,M2
17,QuestionM,1080,動揺した,8驚愕,,M1
18,QuestionM,1080,悩んでいる,1抑うつ・不安,,M3
19,QuestionM,1080,はっとした,8驚愕,,M1
20,QuestionM,1080,むっとした,2敵意,,M1
21,QuestionM,1080,憎らしい,2敵意,,M1
22,QuestionM,1080,くよくよした,1抑うつ・不安,,M1
23,QuestionM,1080,恋しい,6親和,,M1
24,QuestionM,1080,驚いた,8驚愕,,M1
25,QuestionM,1080,好きな,6親和,,M1
26,QuestionM,1080,気がかりな,1抑うつ・不安,,M2
27,QuestionM,1080,つまらない,3倦怠,,M2
28,QuestionM,1080,攻撃的な,2敵意,,M1
29,QuestionM,1080,活気のある,4活動的快,,M1
30,QuestionM,1080,のんびりした,5非活動的快,,M1
31,QuestionM,1080,いとおしい,6親和,,M1
32,QuestionM,1080,退屈な,3倦怠,,M2
33,QuestionM,1080,びくりとした,8驚愕,,M1
34,QuestionM,1080,びっくりした,8驚愕,,M1
35,QuestionM,1080,無気力な,3倦怠,,M1
36,QuestionM,1080,すてきな,6親和,,M1
