trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SALG10,1010,,,,0
4,SBLG50,1060,,,,0
6,SARL50,1010,,,,0
8,SALL10,1000,,,,0
10,SBRG10,1010,,,,0
12,SALG10,1020,,,,0
14,SBRG10,1030,,,,0
16,SARG50,1080,,,,0
18,SALL10,1070,,,,0
20,SBRL10,1060,,,,0
22,SBRL10,1050,,,,0
24,SALG10,1060,,,,0
26,SARL50,1010,,,,0
28,SALL10,1000,,,,0
30,SBLL50,950,,,,0
32,SALG10,960,,,,0
34,SBLL50,910,,,,0
36,SBLG50,960,,,,0
38,SBRG10,970,,,,0
40,SALL10,960,,,,0
42,SALG10,970,,,,0
44,SARG50,1020,,,,0
46,SBRG10,1030,,,,0
48,SALL10,1020,,,,0
50,SBRL10,1010,,,,0
52,SBLL50,960,,,,0
54,SALG10,970,,,,0
56,SBRL10,960,,,,0
58,SBLL50,910,,,,0
60,SBRL10,900,,,,0
62,SBRG10,910,,,,0
64,SARG50,960,,,,0
66,SALG10,970,,,,0
68,SARG50,1020,,,,0
70,SBRG10,1030,,,,0
72,SBRL10,1020,,,,0
2,SBLG50,1070,,,,0
4,SALL10,1060,,,,0
6,SALL10,1050,,,,0
8,SALG10,1060,,,,0
10,SARG50,1110,,,,0
12,SBRL10,1100,,,,0
14,SALL10,1090,,,,0
16,SBLL50,1040,,,,0
18,SBRG10,1050,,,,0
20,SARL50,1000,,,,0
22,SALL10,990,,,,0
24,SBRL10,980,,,,0
26,SBRL10,970,,,,0
28,SBRL10,960,,,,0
30,SBRG10,970,,,,0
32,SBLG50,1020,,,,0
34,SALL10,1010,,,,0
36,SBRL10,1000,,,,0
38,SALL10,990,,,,0
40,SARG50,1040,,,,0
42,SBRL10,1030,,,,0
44,SBLG50,1080,,,,0
46,SARG50,1130,,,,0
48,SBRL10,1120,,,,0
50,SBLL50,1070,,,,0
52,SALG10,1080,,,,0
54,SALG10,1090,,,,0
56,SBRL10,1080,,,,0
58,SARG50,1130,,,,0
60,SBRL10,1120,,,,0
62,SBRL10,1110,,,,0
64,SARG50,1160,,,,0
66,SALG10,1170,,,,0
68,SBRG10,1180,,,,0
70,SALG10,1190,,,,0
72,SALG10,1200,,,,0
2,SARL50,1150,,,,0
4,SBRG10,1160,,,,0
6,SALL10,1150,,,,0
8,SARG50,1200,,,,0
10,SBLL50,1150,,,,0
12,SALL10,1140,,,,0
14,SBRL10,1130,,,,0
16,SALL10,1120,,,,0
18,SARG50,1170,,,,0
20,SALL10,1160,,,,0
22,SBRG10,1170,,,,0
24,SBRL10,1160,,,,0
26,SARG50,1210,,,,0
28,SBRG10,1220,,,,0
30,SARG50,1270,,,,0
32,SBRG10,1280,,,,0
34,SBLL50,1230,,,,0
36,SBRG10,1240,,,,0
38,SBRG10,1250,,,,0
40,SALL10,1240,,,,0
42,SBLL50,1190,,,,0
44,SBRL10,1180,,,,0
46,SARL50,1130,,,,0
48,SBRL10,1120,,,,0
50,SARL50,1070,,,,0
52,SALL10,1060,,,,0
54,SALG10,1070,,,,0
56,SALL10,1060,,,,0
58,SBRG10,1070,,,,0
60,SARG50,1120,,,,0
62,SALL10,1110,,,,0
64,SBRL10,1100,,,,0
66,SBLG50,1150,,,,0
68,SBRG10,1160,,,,0
70,SALG10,1170,,,,0
72,SBRG10,1180,,,,0
2,SBLL50,1130,,,,0
4,SBRG10,1140,,,,0
6,SALL10,1130,,,,0
8,SBLG50,1180,,,,0
10,SBLL50,1130,,,,0
12,SBRL10,1120,,,,0
14,SARG50,1170,,,,0
16,SALL10,1160,,,,0
18,SALG10,1170,,,,0
20,SARL50,1120,,,,0
22,SALG10,1130,,,,0
24,SBRL10,1120,,,,0
26,SBRL10,1110,,,,0
28,SARL50,1060,,,,0
30,SALL10,1050,,,,0
32,SARL50,1000,,,,0
34,SBRL10,990,,,,0
36,SBRG10,1000,,,,0
38,SARG50,1050,,,,0
40,SBLG50,1100,,,,0
42,SALG10,1110,,,,0
44,SBRG10,1120,,,,0
46,SARG50,1170,,,,0
48,SBRG10,1180,,,,0
50,SALL10,1170,,,,0
52,SARG50,1220,,,,0
54,SALL10,1210,,,,0
56,SBRG10,1220,,,,0
58,SALG10,1230,,,,0
60,SBRG10,1240,,,,0
62,SBRG10,1250,,,,0
64,SARL50,1200,,,,0
66,SBRL10,1190,,,,0
68,SBLL50,1140,,,,0
70,SBRL10,1130,,,,0
72,SARL50,1080,,,,0
1,QuestionS,1080,,,１０点が当たったとき，どのように感じましたか？,S5
2,QuestionS,1080,,,５０点が当たったとき，どのように感じましたか？,S6
3,QuestionS,1080,,,５０点が外れたとき，どのように感じましたか？,S2
4,QuestionS,1080,,,１０点が外れたとき，どのように感じましたか？,S3
1,QuestionM,1080,無気力な,3倦怠,,M2
2,QuestionM,1080,思慮深い,7集中,,M3
3,QuestionM,1080,悩んでいる,1抑うつ・不安,,M3
4,QuestionM,1080,気力に満ちた,4活動的快,,M2
5,QuestionM,1080,のんきな,5非活動的快,,M2
6,QuestionM,1080,陽気な,4活動的快,,M2
7,QuestionM,1080,注意深い,7集中,,M3
8,QuestionM,1080,攻撃的な,2敵意,,M1
9,QuestionM,1080,のどかな,5非活動的快,,M2
10,QuestionM,1080,驚いた,8驚愕,,M1
11,QuestionM,1080,いとおしい,6親和,,M1
12,QuestionM,1080,ゆっくりした,5非活動的快,,M3
13,QuestionM,1080,はっとした,8驚愕,,M2
14,QuestionM,1080,おっとりした,5非活動的快,,M2
15,QuestionM,1080,丁重な,7集中,,M3
16,QuestionM,1080,敵意のある,2敵意,,M1
17,QuestionM,1080,自信がない,1抑うつ・不安,,M3
18,QuestionM,1080,疲れた,3倦怠,,M3
19,QuestionM,1080,好きな,6親和,,M1
20,QuestionM,1080,不安な,1抑うつ・不安,,M3
21,QuestionM,1080,すてきな,6親和,,M1
22,QuestionM,1080,びくりとした,8驚愕,,M1
23,QuestionM,1080,むっとした,2敵意,,M3
24,QuestionM,1080,恋しい,6親和,,M2
