trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLG50,1050,,,,0
4,SBLG50,1100,,,,0
6,SARL50,1050,,,,0
8,SARL50,1000,,,,0
10,SARG50,1050,,,,0
12,SARG50,1100,,,,0
14,SBRG10,1110,,,,0
16,SBLG50,1160,,,,0
18,SBLL50,1110,,,,0
20,SARG50,1160,,,,0
22,SARL50,1110,,,,0
24,SARG50,1160,,,,0
26,SBLL50,1110,,,,0
28,SALL10,1100,,,,0
30,SBLG50,1150,,,,0
32,SARG50,1200,,,,0
34,SBLG50,1250,,,,0
36,SBLG50,1300,,,,0
38,SBRL10,1290,,,,0
40,SBLG50,1340,,,,0
42,SBLL50,1290,,,,0
44,SARG50,1340,,,,0
46,SBLL50,1290,,,,0
48,SBLG50,1340,,,,0
50,SALG10,1350,,,,0
52,SALL10,1340,,,,0
54,SARL50,1290,,,,0
56,SARL50,1240,,,,0
58,SARL50,1190,,,,0
60,SARG50,1240,,,,0
62,SBLG50,1290,,,,0
64,SBLL50,1240,,,,0
66,SARG50,1290,,,,0
68,SBLL50,1240,,,,0
70,SARL50,1190,,,,0
72,SBLL50,1140,,,,0
2,SARG50,1190,,,,0
4,SARG50,1240,,,,0
6,SBLG50,1290,,,,0
8,SALL10,1280,,,,0
10,SARG50,1330,,,,0
12,SARG50,1380,,,,0
14,SARG50,1430,,,,0
16,SALG10,1440,,,,0
18,SBLG50,1490,,,,0
20,SARL50,1440,,,,0
22,SBLG50,1490,,,,0
24,SALL10,1480,,,,0
26,SBLL50,1430,,,,0
28,SARL50,1380,,,,0
30,SBLL50,1330,,,,0
32,SBLG50,1380,,,,0
34,SBLL50,1330,,,,0
36,SARG50,1380,,,,0
38,SBLL50,1330,,,,0
40,SBLG50,1380,,,,0
42,SBLL50,1330,,,,0
44,SARL50,1280,,,,0
46,SBLG50,1330,,,,0
48,SBLG50,1380,,,,0
50,SARG50,1430,,,,0
52,SARG50,1480,,,,0
54,SALG10,1490,,,,0
56,SARG50,1540,,,,0
58,SBLL50,1490,,,,0
60,SBLL50,1440,,,,0
62,SBLL50,1390,,,,0
64,SBLL50,1340,,,,0
66,SBLL50,1290,,,,0
68,SALG10,1300,,,,0
70,SBLL50,1250,,,,0
72,SARL50,1200,,,,0
2,SBLG50,1250,,,,0
4,SBLL50,1200,,,,0
6,SBLG50,1250,,,,0
8,SBLG50,1300,,,,0
10,SBRL10,1290,,,,0
12,SBLL50,1240,,,,0
14,SARL50,1190,,,,0
16,SARL50,1140,,,,0
18,SBLL50,1090,,,,0
20,SARL50,1040,,,,0
22,SARL50,990,,,,0
24,SBLL50,940,,,,0
26,SBLG50,990,,,,0
28,SARL50,940,,,,0
30,SBRL10,930,,,,0
32,SARL50,880,,,,0
34,SBLL50,830,,,,0
36,SARG50,880,,,,0
38,SARG50,930,,,,0
40,SALG10,940,,,,0
42,SBLL50,890,,,,0
44,SBLG50,940,,,,0
46,SBLL50,890,,,,0
48,SALL10,880,,,,0
50,SARL50,830,,,,0
52,SARL50,780,,,,0
54,SARG50,830,,,,0
56,SARG50,880,,,,0
58,SBLL50,830,,,,0
60,SBLG50,880,,,,0
62,SBLG50,930,,,,0
64,SARG50,980,,,,0
66,SBLG50,1030,,,,0
68,SALG10,1040,,,,0
70,SALG10,1050,,,,0
72,SARG50,1100,,,,0
2,SARG50,1150,,,,0
4,SBRL10,1140,,,,0
6,SALG10,1150,,,,0
8,SALL10,1140,,,,0
10,SBLL50,1090,,,,0
12,SBLG50,1140,,,,0
14,SARL50,1090,,,,0
16,SBLL50,1040,,,,0
18,SBLL50,990,,,,0
20,SARL50,940,,,,0
22,SARG50,990,,,,0
24,SALG10,1000,,,,0
26,SARL50,950,,,,0
28,SARL50,900,,,,0
30,SBRL10,890,,,,0
32,SBLG50,940,,,,0
34,SALG10,950,,,,0
36,SARG50,1000,,,,0
38,SBLL50,950,,,,0
40,SARG50,1000,,,,0
42,SBLG50,1050,,,,0
44,SBLL50,1000,,,,0
46,SARL50,950,,,,0
48,SBLG50,1000,,,,0
50,SBLG50,1050,,,,0
52,SBLG50,1100,,,,0
54,SBRL10,1090,,,,0
56,SBLL50,1040,,,,0
58,SARG50,1090,,,,0
60,SBLL50,1040,,,,0
62,SBLL50,990,,,,0
64,SARG50,1040,,,,0
66,SBRG10,1050,,,,0
68,SALG10,1060,,,,0
70,SARL50,1010,,,,0
72,SARG50,1060,,,,0
1,QuestionS,1060,,,５０点が外れたとき，どのように感じましたか？,S2
2,QuestionS,1060,,,５０点が当たったとき，どのように感じましたか？,S6
3,QuestionS,1060,,,１０点が当たったとき，どのように感じましたか？,S2
4,QuestionS,1060,,,１０点が外れたとき，どのように感じましたか？,S2
1,QuestionM,1060,ゆっくりした,5非活動的快,,M2
2,QuestionM,1060,退屈な,3倦怠,,M3
3,QuestionM,1060,丁重な,7集中,,M2
4,QuestionM,1060,驚いた,8驚愕,,M2
5,QuestionM,1060,憎らしい,2敵意,,M2
6,QuestionM,1060,くよくよした,1抑うつ・不安,,M2
7,QuestionM,1060,気がかりな,1抑うつ・不安,,M3
8,QuestionM,1060,びくりとした,8驚愕,,M2
9,QuestionM,1060,だるい,3倦怠,,M3
10,QuestionM,1060,愛らしい,6親和,,M2
11,QuestionM,1060,悩んでいる,1抑うつ・不安,,M3
12,QuestionM,1060,つまらない,3倦怠,,M2
13,QuestionM,1060,はっとした,8驚愕,,M3
14,QuestionM,1060,おっとりした,5非活動的快,,M2
15,QuestionM,1060,気力に満ちた,4活動的快,,M2
16,QuestionM,1060,好きな,6親和,,M2
17,QuestionM,1060,はつらつとした,4活動的快,,M2
18,QuestionM,1060,無気力な,3倦怠,,M2
19,QuestionM,1060,のんびりした,5非活動的快,,M2
20,QuestionM,1060,陽気な,4活動的快,,M2
21,QuestionM,1060,恋しい,6親和,,M2
22,QuestionM,1060,活気のある,4活動的快,,M2
23,QuestionM,1060,不安な,1抑うつ・不安,,M3
24,QuestionM,1060,疲れた,3倦怠,,M3
25,QuestionM,1060,攻撃的な,2敵意,,M3
26,QuestionM,1060,むっとした,2敵意,,M3
27,QuestionM,1060,動揺した,8驚愕,,M2
28,QuestionM,1060,すてきな,6親和,,M2
29,QuestionM,1060,慎重な,7集中,,M3
30,QuestionM,1060,のんきな,5非活動的快,,M2
31,QuestionM,1060,自信がない,1抑うつ・不安,,M3
32,QuestionM,1060,敵意のある,2敵意,,M2
33,QuestionM,1060,思慮深い,7集中,,M2
34,QuestionM,1060,ていねいな,7集中,,M2
35,QuestionM,1060,元気いっぱいの,4活動的快,,M2
36,QuestionM,1060,いとおしい,6親和,,M2
37,QuestionM,1060,びっくりした,8驚愕,,M2
38,QuestionM,1060,のどかな,5非活動的快,,M2
39,QuestionM,1060,うらんだ,2敵意,,M3
40,QuestionM,1060,注意深い,7集中,,M2
