trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SARL50,950,,,,0
4,SARG50,1000,,,,0
6,SALG10,1010,,,,0
8,SBLG50,1060,,,,0
10,SBRL10,1050,,,,0
12,SARG50,1100,,,,0
14,SALL10,1090,,,,0
16,SBLG50,1140,,,,0
18,SARL50,1090,,,,0
20,SBRL10,1080,,,,0
22,SBLG50,1130,,,,0
24,SARG50,1180,,,,0
26,SBLL50,1130,,,,0
28,SARL50,1080,,,,0
30,SBRG10,1090,,,,0
32,SBLL50,1040,,,,0
34,SARG50,1090,,,,0
36,SALG10,1100,,,,0
38,SBRL10,1090,,,,0
40,SBLG50,1140,,,,0
42,SBLG50,1190,,,,0
44,SALG10,1200,,,,0
46,SARG50,1250,,,,0
48,SALL10,1240,,,,0
50,SALG10,1250,,,,0
52,SBLG50,1300,,,,0
54,SALG10,1310,,,,0
56,SBLG50,1360,,,,0
58,SBRG10,1370,,,,0
60,SBLL50,1320,,,,0
62,SALL10,1310,,,,0
64,SALL10,1300,,,,0
66,SBLL50,1250,,,,0
68,SBLL50,1200,,,,0
70,SBLL50,1150,,,,0
72,SARL50,1100,,,,0
2,SBLG50,1150,,,,0
4,SBLL50,1100,,,,0
6,SARL50,1050,,,,0
8,SBLL50,1000,,,,0
10,SARG50,1050,,,,0
12,SBLG50,1100,,,,0
14,SBRL10,1090,,,,0
16,SALG10,1100,,,,0
18,SBRG10,1110,,,,0
20,SBLL50,1060,,,,0
22,SBLG50,1110,,,,0
24,SARL50,1060,,,,0
26,SBLG50,1110,,,,0
28,SARG50,1160,,,,0
30,SALG10,1170,,,,0
32,SBLL50,1120,,,,0
34,SBLG50,1170,,,,0
36,SBLG50,1220,,,,0
38,SALL10,1210,,,,0
40,SBRG10,1220,,,,0
42,SBRL10,1210,,,,0
44,SALG10,1220,,,,0
46,SALL10,1210,,,,0
48,SBRG10,1220,,,,0
50,SBRG10,1230,,,,0
52,SBRL10,1220,,,,0
54,SALL10,1210,,,,0
56,SALL10,1200,,,,0
58,SALL10,1190,,,,0
60,SARL50,1140,,,,0
62,SALL10,1130,,,,0
64,SBLG50,1180,,,,0
66,SARG50,1230,,,,0
68,SARL50,1180,,,,0
70,SARL50,1130,,,,0
72,SALL10,1120,,,,0
2,SBLL50,1070,,,,0
4,SBLG50,1120,,,,0
6,SBLL50,1070,,,,0
8,SARG50,1120,,,,0
10,SBLG50,1170,,,,0
12,SBLG50,1220,,,,0
14,SARL50,1170,,,,0
16,SARL50,1120,,,,0
18,SARG50,1170,,,,0
20,SBRL10,1160,,,,0
22,SALG10,1170,,,,0
24,SALG10,1180,,,,0
26,SBLG50,1230,,,,0
28,SARL50,1180,,,,0
30,SARL50,1130,,,,0
32,SARL50,1080,,,,0
34,SBLL50,1030,,,,0
36,SARG50,1080,,,,0
38,SARL50,1030,,,,0
40,SBRG10,1040,,,,0
42,SBLL50,990,,,,0
44,SARG50,1040,,,,0
46,SALG10,1050,,,,0
48,SBRL10,1040,,,,0
50,SBLG50,1090,,,,0
52,SBRG10,1100,,,,0
54,SARL50,1050,,,,0
56,SBLL50,1000,,,,0
58,SARG50,1050,,,,0
60,SBRL10,1040,,,,0
62,SARG50,1090,,,,0
64,SBLL50,1040,,,,0
66,SBLL50,990,,,,0
68,SARG50,1040,,,,0
70,SBRL10,1030,,,,0
72,SARG50,1080,,,,0
2,SALL10,1070,,,,0
4,SALL10,1060,,,,0
6,SBLL50,1010,,,,0
8,SBLG50,1060,,,,0
10,SALL10,1050,,,,0
12,SARG50,1100,,,,0
14,SARG50,1150,,,,0
16,SBLG50,1200,,,,0
18,SBLL50,1150,,,,0
20,SARG50,1200,,,,0
22,SARL50,1150,,,,0
24,SBLL50,1100,,,,0
26,SBLG50,1150,,,,0
28,SBLG50,1200,,,,0
30,SALG10,1210,,,,0
32,SBLL50,1160,,,,0
34,SARL50,1110,,,,0
36,SARL50,1060,,,,0
38,SBLL50,1010,,,,0
40,SBLL50,960,,,,0
42,SARG50,1010,,,,0
44,SBLL50,960,,,,0
46,SBLL50,910,,,,0
48,SARG50,960,,,,0
50,SALG10,970,,,,0
52,SALG10,980,,,,0
54,SBRL10,970,,,,0
56,SBLG50,1020,,,,0
58,SBRL10,1010,,,,0
60,SARG50,1060,,,,0
62,SARL50,1010,,,,0
64,SBLG50,1060,,,,0
66,SARG50,1110,,,,0
68,SBLG50,1160,,,,0
70,SARL50,1110,,,,0
72,SBLG50,1160,,,,0
1,QuestionS,1160,,,５０点が外れたとき，どのように感じましたか？,S1
2,QuestionS,1160,,,５０点が当たったとき，どのように感じましたか？,S7
3,QuestionS,1160,,,１０点が当たったとき，どのように感じましたか？,S5
4,QuestionS,1160,,,１０点が外れたとき，どのように感じましたか？,S4
1,QuestionM,1160,動揺した,8驚愕,,M3
2,QuestionM,1160,くよくよした,1抑うつ・不安,,M2
3,QuestionM,1160,うらんだ,2敵意,,M2
4,QuestionM,1160,自信がない,1抑うつ・不安,,M2
5,QuestionM,1160,驚いた,8驚愕,,M3
6,QuestionM,1160,のんきな,5非活動的快,,M2
7,QuestionM,1160,気力に満ちた,4活動的快,,M2
8,QuestionM,1160,思慮深い,7集中,,M3
9,QuestionM,1160,攻撃的な,2敵意,,M1
10,QuestionM,1160,元気いっぱいの,4活動的快,,M2
11,QuestionM,1160,はつらつとした,4活動的快,,M2
12,QuestionM,1160,疲れた,3倦怠,,M4
13,QuestionM,1160,無気力な,3倦怠,,M3
14,QuestionM,1160,憎らしい,2敵意,,M1
15,QuestionM,1160,活気のある,4活動的快,,M2
16,QuestionM,1160,注意深い,7集中,,M2
17,QuestionM,1160,のんびりした,5非活動的快,,M2
18,QuestionM,1160,悩んでいる,1抑うつ・不安,,M2
19,QuestionM,1160,すてきな,6親和,,M1
20,QuestionM,1160,おっとりした,5非活動的快,,M2
21,QuestionM,1160,好きな,6親和,,M2
22,QuestionM,1160,愛らしい,6親和,,M2
23,QuestionM,1160,つまらない,3倦怠,,M2
24,QuestionM,1160,びくりとした,8驚愕,,M1
25,QuestionM,1160,慎重な,7集中,,M2
26,QuestionM,1160,陽気な,4活動的快,,M2
27,QuestionM,1160,恋しい,6親和,,M1
28,QuestionM,1160,びっくりした,8驚愕,,M2
29,QuestionM,1160,退屈な,3倦怠,,M2
30,QuestionM,1160,敵意のある,2敵意,,M1
31,QuestionM,1160,丁重な,7集中,,M2
32,QuestionM,1160,むっとした,2敵意,,M1
33,QuestionM,1160,ていねいな,7集中,,M2
34,QuestionM,1160,不安な,1抑うつ・不安,,M3
35,QuestionM,1160,気がかりな,1抑うつ・不安,,M2
36,QuestionM,1160,はっとした,8驚愕,,M1
37,QuestionM,1160,いとおしい,6親和,,M2
38,QuestionM,1160,ゆっくりした,5非活動的快,,M2
39,QuestionM,1160,だるい,3倦怠,,M3
40,QuestionM,1160,のどかな,5非活動的快,,M2
