trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLL50,950,,,,0
4,SARG50,1000,,,,0
6,SBRL10,990,,,,0
8,SBRG10,1000,,,,0
10,SBLL50,950,,,,0
12,SBLG50,1000,,,,0
14,SARG50,1050,,,,0
16,SBRG10,1060,,,,0
18,SALG10,1070,,,,0
20,SALL10,1060,,,,0
22,SBLL50,1010,,,,0
24,SALL10,1000,,,,0
26,SARL50,950,,,,0
28,SARG50,1000,,,,0
30,SBRG10,1010,,,,0
32,SBRL10,1000,,,,0
34,SBRL10,990,,,,0
36,SALL10,980,,,,0
38,SALL10,970,,,,0
40,SBLL50,920,,,,0
42,SBLL50,870,,,,0
44,SARL50,820,,,,0
46,SARL50,770,,,,0
48,SBLG50,820,,,,0
50,SBLL50,770,,,,0
52,SARL50,720,,,,0
54,SBLG50,770,,,,0
56,SARG50,820,,,,0
58,SARL50,770,,,,0
60,SALG10,780,,,,0
62,SALL10,770,,,,0
64,SARG50,820,,,,0
66,SBRG10,830,,,,0
68,SBLG50,880,,,,0
70,SBLG50,930,,,,0
72,SALG10,940,,,,0
2,SARL50,890,,,,0
4,SARG50,940,,,,0
6,SARL50,890,,,,0
8,SBLL50,840,,,,0
10,SBRG10,850,,,,0
12,SBLG50,900,,,,0
14,SBLG50,950,,,,0
16,SBRG10,960,,,,0
18,SARG50,1010,,,,0
20,SALG10,1020,,,,0
22,SBRL10,1010,,,,0
24,SBLL50,960,,,,0
26,SALL10,950,,,,0
28,SARL50,900,,,,0
30,SBRL10,890,,,,0
32,SBRG10,900,,,,0
34,SBLG50,950,,,,0
36,SARL50,900,,,,0
38,SBLL50,850,,,,0
40,SBLG50,900,,,,0
42,SBLG50,950,,,,0
44,SBLG50,1000,,,,0
46,SALL10,990,,,,0
48,SBRL10,980,,,,0
50,SALG10,990,,,,0
52,SARG50,1040,,,,0
54,SBRL10,1030,,,,0
56,SALG10,1040,,,,0
58,SARG50,1090,,,,0
60,SBRG10,1100,,,,0
62,SBRL10,1090,,,,0
64,SALL10,1080,,,,0
66,SALL10,1070,,,,0
68,SALL10,1060,,,,0
70,SALL10,1050,,,,0
72,SALG10,1060,,,,0
2,SALL10,1050,,,,0
4,SARL50,1000,,,,0
6,SARG50,1050,,,,0
8,SARL50,1000,,,,0
10,SBLG50,1050,,,,0
12,SBRL10,1040,,,,0
14,SBRG10,1050,,,,0
16,SARL50,1000,,,,0
18,SARG50,1050,,,,0
20,SARL50,1000,,,,0
22,SBRL10,990,,,,0
24,SARL50,940,,,,0
26,SBLG50,990,,,,0
28,SBLL50,940,,,,0
30,SBLL50,890,,,,0
