trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLL50,950,,,,0
4,SARL50,900,,,,0
6,SALG10,910,,,,0
8,SALL10,900,,,,0
10,SBRG10,910,,,,0
12,SBRL10,900,,,,0
14,SARG50,950,,,,0
16,SARG50,1000,,,,0
18,SBRL10,990,,,,0
20,SALG10,1000,,,,0
22,SBLL50,950,,,,0
24,SARG50,1000,,,,0
26,SBLL50,950,,,,0
28,SALL10,940,,,,0
30,SARL50,890,,,,0
32,SBRL10,880,,,,0
34,SBLL50,830,,,,0
36,SBLL50,780,,,,0
38,SBRL10,770,,,,0
40,SBLL50,720,,,,0
42,SALG10,730,,,,0
44,SBLL50,680,,,,0
46,SBLG50,730,,,,0
48,SARL50,680,,,,0
50,SARG50,730,,,,0
52,SARG50,780,,,,0
54,SALL10,770,,,,0
56,SBRG10,780,,,,0
58,SARG50,830,,,,0
60,SALL10,820,,,,0
62,SARL50,770,,,,0
64,SBLG50,820,,,,0
66,SBLG50,870,,,,0
68,SARG50,920,,,,0
70,SBLG50,970,,,,0
72,SBLG50,1020,,,,0
2,SARL50,970,,,,0
4,SBLG50,1020,,,,0
6,SBLL50,970,,,,0
8,SALL10,960,,,,0
10,SBRG10,970,,,,0
12,SARG50,1020,,,,0
14,SBLG50,1070,,,,0
16,SARG50,1120,,,,0
18,SBLG50,1170,,,,0
20,SALL10,1160,,,,0
22,SBLG50,1210,,,,0
24,SALL10,1200,,,,0
26,SBLL50,1150,,,,0
28,SBRG10,1160,,,,0
30,SARG50,1210,,,,0
32,SBLG50,1260,,,,0
34,SARG50,1310,,,,0
36,SBRL10,1300,,,,0
38,SARL50,1250,,,,0
40,SALG10,1260,,,,0
42,SALG10,1270,,,,0
44,SBLG50,1320,,,,0
46,SARL50,1270,,,,0
48,SBLL50,1220,,,,0
50,SBRL10,1210,,,,0
52,SALG10,1220,,,,0
54,SALG10,1230,,,,0
56,SBLL50,1180,,,,0
58,SBLL50,1130,,,,0
60,SBRG10,1140,,,,0
62,SARG50,1190,,,,0
64,SBLL50,1140,,,,0
66,SARG50,1190,,,,0
68,SALL10,1180,,,,0
70,SARL50,1130,,,,0
72,SBLL50,1080,,,,0
2,SBRL10,1070,,,,0
4,SARL50,1020,,,,0
6,SALG10,1030,,,,0
8,SARL50,980,,,,0
10,SBLG50,1030,,,,0
12,SALG10,1040,,,,0
14,SARL50,990,,,,0
16,SARG50,1040,,,,0
18,SARL50,990,,,,0
20,SBLL50,940,,,,0
22,SARL50,890,,,,0
24,SALG10,900,,,,0
26,SBLG50,950,,,,0
28,SBRL10,940,,,,0
30,SBLG50,990,,,,0
32,SARG50,1040,,,,0
34,SBRL10,1030,,,,0
36,SARG50,1080,,,,0
38,SBRL10,1070,,,,0
40,SBLL50,1020,,,,0
42,SARG50,1070,,,,0
44,SARL50,1020,,,,0
46,SBLL50,970,,,,0
48,SBLL50,920,,,,0
50,SBRG10,930,,,,0
52,SBLG50,980,,,,0
54,SBLG50,1030,,,,0
56,SBLL50,980,,,,0
58,SBLG50,1030,,,,0
60,SBLL50,980,,,,0
62,SARL50,930,,,,0
64,SALG10,940,,,,0
66,SALG10,950,,,,0
68,SBLL50,900,,,,0
70,SARG50,950,,,,0
72,SARG50,1000,,,,0
2,SBRL10,990,,,,0
4,SARL50,940,,,,0
6,SARL50,890,,,,0
8,SALG10,900,,,,0
10,SALL10,890,,,,0
12,SARL50,840,,,,0
14,SBLL50,790,,,,0
16,SBRL10,780,,,,0
18,SBLL50,730,,,,0
20,SBLG50,780,,,,0
22,SBRL10,770,,,,0
24,SARL50,720,,,,0
26,SARL50,670,,,,0
28,SBRG10,680,,,,0
30,SARL50,630,,,,0
32,SBRG10,640,,,,0
34,SARG50,690,,,,0
36,SARG50,740,,,,0
38,SALL10,730,,,,0
40,SALG10,740,,,,0
42,SALG10,750,,,,0
44,SBLG50,800,,,,0
46,SBLL50,750,,,,0
48,SBRL10,740,,,,0
50,SARL50,690,,,,0
52,SBLL50,640,,,,0
54,SALG10,650,,,,0
56,SBLL50,600,,,,0
58,SBRG10,610,,,,0
60,SBLL50,560,,,,0
62,SBLG50,610,,,,0
64,SALG10,620,,,,0
66,SBLG50,670,,,,0
68,SBRG10,680,,,,0
70,SARG50,730,,,,0
72,SARG50,780,,,,0
1,QuestionS,780,,,５０点が外れたとき，どのように感じましたか？,S4
2,QuestionS,780,,,５０点が当たったとき，どのように感じましたか？,S4
3,QuestionS,780,,,１０点が当たったとき，どのように感じましたか？,S4
4,QuestionS,780,,,１０点が外れたとき，どのように感じましたか？,S4
1,QuestionM,780,慎重な,7集中,,M1
2,QuestionM,780,つまらない,3倦怠,,M4
3,QuestionM,780,動揺した,8驚愕,,M1
4,QuestionM,780,注意深い,7集中,,M2
5,QuestionM,780,元気いっぱいの,4活動的快,,M1
6,QuestionM,780,びっくりした,8驚愕,,M1
7,QuestionM,780,無気力な,3倦怠,,M3
8,QuestionM,780,くよくよした,1抑うつ・不安,,M1
9,QuestionM,780,退屈な,3倦怠,,M4
10,QuestionM,780,気がかりな,1抑うつ・不安,,M1
11,QuestionM,780,好きな,6親和,,M2
12,QuestionM,780,はつらつとした,4活動的快,,M1
13,QuestionM,780,疲れた,3倦怠,,M3
14,QuestionM,780,自信がない,1抑うつ・不安,,M1
15,QuestionM,780,悩んでいる,1抑うつ・不安,,M2
16,QuestionM,780,愛らしい,6親和,,M1
