trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLG50,1050,,,,0
4,SBRL10,1040,,,,0
6,SBRG10,1050,,,,0
8,SBLL50,1000,,,,0
10,SARL50,950,,,,0
12,SBLL50,900,,,,0
14,SBRG10,910,,,,0
16,SALG10,920,,,,0
18,SBRL10,910,,,,0
20,SALL10,900,,,,0
22,SBLG50,950,,,,0
24,SALG10,960,,,,0
26,SBLL50,910,,,,0
28,SBRG10,920,,,,0
30,SBRG10,930,,,,0
32,SBLL50,880,,,,0
34,SALL10,870,,,,0
36,SALL10,860,,,,0
38,SALG10,870,,,,0
40,SARL50,820,,,,0
42,SALL10,810,,,,0
44,SBLL50,760,,,,0
46,SARL50,710,,,,0
48,SALL10,700,,,,0
50,SBRL10,690,,,,0
52,SARG50,740,,,,0
54,SARG50,790,,,,0
56,SARL50,740,,,,0
58,SALG10,750,,,,0
60,SALG10,760,,,,0
62,SARL50,710,,,,0
64,SBRL10,700,,,,0
66,SBLG50,750,,,,0
68,SBRG10,760,,,,0
70,SBLG50,810,,,,0
72,SARG50,860,,,,0
2,SBLG50,910,,,,0
4,SBRL10,900,,,,0
6,SALG10,910,,,,0
8,SBRG10,920,,,,0
10,SALL10,910,,,,0
12,SBLG50,960,,,,0
14,SBRG10,970,,,,0
16,SARG50,1020,,,,0
18,SBLG50,1070,,,,0
20,SALG10,1080,,,,0
22,SARL50,1030,,,,0
24,SALL10,1020,,,,0
26,SARG50,1070,,,,0
28,SARL50,1020,,,,0
30,SBLL50,970,,,,0
32,SBRL10,960,,,,0
34,SALL10,950,,,,0
36,SBLL50,900,,,,0
38,SBRL10,890,,,,0
40,SALG10,900,,,,0
42,SBLG50,950,,,,0
44,SALG10,960,,,,0
46,SARG50,1010,,,,0
48,SBLL50,960,,,,0
50,SALL10,950,,,,0
52,SARL50,900,,,,0
54,SBLL50,850,,,,0
56,SALL10,840,,,,0
58,SALG10,850,,,,0
60,SBRG10,860,,,,0
62,SARL50,810,,,,0
64,SALG10,820,,,,0
66,SBLL50,770,,,,0
68,SBRL10,760,,,,0
70,SBLG50,810,,,,0
72,SBLG50,860,,,,0
2,SALG10,870,,,,0
4,SBLG50,920,,,,0
6,SARL50,870,,,,0
8,SBLL50,820,,,,0
10,SBRL10,810,,,,0
12,SBLG50,860,,,,0
14,SARG50,910,,,,0
16,SBLL50,860,,,,0
18,SALL10,850,,,,0
20,SALL10,840,,,,0
22,SARG50,890,,,,0
24,SBLL50,840,,,,0
26,SBRL10,830,,,,0
28,SALG10,840,,,,0
30,SARG50,890,,,,0
32,SBLL50,840,,,,0
34,SALL10,830,,,,0
36,SBRL10,820,,,,0
38,SALL10,810,,,,0
40,SBLG50,860,,,,0
42,SBRL10,850,,,,0
44,SBLG50,900,,,,0
46,SBRG10,910,,,,0
48,SALG10,920,,,,0
50,SBLG50,970,,,,0
52,SBRG10,980,,,,0
54,SARG50,1030,,,,0
56,SALL10,1020,,,,0
58,SARL50,970,,,,0
60,SARG50,1020,,,,0
62,SBRL10,1010,,,,0
64,SALL10,1000,,,,0
66,SALL10,990,,,,0
68,SBRG10,1000,,,,0
70,SBRL10,990,,,,0
72,SARG50,1040,,,,0
2,SBLG50,1090,,,,0
4,SARG50,1140,,,,0
6,SBRG10,1150,,,,0
8,SBRG10,1160,,,,0
10,SALL10,1150,,,,0
12,SARL50,1100,,,,0
14,SBLL50,1050,,,,0
16,SBLL50,1000,,,,0
18,SBRL10,990,,,,0
20,SALG10,1000,,,,0
22,SARL50,950,,,,0
24,SBRG10,960,,,,0
26,SALL10,950,,,,0
28,SARG50,1000,,,,0
30,SBRG10,1010,,,,0
32,SALL10,1000,,,,0
34,SBRL10,990,,,,0
36,SBLG50,1040,,,,0
38,SARL50,990,,,,0
40,SBLL50,940,,,,0
42,SARG50,990,,,,0
44,SALL10,980,,,,0
46,SBLL50,930,,,,0
48,SBLG50,980,,,,0
50,SBLL50,930,,,,0
52,SBRL10,920,,,,0
54,SBRG10,930,,,,0
56,SARG50,980,,,,0
58,SALL10,970,,,,0
60,SARG50,1020,,,,0
62,SARL50,970,,,,0
64,SALL10,960,,,,0
66,SBRL10,950,,,,0
68,SARG50,1000,,,,0
