trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SALG10,1010,,,,0
4,SBLL50,960,,,,0
6,SARG50,1010,,,,0
8,SARG50,1060,,,,0
10,SALG10,1070,,,,0
12,SBLG50,1120,,,,0
14,SALG10,1130,,,,0
16,SBRL10,1120,,,,0
18,SALL10,1110,,,,0
20,SARL50,1060,,,,0
22,SARG50,1110,,,,0
24,SBLG50,1160,,,,0
26,SBRL10,1150,,,,0
28,SBRL10,1140,,,,0
30,SBLL50,1090,,,,0
32,SBLG50,1140,,,,0
34,SBLG50,1190,,,,0
36,SALG10,1200,,,,0
38,SARG50,1250,,,,0
40,SALL10,1240,,,,0
42,SBRG10,1250,,,,0
44,SARL50,1200,,,,0
46,SBLG50,1250,,,,0
48,SBRG10,1260,,,,0
50,SBRG10,1270,,,,0
52,SBLL50,1220,,,,0
54,SBRL10,1210,,,,0
56,SBLL50,1160,,,,0
58,SARL50,1110,,,,0
60,SARL50,1060,,,,0
62,SARL50,1010,,,,0
64,SARL50,960,,,,0
66,SBRG10,970,,,,0
68,SBLG50,1020,,,,0
70,SARL50,970,,,,0
72,SARL50,920,,,,0
2,SBRL10,910,,,,0
4,SBLG50,960,,,,0
6,SARG50,1010,,,,0
8,SALL10,1000,,,,0
10,SALG10,1010,,,,0
12,SARL50,960,,,,0
14,SBLL50,910,,,,0
16,SBRL10,900,,,,0
18,SALG10,910,,,,0
20,SBRL10,900,,,,0
22,SBLG50,950,,,,0
24,SALL10,940,,,,0
26,SBRG10,950,,,,0
28,SBLL50,900,,,,0
30,SBLG50,950,,,,0
32,SALG10,960,,,,0
34,SBLG50,1010,,,,0
36,SARG50,1060,,,,0
38,SALL10,1050,,,,0
40,SALL10,1040,,,,0
42,SALL10,1030,,,,0
44,SALL10,1020,,,,0
46,SALL10,1010,,,,0
48,SARL50,960,,,,0
50,SARG50,1010,,,,0
52,SBLG50,1060,,,,0
54,SBLL50,1010,,,,0
56,SBLL50,960,,,,0
58,SARL50,910,,,,0
60,SARG50,960,,,,0
62,SBLG50,1010,,,,0
64,SBRG10,1020,,,,0
66,SBLG50,1070,,,,0
68,SBLL50,1020,,,,0
70,SBRG10,1030,,,,0
72,SALG10,1040,,,,0
2,SARL50,990,,,,0
4,SBRL10,980,,,,0
6,SARG50,1030,,,,0
8,SBLL50,980,,,,0
10,SBLG50,1030,,,,0
12,SALL10,1020,,,,0
14,SARL50,970,,,,0
16,SARG50,1020,,,,0
18,SARL50,970,,,,0
20,SBRL10,960,,,,0
22,SARL50,910,,,,0
24,SARG50,960,,,,0
26,SBLL50,910,,,,0
28,SBLG50,960,,,,0
30,SBLL50,910,,,,0
32,SBLG50,960,,,,0
34,SBLL50,910,,,,0
36,SARG50,960,,,,0
38,SBRL10,950,,,,0
40,SBRL10,940,,,,0
42,SARG50,990,,,,0
44,SARG50,1040,,,,0
46,SBRG10,1050,,,,0
48,SBRG10,1060,,,,0
50,SBRL10,1050,,,,0
52,SALL10,1040,,,,0
54,SBLG50,1090,,,,0
56,SBLL50,1040,,,,0
58,SARL50,990,,,,0
60,SARG50,1040,,,,0
62,SBLL50,990,,,,0
64,SARG50,1040,,,,0
66,SBRG10,1050,,,,0
68,SALG10,1060,,,,0
70,SARG50,1110,,,,0
72,SALL10,1100,,,,0
2,SARL50,1050,,,,0
4,SBLG50,1100,,,,0
6,SBRG10,1110,,,,0
8,SALG10,1120,,,,0
10,SARL50,1070,,,,0
12,SBLG50,1120,,,,0
14,SBRG10,1130,,,,0
16,SALG10,1140,,,,0
18,SBRL10,1130,,,,0
20,SBLL50,1080,,,,0
22,SARL50,1030,,,,0
24,SBRL10,1020,,,,0
26,SBLG50,1070,,,,0
28,SALL10,1060,,,,0
30,SBLL50,1010,,,,0
32,SALG10,1020,,,,0
34,SARG50,1070,,,,0
36,SALG10,1080,,,,0
38,SALL10,1070,,,,0
40,SBLL50,1020,,,,0
42,SARL50,970,,,,0
44,SARL50,920,,,,0
46,SBRL10,910,,,,0
48,SARG50,960,,,,0
50,SARL50,910,,,,0
52,SBLL50,860,,,,0
54,SARG50,910,,,,0
56,SBLL50,860,,,,0
58,SARG50,910,,,,0
60,SBLG50,960,,,,0
62,SBLL50,910,,,,0
64,SBLG50,960,,,,0
66,SALL10,950,,,,0
68,SBRG10,960,,,,0
70,SBLG50,1010,,,,0
72,SALG10,1020,,,,0
1,QuestionS,1020,,,１０点が外れたとき，どのように感じましたか？,S5
2,QuestionS,1020,,,５０点が外れたとき，どのように感じましたか？,S1
3,QuestionS,1020,,,５０点が当たったとき，どのように感じましたか？,S7
4,QuestionS,1020,,,１０点が当たったとき，どのように感じましたか？,S5
1,QuestionM,1020,無気力な,3倦怠,,M1
2,QuestionM,1020,動揺した,8驚愕,,M1
3,QuestionM,1020,自信がない,1抑うつ・不安,,M1
4,QuestionM,1020,元気いっぱいの,4活動的快,,M3
5,QuestionM,1020,気がかりな,1抑うつ・不安,,M1
6,QuestionM,1020,慎重な,7集中,,M1
7,QuestionM,1020,はっとした,8驚愕,,M2
8,QuestionM,1020,敵意のある,2敵意,,M2
9,QuestionM,1020,ゆっくりした,5非活動的快,,M2
10,QuestionM,1020,注意深い,7集中,,M2
11,QuestionM,1020,丁重な,7集中,,M2
12,QuestionM,1020,愛らしい,6親和,,M2
13,QuestionM,1020,退屈な,3倦怠,,M1
14,QuestionM,1020,のどかな,5非活動的快,,M2
15,QuestionM,1020,だるい,3倦怠,,M1
16,QuestionM,1020,悩んでいる,1抑うつ・不安,,M1
17,QuestionM,1020,のんきな,5非活動的快,,M2
18,QuestionM,1020,びっくりした,8驚愕,,M2
19,QuestionM,1020,恋しい,6親和,,M2
20,QuestionM,1020,のんびりした,5非活動的快,,M2
21,QuestionM,1020,疲れた,3倦怠,,M3
22,QuestionM,1020,はつらつとした,4活動的快,,M3
23,QuestionM,1020,憎らしい,2敵意,,M3
24,QuestionM,1020,おっとりした,5非活動的快,,M2
