trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SARG50,1050,,,,0
4,SBLL50,1000,,,,0
6,SALL10,990,,,,0
8,SARL50,940,,,,0
10,SALG10,950,,,,0
12,SALG10,960,,,,0
14,SBRL10,950,,,,0
16,SBRL10,940,,,,0
18,SARL50,890,,,,0
20,SBRL10,880,,,,0
22,SBLL50,830,,,,0
24,SBRG10,840,,,,0
26,SALL10,830,,,,0
28,SARG50,880,,,,0
30,SARG50,930,,,,0
32,SBLG50,980,,,,0
34,SBLL50,930,,,,0
36,SALG10,940,,,,0
38,SBRG10,950,,,,0
40,SALL10,940,,,,0
42,SBLL50,890,,,,0
44,SBRL10,880,,,,0
46,SBLL50,830,,,,0
48,SBRG10,840,,,,0
50,SALL10,830,,,,0
52,SBLL50,780,,,,0
54,SBRL10,770,,,,0
56,SARL50,720,,,,0
58,SALG10,730,,,,0
60,SALL10,720,,,,0
62,SALG10,730,,,,0
64,SBRG10,740,,,,0
66,SBRG10,750,,,,0
68,SALG10,760,,,,0
70,SALG10,770,,,,0
72,SBRG10,780,,,,0
2,SARG50,830,,,,0
4,SBLG50,880,,,,0
6,SARG50,930,,,,0
8,SARL50,880,,,,0
10,SBRL10,870,,,,0
12,SBLL50,820,,,,0
14,SBRG10,830,,,,0
16,SARL50,780,,,,0
18,SBRG10,790,,,,0
20,SARL50,740,,,,0
22,SBRG10,750,,,,0
24,SBRG10,760,,,,0
26,SALG10,770,,,,0
28,SARL50,720,,,,0
30,SBRG10,730,,,,0
32,SALL10,720,,,,0
34,SBRL10,710,,,,0
36,SBLG50,760,,,,0
38,SBLG50,810,,,,0
40,SBLG50,860,,,,0
42,SALL10,850,,,,0
44,SALG10,860,,,,0
46,SARG50,910,,,,0
48,SBLL50,860,,,,0
50,SBRG10,870,,,,0
52,SBLG50,920,,,,0
54,SARL50,870,,,,0
56,SBLG50,920,,,,0
58,SARL50,870,,,,0
60,SARL50,820,,,,0
62,SALG10,830,,,,0
64,SBRL10,820,,,,0
66,SALG10,830,,,,0
68,SARL50,780,,,,0
70,SALL10,770,,,,0
72,SBLL50,720,,,,0
2,SARG50,770,,,,0
4,SARG50,820,,,,0
6,SARL50,770,,,,0
8,SBLG50,820,,,,0
10,SBLL50,770,,,,0
12,SBLG50,820,,,,0
14,SARL50,770,,,,0
16,SBLL50,720,,,,0
18,SBLG50,770,,,,0
20,SARG50,820,,,,0
22,SARG50,870,,,,0
24,SARL50,820,,,,0
26,SBLL50,770,,,,0
28,SALL10,760,,,,0
30,SBRL10,750,,,,0
32,SBLL50,700,,,,0
34,SBLG50,750,,,,0
36,SBLG50,800,,,,0
38,SBLL50,750,,,,0
40,SARG50,800,,,,0
42,SALG10,810,,,,0
44,SARL50,760,,,,0
46,SALL10,750,,,,0
48,SBLG50,800,,,,0
50,SBLG50,850,,,,0
52,SARG50,900,,,,0
54,SARL50,850,,,,0
56,SBLL50,800,,,,0
58,SALL10,790,,,,0
60,SBLG50,840,,,,0
62,SBLL50,790,,,,0
64,SARL50,740,,,,0
66,SARG50,790,,,,0
68,SARL50,740,,,,0
70,SBLG50,790,,,,0
72,SBLL50,740,,,,0
2,SARG50,790,,,,0
4,SARG50,840,,,,0
6,SARG50,890,,,,0
8,SBLL50,840,,,,0
10,SBRG10,850,,,,0
12,SALG10,860,,,,0
14,SBRL10,850,,,,0
16,SARL50,800,,,,0
18,SALL10,790,,,,0
20,SARL50,740,,,,0
22,SBLL50,690,,,,0
24,SBRL10,680,,,,0
26,SALG10,690,,,,0
28,SARG50,740,,,,0
30,SBRG10,750,,,,0
32,SALL10,740,,,,0
34,SBLL50,690,,,,0
36,SARL50,640,,,,0
38,SBLL50,590,,,,0
40,SBRL10,580,,,,0
42,SBLG50,630,,,,0
44,SBLG50,680,,,,0
46,SARG50,730,,,,0
48,SARG50,780,,,,0
50,SBLL50,730,,,,0
52,SARG50,780,,,,0
54,SARL50,730,,,,0
56,SBRL10,720,,,,0
58,SBLL50,670,,,,0
60,SBRG10,680,,,,0
62,SALL10,670,,,,0
64,SARL50,620,,,,0
66,SBLG50,670,,,,0
68,SBLG50,720,,,,0
70,SARG50,770,,,,0
72,SBLG50,820,,,,0
1,QuestionS,820,,,１０点が外れたとき，どのように感じましたか？,S1
2,QuestionS,820,,,５０点が外れたとき，どのように感じましたか？,S1
3,QuestionS,820,,,５０点が当たったとき，どのように感じましたか？,S7
4,QuestionS,820,,,１０点が当たったとき，どのように感じましたか？,S3
1,QuestionM,820,好きな,6親和,,M2
2,QuestionM,820,むっとした,2敵意,,M4
3,QuestionM,820,気力に満ちた,4活動的快,,M1
4,QuestionM,820,悩んでいる,1抑うつ・不安,,M3
5,QuestionM,820,活気のある,4活動的快,,M1
6,QuestionM,820,驚いた,8驚愕,,M2
7,QuestionM,820,ゆっくりした,5非活動的快,,M2
8,QuestionM,820,うらんだ,2敵意,,M4
9,QuestionM,820,疲れた,3倦怠,,M4
10,QuestionM,820,無気力な,3倦怠,,M4
11,QuestionM,820,憎らしい,2敵意,,M4
12,QuestionM,820,びっくりした,8驚愕,,M3
13,QuestionM,820,愛らしい,6親和,,M1
14,QuestionM,820,のどかな,5非活動的快,,M1
15,QuestionM,820,のんきな,5非活動的快,,M2
16,QuestionM,820,敵意のある,2敵意,,M4
17,QuestionM,820,気がかりな,1抑うつ・不安,,M3
18,QuestionM,820,攻撃的な,2敵意,,M4
19,QuestionM,820,のんびりした,5非活動的快,,M2
20,QuestionM,820,陽気な,4活動的快,,M1
21,QuestionM,820,はつらつとした,4活動的快,,M1
22,QuestionM,820,元気いっぱいの,4活動的快,,M1
23,QuestionM,820,びくりとした,8驚愕,,M3
24,QuestionM,820,思慮深い,7集中,,M1
25,QuestionM,820,ていねいな,7集中,,M1
26,QuestionM,820,くよくよした,1抑うつ・不安,,M1
27,QuestionM,820,動揺した,8驚愕,,M3
28,QuestionM,820,はっとした,8驚愕,,M2
29,QuestionM,820,丁重な,7集中,,M2
30,QuestionM,820,おっとりした,5非活動的快,,M2
31,QuestionM,820,だるい,3倦怠,,M4
32,QuestionM,820,不安な,1抑うつ・不安,,M3
33,QuestionM,820,すてきな,6親和,,M1
34,QuestionM,820,慎重な,7集中,,M2
35,QuestionM,820,注意深い,7集中,,M1
36,QuestionM,820,いとおしい,6親和,,M1
37,QuestionM,820,退屈な,3倦怠,,M3
38,QuestionM,820,自信がない,1抑うつ・不安,,M3
39,QuestionM,820,恋しい,6親和,,M1
40,QuestionM,820,つまらない,3倦怠,,M3
