trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLG50,1050,,,,0
4,SARG50,1100,,,,0
6,SALL10,1090,,,,0
8,SBLL50,1040,,,,0
10,SARL50,990,,,,0
12,SBLL50,940,,,,0
14,SBLL50,890,,,,0
16,SBLG50,940,,,,0
18,SARG50,990,,,,0
20,SBRL10,980,,,,0
22,SBLL50,930,,,,0
24,SARL50,880,,,,0
26,SBRL10,870,,,,0
28,SARL50,820,,,,0
30,SARL50,770,,,,0
32,SARG50,820,,,,0
34,SBLG50,870,,,,0
36,SBRG10,880,,,,0
38,SALG10,890,,,,0
40,SARL50,840,,,,0
42,SBLL50,790,,,,0
44,SARL50,740,,,,0
46,SARG50,790,,,,0
48,SBLL50,740,,,,0
50,SARG50,790,,,,0
52,SARL50,740,,,,0
54,SBLG50,790,,,,0
56,SBLL50,740,,,,0
58,SARG50,790,,,,0
60,SBLG50,840,,,,0
62,SBRL10,830,,,,0
64,SARL50,780,,,,0
66,SBLG50,830,,,,0
68,SBLG50,880,,,,0
70,SALG10,890,,,,0
72,SALG10,900,,,,0
2,SBLL50,850,,,,0
4,SARG50,900,,,,0
6,SARL50,850,,,,0
8,SBLG50,900,,,,0
10,SARG50,950,,,,0
12,SBRG10,960,,,,0
14,SALL10,950,,,,0
16,SBLL50,900,,,,0
18,SARL50,850,,,,0
20,SARL50,800,,,,0
22,SARG50,850,,,,0
24,SBRL10,840,,,,0
26,SBLG50,890,,,,0
28,SBLG50,940,,,,0
30,SBRL10,930,,,,0
32,SBRG10,940,,,,0
34,SARL50,890,,,,0
36,SBLL50,840,,,,0
38,SARG50,890,,,,0
40,SBLG50,940,,,,0
42,SBRL10,930,,,,0
44,SBLG50,980,,,,0
46,SBLG50,1030,,,,0
48,SALG10,1040,,,,0
50,SALL10,1030,,,,0
52,SARL50,980,,,,0
54,SARG50,1030,,,,0
56,SBLG50,1080,,,,0
58,SALL10,1070,,,,0
60,SBLL50,1020,,,,0
62,SARL50,970,,,,0
64,SBLL50,920,,,,0
66,SARL50,870,,,,0
68,SARG50,920,,,,0
70,SBLG50,970,,,,0
72,SARL50,920,,,,0
2,SALL10,910,,,,0
4,SALG10,920,,,,0
6,SBRL10,910,,,,0
8,SBLL50,860,,,,0
10,SALG10,870,,,,0
12,SBRG10,880,,,,0
14,SARG50,930,,,,0
16,SALG10,940,,,,0
18,SARL50,890,,,,0
20,SBLL50,840,,,,0
22,SALL10,830,,,,0
24,SALG10,840,,,,0
26,SALL10,830,,,,0
28,SBLG50,880,,,,0
30,SARL50,830,,,,0
32,SBLL50,780,,,,0
34,SARL50,730,,,,0
36,SBLG50,780,,,,0
38,SBLL50,730,,,,0
40,SBRG10,740,,,,0
42,SBLG50,790,,,,0
44,SBLL50,740,,,,0
46,SBLL50,690,,,,0
48,SBLL50,640,,,,0
50,SARL50,590,,,,0
52,SBLL50,540,,,,0
54,SARG50,590,,,,0
56,SBLG50,640,,,,0
58,SBRL10,630,,,,0
60,SBLG50,680,,,,0
62,SARG50,730,,,,0
64,SALL10,720,,,,0
66,SBLG50,770,,,,0
68,SARG50,820,,,,0
70,SARL50,770,,,,0
72,SARG50,820,,,,0
2,SARL50,770,,,,0
4,SBLL50,720,,,,0
6,SBLL50,670,,,,0
8,SBLL50,620,,,,0
10,SBLG50,670,,,,0
12,SARL50,620,,,,0
14,SARG50,670,,,,0
16,SARG50,720,,,,0
18,SARG50,770,,,,0
20,SARG50,820,,,,0
22,SBLL50,770,,,,0
24,SARG50,820,,,,0
26,SBLL50,770,,,,0
