trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLL50,950,,,,0
4,SARL50,900,,,,0
6,SARG50,950,,,,0
8,SBRL10,940,,,,0
10,SARG50,990,,,,0
12,SARL50,940,,,,0
14,SBRG10,950,,,,0
16,SALG10,960,,,,0
18,SBLL50,910,,,,0
20,SARL50,860,,,,0
22,SARG50,910,,,,0
24,SALL10,900,,,,0
26,SARL50,850,,,,0
28,SBLG50,900,,,,0
30,SALL10,890,,,,0
32,SBRG10,900,,,,0
34,SBLL50,850,,,,0
36,SALL10,840,,,,0
38,SBLG50,890,,,,0
40,SBLG50,940,,,,0
42,SBRL10,930,,,,0
44,SBRL10,920,,,,0
46,SBLG50,970,,,,0
48,SBLL50,920,,,,0
50,SARG50,970,,,,0
52,SBLL50,920,,,,0
54,SBLL50,870,,,,0
56,SBRG10,880,,,,0
58,SALG10,890,,,,0
60,SARG50,940,,,,0
62,SBLL50,890,,,,0
64,SARL50,840,,,,0
66,SALL10,830,,,,0
68,SBLG50,880,,,,0
70,SARG50,930,,,,0
72,SARG50,980,,,,0
2,SBLL50,930,,,,0
4,SBLG50,980,,,,0
6,SBRG10,990,,,,0
8,SALG10,1000,,,,0
10,SBRG10,1010,,,,0
12,SALG10,1020,,,,0
14,SARL50,970,,,,0
16,SARL50,920,,,,0
18,SARL50,870,,,,0
20,SBLL50,820,,,,0
22,SBRG10,830,,,,0
24,SBRL10,820,,,,0
26,SARG50,870,,,,0
28,SARL50,820,,,,0
30,SARL50,770,,,,0
32,SBRG10,780,,,,0
34,SBRL10,770,,,,0
36,SALG10,780,,,,0
38,SARL50,730,,,,0
40,SBLG50,780,,,,0
42,SBRL10,770,,,,0
44,SBLL50,720,,,,0
46,SARG50,770,,,,0
48,SARL50,720,,,,0
50,SALG10,730,,,,0
52,SARL50,680,,,,0
54,SALL10,670,,,,0
56,SBLL50,620,,,,0
58,SBLG50,670,,,,0
60,SBRG10,680,,,,0
62,SARL50,630,,,,0
64,SARL50,580,,,,0
66,SBRG10,590,,,,0
68,SBRL10,580,,,,0
70,SBRG10,590,,,,0
72,SALG10,600,,,,0
2,SBRL10,590,,,,0
4,SARG50,640,,,,0
6,SARG50,690,,,,0
8,SALL10,680,,,,0
10,SARL50,630,,,,0
12,SBRL10,620,,,,0
14,SALG10,630,,,,0
16,SBLL50,580,,,,0
18,SALL10,570,,,,0
20,SBLG50,620,,,,0
22,SARL50,570,,,,0
24,SARG50,620,,,,0
26,SBLG50,670,,,,0
28,SBRL10,660,,,,0
30,SBRL10,650,,,,0
32,SBLG50,700,,,,0
34,SBLG50,750,,,,0
36,SARG50,800,,,,0
38,SALL10,790,,,,0
40,SALL10,780,,,,0
42,SALL10,770,,,,0
44,SALL10,760,,,,0
46,SBRL10,750,,,,0
48,SBRL10,740,,,,0
50,SARL50,690,,,,0
52,SBRG10,700,,,,0
54,SARG50,750,,,,0
56,SBLL50,700,,,,0
58,SARL50,650,,,,0
60,SBLG50,700,,,,0
62,SARG50,750,,,,0
64,SBLG50,800,,,,0
66,SBLG50,850,,,,0
68,SBLG50,900,,,,0
70,SARG50,950,,,,0
72,SBLL50,900,,,,0
2,SARL50,850,,,,0
4,SALG10,860,,,,0
6,SALG10,870,,,,0
8,SALL10,860,,,,0
10,SARG50,910,,,,0
12,SARG50,960,,,,0
14,SBLL50,910,,,,0
16,SALL10,900,,,,0
18,SBLL50,850,,,,0
20,SBRG10,860,,,,0
22,SBRL10,850,,,,0
24,SARL50,800,,,,0
26,SARG50,850,,,,0
28,SARG50,900,,,,0
30,SBRL10,890,,,,0
32,SBLG50,940,,,,0
34,SBRL10,930,,,,0
36,SBRL10,920,,,,0
38,SBLG50,970,,,,0
40,SBRG10,980,,,,0
42,SBRG10,990,,,,0
44,SALL10,980,,,,0
46,SBLL50,930,,,,0
48,SBLG50,980,,,,0
50,SBLG50,1030,,,,0
52,SARL50,980,,,,0
54,SARL50,930,,,,0
56,SALG10,940,,,,0
58,SBRL10,930,,,,0
60,SARG50,980,,,,0
62,SARG50,1030,,,,0
64,SARG50,1080,,,,0
66,SBRG10,1090,,,,0
68,SALL10,1080,,,,0
70,SBLG50,1130,,,,0
72,SBLL50,1080,,,,0
1,QuestionS,1080,,,１０点が当たったとき，どのように感じましたか？,S7
2,QuestionS,1080,,,５０点が外れたとき，どのように感じましたか？,S3
3,QuestionS,1080,,,５０点が当たったとき，どのように感じましたか？,S3
4,QuestionS,1080,,,１０点が外れたとき，どのように感じましたか？,S1
1,QuestionM,1080,動揺した,8驚愕,,M3
2,QuestionM,1080,退屈な,3倦怠,,M2
3,QuestionM,1080,びくりとした,8驚愕,,M3
4,QuestionM,1080,ゆっくりした,5非活動的快,,M3
5,QuestionM,1080,悩んでいる,1抑うつ・不安,,M3
6,QuestionM,1080,活気のある,4活動的快,,M2
7,QuestionM,1080,つまらない,3倦怠,,M2
8,QuestionM,1080,思慮深い,7集中,,M2
9,QuestionM,1080,のんきな,5非活動的快,,M2
10,QuestionM,1080,はつらつとした,4活動的快,,M2
11,QuestionM,1080,元気いっぱいの,4活動的快,,M2
12,QuestionM,1080,いとおしい,6親和,,M2
13,QuestionM,1080,恋しい,6親和,,M2
14,QuestionM,1080,すてきな,6親和,,M2
15,QuestionM,1080,憎らしい,2敵意,,M2
16,QuestionM,1080,陽気な,4活動的快,,M1
17,QuestionM,1080,のどかな,5非活動的快,,M2
