trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBRL10,990,,,,0
4,SARL50,940,,,,0
6,SBLL50,890,,,,0
8,SALL10,880,,,,0
10,SBRG10,890,,,,0
12,SBRG10,900,,,,0
14,SBLL50,850,,,,0
16,SALG10,860,,,,0
18,SBRL10,850,,,,0
20,SARL50,800,,,,0
22,SALG10,810,,,,0
24,SBLL50,760,,,,0
26,SALL10,750,,,,0
28,SARG50,800,,,,0
30,SBRL10,790,,,,0
32,SALL10,780,,,,0
34,SBLL50,730,,,,0
36,SARG50,780,,,,0
38,SALG10,790,,,,0
40,SBRL10,780,,,,0
42,SALG10,790,,,,0
44,SARL50,740,,,,0
46,SBLG50,790,,,,0
48,SARL50,740,,,,0
50,SBLG50,790,,,,0
52,SALL10,780,,,,0
54,SBRL10,770,,,,0
56,SARG50,820,,,,0
58,SBRG10,830,,,,0
60,SBRL10,820,,,,0
62,SALG10,830,,,,0
64,SALL10,820,,,,0
66,SARG50,870,,,,0
68,SBRG10,880,,,,0
70,SBRG10,890,,,,0
72,SBRG10,900,,,,0
2,SBRG10,910,,,,0
4,SBRL10,900,,,,0
6,SALG10,910,,,,0
8,SBLG50,960,,,,0
10,SALL10,950,,,,0
12,SBRG10,960,,,,0
14,SARL50,910,,,,0
16,SALG10,920,,,,0
18,SALL10,910,,,,0
20,SBRL10,900,,,,0
22,SALG10,910,,,,0
24,SBLL50,860,,,,0
26,SARG50,910,,,,0
28,SALL10,900,,,,0
30,SALL10,890,,,,0
32,SBRL10,880,,,,0
34,SBRL10,870,,,,0
36,SARG50,920,,,,0
38,SBRG10,930,,,,0
40,SBRL10,920,,,,0
42,SBRL10,910,,,,0
44,SBRL10,900,,,,0
46,SALG10,910,,,,0
48,SARG50,960,,,,0
50,SBRL10,950,,,,0
52,SARG50,1000,,,,0
54,SBRG10,1010,,,,0
56,SBRL10,1000,,,,0
58,SBRG10,1010,,,,0
60,SBRG10,1020,,,,0
62,SALG10,1030,,,,0
64,SALL10,1020,,,,0
66,SALG10,1030,,,,0
68,SBLG50,1080,,,,0
70,SARL50,1030,,,,0
72,SALG10,1040,,,,0
2,SARL50,990,,,,0
4,SARL50,940,,,,0
6,SALL10,930,,,,0
8,SBLG50,980,,,,0
10,SBLL50,930,,,,0
12,SBLG50,980,,,,0
14,SBRG10,990,,,,0
16,SBRG10,1000,,,,0
18,SALG10,1010,,,,0
20,SALL10,1000,,,,0
22,SBRL10,990,,,,0
24,SARL50,940,,,,0
26,SBLL50,890,,,,0
28,SALL10,880,,,,0
30,SBLL50,830,,,,0
32,SBRG10,840,,,,0
34,SBRG10,850,,,,0
36,SALL10,840,,,,0
38,SARL50,790,,,,0
40,SALL10,780,,,,0
42,SALG10,790,,,,0
44,SALL10,780,,,,0
46,SARL50,730,,,,0
48,SBLG50,780,,,,0
50,SARL50,730,,,,0
52,SBLG50,780,,,,0
54,SBRL10,770,,,,0
56,SBLG50,820,,,,0
58,SALL10,810,,,,0
60,SARL50,760,,,,0
62,SBRG10,770,,,,0
64,SBLG50,820,,,,0
66,SBLG50,870,,,,0
68,SBRG10,880,,,,0
70,SALG10,890,,,,0
72,SARG50,940,,,,0
2,SALL10,930,,,,0
4,SALG10,940,,,,0
6,SBLG50,990,,,,0
8,SARG50,1040,,,,0
10,SBLG50,1090,,,,0
12,SBRL10,1080,,,,0
14,SALL10,1070,,,,0
16,SBRG10,1080,,,,0
18,SBRG10,1090,,,,0
20,SBRL10,1080,,,,0
22,SBLG50,1130,,,,0
24,SARL50,1080,,,,0
26,SBLG50,1130,,,,0
28,SALG10,1140,,,,0
30,SALL10,1130,,,,0
32,SARL50,1080,,,,0
34,SARG50,1130,,,,0
36,SBRG10,1140,,,,0
38,SBRL10,1130,,,,0
40,SALG10,1140,,,,0
42,SALG10,1150,,,,0
44,SALG10,1160,,,,0
46,SARG50,1210,,,,0
48,SBRL10,1200,,,,0
50,SALG10,1210,,,,0
52,SBRL10,1200,,,,0
54,SARL50,1150,,,,0
56,SARG50,1200,,,,0
58,SALL10,1190,,,,0
60,SBRG10,1200,,,,0
62,SBRL10,1190,,,,0
64,SALL10,1180,,,,0
66,SBLG50,1230,,,,0
68,SBRL10,1220,,,,0
70,SBRL10,1210,,,,0
72,SBRL10,1200,,,,0
1,QuestionS,1200,,,５０点が当たったとき，どのように感じましたか？,S6
2,QuestionS,1200,,,１０点が外れたとき，どのように感じましたか？,S3
3,QuestionS,1200,,,５０点が外れたとき，どのように感じましたか？,S2
4,QuestionS,1200,,,１０点が当たったとき，どのように感じましたか？,S6
1,QuestionM,1200,敵意のある,2敵意,,M1
2,QuestionM,1200,ていねいな,7集中,,M1
3,QuestionM,1200,のんきな,5非活動的快,,M3
4,QuestionM,1200,はつらつとした,4活動的快,,M2
5,QuestionM,1200,気がかりな,1抑うつ・不安,,M1
6,QuestionM,1200,いとおしい,6親和,,M1
7,QuestionM,1200,驚いた,8驚愕,,M1
8,QuestionM,1200,びっくりした,8驚愕,,M1
9,QuestionM,1200,はっとした,8驚愕,,M1
10,QuestionM,1200,気力に満ちた,4活動的快,,M2
11,QuestionM,1200,陽気な,4活動的快,,M3
12,QuestionM,1200,おっとりした,5非活動的快,,M4
13,QuestionM,1200,むっとした,2敵意,,M1
14,QuestionM,1200,のんびりした,5非活動的快,,M3
15,QuestionM,1200,のどかな,5非活動的快,,M3
16,QuestionM,1200,うらんだ,2敵意,,M1
17,QuestionM,1200,活気のある,4活動的快,,M3
18,QuestionM,1200,慎重な,7集中,,M2
19,QuestionM,1200,元気いっぱいの,4活動的快,,M2
20,QuestionM,1200,悩んでいる,1抑うつ・不安,,M1
21,QuestionM,1200,つまらない,3倦怠,,M1
22,QuestionM,1200,注意深い,7集中,,M2
23,QuestionM,1200,動揺した,8驚愕,,M1
24,QuestionM,1200,だるい,3倦怠,,M1
25,QuestionM,1200,びくりとした,8驚愕,,M1
26,QuestionM,1200,くよくよした,1抑うつ・不安,,M1
27,QuestionM,1200,すてきな,6親和,,M3
28,QuestionM,1200,不安な,1抑うつ・不安,,M1
29,QuestionM,1200,好きな,6親和,,M3
30,QuestionM,1200,思慮深い,7集中,,M2
31,QuestionM,1200,恋しい,6親和,,M1
32,QuestionM,1200,自信がない,1抑うつ・不安,,M1
33,QuestionM,1200,攻撃的な,2敵意,,M1
34,QuestionM,1200,丁重な,7集中,,M1
35,QuestionM,1200,無気力な,3倦怠,,M1
36,QuestionM,1200,愛らしい,6親和,,M1
37,QuestionM,1200,退屈な,3倦怠,,M1
38,QuestionM,1200,憎らしい,2敵意,,M1
