trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLL50,950,,,,0
4,SALL10,940,,,,0
6,SARL50,890,,,,0
8,SALL10,880,,,,0
10,SBLG50,930,,,,0
12,SBLG50,980,,,,0
14,SBRG10,990,,,,0
16,SALG10,1000,,,,0
18,SARG50,1050,,,,0
20,SBRG10,1060,,,,0
22,SARL50,1010,,,,0
24,SARL50,960,,,,0
26,SBLL50,910,,,,0
28,SBRL10,900,,,,0
30,SARL50,850,,,,0
32,SBRG10,860,,,,0
34,SARL50,810,,,,0
36,SALL10,800,,,,0
38,SBLL50,750,,,,0
40,SARG50,800,,,,0
42,SBRG10,810,,,,0
44,SARL50,760,,,,0
46,SALL10,750,,,,0
48,SALL10,740,,,,0
50,SBLL50,690,,,,0
52,SALL10,680,,,,0
54,SBLL50,630,,,,0
56,SALG10,640,,,,0
58,SBRG10,650,,,,0
60,SARG50,700,,,,0
62,SBRG10,710,,,,0
64,SBRG10,720,,,,0
66,SBLG50,770,,,,0
68,SARG50,820,,,,0
70,SBLL50,770,,,,0
72,SBRG10,780,,,,0
2,SALG10,790,,,,0
4,SALL10,780,,,,0
6,SBLL50,730,,,,0
8,SALL10,720,,,,0
10,SALL10,710,,,,0
12,SBLG50,760,,,,0
14,SBRG10,770,,,,0
16,SALL10,760,,,,0
18,SALL10,750,,,,0
20,SBRG10,760,,,,0
22,SBLG50,810,,,,0
24,SALG10,820,,,,0
26,SBRG10,830,,,,0
28,SBLL50,780,,,,0
30,SALG10,790,,,,0
32,SALL10,780,,,,0
34,SALG10,790,,,,0
36,SBRL10,780,,,,0
38,SALL10,770,,,,0
40,SARL50,720,,,,0
42,SBRL10,710,,,,0
44,SBRL10,700,,,,0
46,SBLG50,750,,,,0
48,SBLG50,800,,,,0
50,SALL10,790,,,,0
52,SBRL10,780,,,,0
54,SBRG10,790,,,,0
56,SARG50,840,,,,0
58,SBLL50,790,,,,0
60,SALL10,780,,,,0
62,SALL10,770,,,,0
64,SBRG10,780,,,,0
66,SBLL50,730,,,,0
68,SBRG10,740,,,,0
70,SALG10,750,,,,0
72,SALG10,760,,,,0
2,SARG50,810,,,,0
4,SBLL50,760,,,,0
6,SBRG10,770,,,,0
8,SARG50,820,,,,0
10,SBLG50,870,,,,0
12,SBLG50,920,,,,0
14,SBLG50,970,,,,0
16,SARG50,1020,,,,0
18,SBLG50,1070,,,,0
20,SBLL50,1020,,,,0
22,SARG50,1070,,,,0
24,SARL50,1020,,,,0
26,SALL10,1010,,,,0
28,SALL10,1000,,,,0
30,SBLL50,950,,,,0
32,SBRL10,940,,,,0
34,SBRL10,930,,,,0
36,SARL50,880,,,,0
38,SBRG10,890,,,,0
40,SALL10,880,,,,0
42,SBRG10,890,,,,0
44,SARL50,840,,,,0
46,SBRG10,850,,,,0
48,SBRG10,860,,,,0
50,SALL10,850,,,,0
52,SBRL10,840,,,,0
54,SBRL10,830,,,,0
56,SALG10,840,,,,0
58,SALL10,830,,,,0
60,SARG50,880,,,,0
62,SALL10,870,,,,0
64,SBRL10,860,,,,0
66,SALL10,850,,,,0
68,SALG10,860,,,,0
70,SBRL10,850,,,,0
72,SARG50,900,,,,0
2,SBLG50,950,,,,0
4,SARL50,900,,,,0
6,SARL50,850,,,,0
8,SBRG10,860,,,,0
10,SBRL10,850,,,,0
12,SALL10,840,,,,0
14,SARL50,790,,,,0
16,SBLG50,840,,,,0
18,SARG50,890,,,,0
20,SALG10,900,,,,0
22,SARL50,850,,,,0
24,SBRL10,840,,,,0
26,SBRG10,850,,,,0
28,SBRL10,840,,,,0
30,SALG10,850,,,,0
32,SARG50,900,,,,0
34,SALL10,890,,,,0
36,SALL10,880,,,,0
38,SALL10,870,,,,0
40,SALG10,880,,,,0
42,SBRG10,890,,,,0
44,SBLG50,940,,,,0
46,SBLG50,990,,,,0
48,SBRL10,980,,,,0
50,SBRG10,990,,,,0
