trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLL50,950,,,,0
4,SALL10,940,,,,0
6,SBRL10,930,,,,0
8,SALL10,920,,,,0
10,SALL10,910,,,,0
12,SALG10,920,,,,0
14,SALL10,910,,,,0
16,SBRG10,920,,,,0
18,SBRG10,930,,,,0
20,SBLL50,880,,,,0
22,SALL10,870,,,,0
24,SALG10,880,,,,0
26,SARL50,830,,,,0
28,SBRL10,820,,,,0
30,SBRG10,830,,,,0
32,SBRL10,820,,,,0
34,SBRG10,830,,,,0
36,SBRG10,840,,,,0
38,SALG10,850,,,,0
40,SBLG50,900,,,,0
42,SARL50,850,,,,0
44,SBLG50,900,,,,0
46,SBLL50,850,,,,0
48,SBLL50,800,,,,0
50,SBRL10,790,,,,0
52,SALG10,800,,,,0
54,SBRL10,790,,,,0
56,SALG10,800,,,,0
58,SALG10,810,,,,0
60,SARL50,760,,,,0
62,SALL10,750,,,,0
64,SBRG10,760,,,,0
66,SALL10,750,,,,0
68,SALG10,760,,,,0
70,SALG10,770,,,,0
72,SBRG10,780,,,,0
2,SBLG50,830,,,,0
4,SBLG50,880,,,,0
6,SBLG50,930,,,,0
8,SBLG50,980,,,,0
10,SBLG50,1030,,,,0
12,SARG50,1080,,,,0
14,SBLL50,1030,,,,0
16,SARL50,980,,,,0
18,SALG10,990,,,,0
20,SBRL10,980,,,,0
22,SALL10,970,,,,0
24,SALL10,960,,,,0
26,SBRG10,970,,,,0
28,SALG10,980,,,,0
30,SALL10,970,,,,0
32,SALL10,960,,,,0
34,SALL10,950,,,,0
36,SBRL10,940,,,,0
38,SALL10,930,,,,0
40,SBLL50,880,,,,0
42,SBLL50,830,,,,0
44,SARL50,780,,,,0
46,SBRL10,770,,,,0
48,SBLG50,820,,,,0
50,SBLG50,870,,,,0
52,SBLG50,920,,,,0
54,SARL50,870,,,,0
56,SARL50,820,,,,0
58,SALL10,810,,,,0
60,SARG50,860,,,,0
62,SARL50,810,,,,0
64,SBLG50,860,,,,0
66,SBLL50,810,,,,0
68,SARG50,860,,,,0
70,SARG50,910,,,,0
72,SBRG10,920,,,,0
2,SBLG50,970,,,,0
4,SBLL50,920,,,,0
6,SALG10,930,,,,0
8,SALL10,920,,,,0
10,SALL10,910,,,,0
12,SBLL50,860,,,,0
14,SBRL10,850,,,,0
16,SARL50,800,,,,0
18,SALG10,810,,,,0
20,SBRL10,800,,,,0
22,SBRG10,810,,,,0
24,SBLL50,760,,,,0
26,SALG10,770,,,,0
28,SALG10,780,,,,0
30,SBRL10,770,,,,0
32,SBRG10,780,,,,0
34,SALG10,790,,,,0
36,SARL50,740,,,,0
38,SARG50,790,,,,0
40,SBLG50,840,,,,0
42,SBLG50,890,,,,0
44,SARL50,840,,,,0
46,SBRL10,830,,,,0
48,SALG10,840,,,,0
50,SALL10,830,,,,0
52,SARG50,880,,,,0
54,SARL50,830,,,,0
56,SBLG50,880,,,,0
58,SBLL50,830,,,,0
60,SBLG50,880,,,,0
62,SBLL50,830,,,,0
64,SARG50,880,,,,0
66,SBLL50,830,,,,0
68,SBLL50,780,,,,0
70,SALG10,790,,,,0
72,SALL10,780,,,,0
2,SARL50,730,,,,0
4,SARL50,680,,,,0
6,SALL10,670,,,,0
8,SARL50,620,,,,0
10,SBRL10,610,,,,0
12,SBRG10,620,,,,0
14,SBRL10,610,,,,0
16,SBRG10,620,,,,0
18,SBRL10,610,,,,0
20,SALL10,600,,,,0
22,SARL50,550,,,,0
24,SBLG50,600,,,,0
26,SBLG50,650,,,,0
28,SBLL50,600,,,,0
30,SARG50,650,,,,0
32,SBLG50,700,,,,0
34,SBLG50,750,,,,0
36,SARG50,800,,,,0
38,SARG50,850,,,,0
40,SARL50,800,,,,0
42,SBLG50,850,,,,0
44,SBLG50,900,,,,0
46,SBRL10,890,,,,0
48,SARL50,840,,,,0
50,SBRL10,830,,,,0
