trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBRG10,1010,,,,0
4,SBLG50,1060,,,,0
6,SARG50,1110,,,,0
8,SBLL50,1060,,,,0
10,SALG10,1070,,,,0
12,SALL10,1060,,,,0
14,SBLL50,1010,,,,0
16,SBLL50,960,,,,0
18,SBRL10,950,,,,0
20,SARG50,1000,,,,0
22,SARG50,1050,,,,0
24,SARL50,1000,,,,0
26,SBRL10,990,,,,0
28,SALG10,1000,,,,0
30,SARL50,950,,,,0
32,SARL50,900,,,,0
34,SBLG50,950,,,,0
36,SALG10,960,,,,0
38,SARL50,910,,,,0
40,SBLL50,860,,,,0
42,SBLG50,910,,,,0
44,SBLG50,960,,,,0
46,SARG50,1010,,,,0
48,SARL50,960,,,,0
50,SBRL10,950,,,,0
52,SARG50,1000,,,,0
54,SBRG10,1010,,,,0
56,SBLG50,1060,,,,0
58,SBLL50,1010,,,,0
60,SBLG50,1060,,,,0
62,SBLL50,1010,,,,0
64,SBRL10,1000,,,,0
66,SARL50,950,,,,0
68,SALG10,960,,,,0
70,SALG10,970,,,,0
72,SARG50,1020,,,,0
2,SARL50,970,,,,0
4,SALL10,960,,,,0
6,SBLL50,910,,,,0
8,SBLL50,860,,,,0
10,SBRG10,870,,,,0
12,SBRL10,860,,,,0
14,SBLL50,810,,,,0
16,SBLG50,860,,,,0
18,SBLG50,910,,,,0
20,SALL10,900,,,,0
22,SARL50,850,,,,0
24,SARG50,900,,,,0
26,SBRG10,910,,,,0
28,SARG50,960,,,,0
30,SARL50,910,,,,0
32,SBRG10,920,,,,0
34,SALL10,910,,,,0
36,SBLG50,960,,,,0
38,SARG50,1010,,,,0
40,SARG50,1060,,,,0
42,SBLL50,1010,,,,0
44,SBLG50,1060,,,,0
46,SBLL50,1010,,,,0
48,SARG50,1060,,,,0
50,SBRG10,1070,,,,0
52,SARL50,1020,,,,0
54,SALL10,1010,,,,0
56,SBLL50,960,,,,0
58,SBLL50,910,,,,0
60,SBRG10,920,,,,0
62,SARG50,970,,,,0
64,SALL10,960,,,,0
66,SARL50,910,,,,0
68,SARL50,860,,,,0
70,SALG10,870,,,,0
72,SBLG50,920,,,,0
2,SARG50,970,,,,0
4,SARL50,920,,,,0
6,SBLL50,870,,,,0
8,SARL50,820,,,,0
10,SARG50,870,,,,0
12,SBLG50,920,,,,0
14,SARL50,870,,,,0
16,SBLG50,920,,,,0
18,SBLL50,870,,,,0
20,SARG50,920,,,,0
22,SARL50,870,,,,0
24,SARL50,820,,,,0
26,SARL50,770,,,,0
28,SBLG50,820,,,,0
30,SBLL50,770,,,,0
32,SBLG50,820,,,,0
34,SBLL50,770,,,,0
36,SARL50,720,,,,0
38,SBLG50,770,,,,0
40,SBLG50,820,,,,0
42,SBRG10,830,,,,0
44,SBLL50,780,,,,0
46,SBLL50,730,,,,0
48,SBLL50,680,,,,0
50,SBLL50,630,,,,0
52,SARL50,580,,,,0
54,SARL50,530,,,,0
56,SBLG50,580,,,,0
58,SARG50,630,,,,0
60,SBLG50,680,,,,0
62,SARG50,730,,,,0
64,SARL50,680,,,,0
66,SBLG50,730,,,,0
68,SARL50,680,,,,0
70,SARG50,730,,,,0
72,SARG50,780,,,,0
2,SALL10,770,,,,0
4,SBRG10,780,,,,0
6,SBLG50,830,,,,0
8,SBLL50,780,,,,0
10,SALG10,790,,,,0
12,SARL50,740,,,,0
14,SARG50,790,,,,0
16,SALG10,800,,,,0
18,SBRG10,810,,,,0
20,SBLG50,860,,,,0
22,SARL50,810,,,,0
24,SBLL50,760,,,,0
26,SARG50,810,,,,0
28,SARL50,760,,,,0
30,SBLG50,810,,,,0
32,SARL50,760,,,,0
34,SARL50,710,,,,0
36,SBLG50,760,,,,0
38,SBLL50,710,,,,0
40,SBRL10,700,,,,0
42,SBLG50,750,,,,0
44,SBLG50,800,,,,0
46,SBLL50,750,,,,0
48,SBRG10,760,,,,0
50,SARG50,810,,,,0
52,SARL50,760,,,,0
54,SARG50,810,,,,0
56,SBLG50,860,,,,0
58,SBLL50,810,,,,0
60,SBRL10,800,,,,0
62,SALL10,790,,,,0
64,SBRG10,800,,,,0
66,SALL10,790,,,,0
68,SARL50,740,,,,0
70,SALG10,750,,,,0
72,SARG50,800,,,,0
1,QuestionS,800,,,１０点が外れたとき，どのように感じましたか？,S4
2,QuestionS,800,,,５０点が外れたとき，どのように感じましたか？,S3
3,QuestionS,800,,,５０点が当たったとき，どのように感じましたか？,S6
4,QuestionS,800,,,１０点が当たったとき，どのように感じましたか？,S5
1,QuestionM,800,愛らしい,6親和,,M1
2,QuestionM,800,注意深い,7集中,,M2
3,QuestionM,800,退屈な,3倦怠,,M4
4,QuestionM,800,思慮深い,7集中,,M1
5,QuestionM,800,無気力な,3倦怠,,M3
6,QuestionM,800,悩んでいる,1抑うつ・不安,,M1
7,QuestionM,800,丁重な,7集中,,M3
8,QuestionM,800,慎重な,7集中,,M1
9,QuestionM,800,元気いっぱいの,4活動的快,,M1
10,QuestionM,800,いとおしい,6親和,,M1
11,QuestionM,800,陽気な,4活動的快,,M1
12,QuestionM,800,はっとした,8驚愕,,M1
13,QuestionM,800,すてきな,6親和,,M1
14,QuestionM,800,攻撃的な,2敵意,,M1
15,QuestionM,800,だるい,3倦怠,,M3
16,QuestionM,800,憎らしい,2敵意,,M1
17,QuestionM,800,好きな,6親和,,M1
18,QuestionM,800,気力に満ちた,4活動的快,,M1
19,QuestionM,800,不安な,1抑うつ・不安,,M1
20,QuestionM,800,おっとりした,5非活動的快,,M3
21,QuestionM,800,むっとした,2敵意,,M1
22,QuestionM,800,くよくよした,1抑うつ・不安,,M1
23,QuestionM,800,びくりとした,8驚愕,,M1
24,QuestionM,800,はつらつとした,4活動的快,,M1
25,QuestionM,800,のどかな,5非活動的快,,M3
26,QuestionM,800,うらんだ,2敵意,,M1
27,QuestionM,800,ていねいな,7集中,,M2
28,QuestionM,800,活気のある,4活動的快,,M1
29,QuestionM,800,恋しい,6親和,,M1
30,QuestionM,800,ゆっくりした,5非活動的快,,M4
31,QuestionM,800,びっくりした,8驚愕,,M1
32,QuestionM,800,自信がない,1抑うつ・不安,,M1
33,QuestionM,800,驚いた,8驚愕,,M1
34,QuestionM,800,疲れた,3倦怠,,M4
35,QuestionM,800,動揺した,8驚愕,,M1
36,QuestionM,800,つまらない,3倦怠,,M4
37,QuestionM,800,気がかりな,1抑うつ・不安,,M1
38,QuestionM,800,敵意のある,2敵意,,M1
39,QuestionM,800,のんきな,5非活動的快,,M3
40,QuestionM,800,のんびりした,5非活動的快,,M4
