trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SALG10,1010,,,,0
4,SALL10,1000,,,,0
6,SBLL50,950,,,,0
8,SBRG10,960,,,,0
10,SBLG50,1010,,,,0
12,SBLL50,960,,,,0
14,SALG10,970,,,,0
16,SARL50,920,,,,0
18,SALL10,910,,,,0
20,SALL10,900,,,,0
22,SARL50,850,,,,0
24,SBRL10,840,,,,0
26,SALG10,850,,,,0
28,SALL10,840,,,,0
30,SARG50,890,,,,0
32,SALL10,880,,,,0
34,SBRL10,870,,,,0
36,SBLL50,820,,,,0
38,SARG50,870,,,,0
40,SBLG50,920,,,,0
42,SARL50,870,,,,0
44,SALL10,860,,,,0
46,SARL50,810,,,,0
48,SALG10,820,,,,0
50,SBRL10,810,,,,0
52,SBLG50,860,,,,0
54,SBRG10,870,,,,0
56,SBLG50,920,,,,0
58,SBRL10,910,,,,0
60,SBLL50,860,,,,0
62,SBRL10,850,,,,0
64,SBLG50,900,,,,0
66,SBRG10,910,,,,0
68,SBLG50,960,,,,0
70,SARG50,1010,,,,0
72,SALG10,1020,,,,0
2,SBLG50,1070,,,,0
4,SBLG50,1120,,,,0
6,SALG10,1130,,,,0
8,SBRG10,1140,,,,0
10,SALL10,1130,,,,0
12,SBLL50,1080,,,,0
14,SARG50,1130,,,,0
16,SARL50,1080,,,,0
18,SALG10,1090,,,,0
20,SBRL10,1080,,,,0
22,SARG50,1130,,,,0
24,SBLL50,1080,,,,0
26,SBRL10,1070,,,,0
28,SBLL50,1020,,,,0
30,SARG50,1070,,,,0
32,SARL50,1020,,,,0
34,SBLL50,970,,,,0
36,SBLG50,1020,,,,0
38,SBRG10,1030,,,,0
40,SARL50,980,,,,0
42,SALG10,990,,,,0
44,SBLG50,1040,,,,0
46,SALL10,1030,,,,0
48,SBLL50,980,,,,0
50,SARG50,1030,,,,0
52,SALG10,1040,,,,0
54,SALG10,1050,,,,0
56,SBRG10,1060,,,,0
58,SALG10,1070,,,,0
60,SBRG10,1080,,,,0
62,SBRL10,1070,,,,0
64,SARG50,1120,,,,0
66,SALL10,1110,,,,0
68,SBRL10,1100,,,,0
70,SBLL50,1050,,,,0
72,SALL10,1040,,,,0
2,SBRG10,1050,,,,0
4,SALL10,1040,,,,0
6,SALL10,1030,,,,0
8,SBLG50,1080,,,,0
10,SBLG50,1130,,,,0
12,SALG10,1140,,,,0
14,SBRG10,1150,,,,0
16,SBRL10,1140,,,,0
18,SALL10,1130,,,,0
20,SALL10,1120,,,,0
22,SBLG50,1170,,,,0
24,SARL50,1120,,,,0
26,SBLL50,1070,,,,0
28,SBLG50,1120,,,,0
30,SBLL50,1070,,,,0
32,SALL10,1060,,,,0
34,SBLL50,1010,,,,0
36,SBRG10,1020,,,,0
38,SALL10,1010,,,,0
40,SBLL50,960,,,,0
42,SALL10,950,,,,0
44,SARG50,1000,,,,0
46,SARG50,1050,,,,0
48,SALG10,1060,,,,0
50,SALL10,1050,,,,0
52,SARG50,1100,,,,0
54,SBRG10,1110,,,,0
56,SALG10,1120,,,,0
58,SBLL50,1070,,,,0
60,SARL50,1020,,,,0
62,SBLG50,1070,,,,0
64,SBLG50,1120,,,,0
66,SBRL10,1110,,,,0
68,SARL50,1060,,,,0
70,SBLG50,1110,,,,0
72,SARL50,1060,,,,0
2,SALL10,1050,,,,0
4,SALG10,1060,,,,0
6,SBLL50,1010,,,,0
8,SBRL10,1000,,,,0
10,SALL10,990,,,,0
12,SARL50,940,,,,0
14,SBLL50,890,,,,0
16,SBRL10,880,,,,0
18,SBLL50,830,,,,0
20,SBLG50,880,,,,0
22,SBLL50,830,,,,0
24,SBRL10,820,,,,0
26,SBLG50,870,,,,0
28,SARL50,820,,,,0
30,SALG10,830,,,,0
32,SARL50,780,,,,0
34,SBRG10,790,,,,0
36,SALL10,780,,,,0
38,SBRG10,790,,,,0
40,SARG50,840,,,,0
42,SBLG50,890,,,,0
44,SALL10,880,,,,0
46,SALL10,870,,,,0
48,SARG50,920,,,,0
50,SBLG50,970,,,,0
52,SARG50,1020,,,,0
54,SALG10,1030,,,,0
56,SALL10,1020,,,,0
58,SARL50,970,,,,0
60,SBLL50,920,,,,0
62,SBRL10,910,,,,0
64,SBLG50,960,,,,0
66,SALG10,970,,,,0
68,SARG50,1020,,,,0
70,SBLG50,1070,,,,0
72,SBRG10,1080,,,,0
1,QuestionS,1080,,,１０点が外れたとき，どのように感じましたか？,S3
2,QuestionS,1080,,,１０点が当たったとき，どのように感じましたか？,S6
3,QuestionS,1080,,,５０点が外れたとき，どのように感じましたか？,S2
4,QuestionS,1080,,,５０点が当たったとき，どのように感じましたか？,S7
1,QuestionM,1080,無気力な,3倦怠,,M1
2,QuestionM,1080,びっくりした,8驚愕,,M1
3,QuestionM,1080,元気いっぱいの,4活動的快,,M3
4,QuestionM,1080,くよくよした,1抑うつ・不安,,M1
5,QuestionM,1080,驚いた,8驚愕,,M1
6,QuestionM,1080,はっとした,8驚愕,,M1
7,QuestionM,1080,気力に満ちた,4活動的快,,M3
8,QuestionM,1080,むっとした,2敵意,,M1
9,QuestionM,1080,退屈な,3倦怠,,M1
10,QuestionM,1080,愛らしい,6親和,,M1
11,QuestionM,1080,疲れた,3倦怠,,M3
12,QuestionM,1080,いとおしい,6親和,,M2
13,QuestionM,1080,動揺した,8驚愕,,M1
14,QuestionM,1080,注意深い,7集中,,M3
15,QuestionM,1080,ゆっくりした,5非活動的快,,M3
16,QuestionM,1080,ていねいな,7集中,,M1
17,QuestionM,1080,好きな,6親和,,M1
18,QuestionM,1080,悩んでいる,1抑うつ・不安,,M1
19,QuestionM,1080,活気のある,4活動的快,,M3
20,QuestionM,1080,のんびりした,5非活動的快,,M3
21,QuestionM,1080,憎らしい,2敵意,,M1
22,QuestionM,1080,のどかな,5非活動的快,,M3
23,QuestionM,1080,気がかりな,1抑うつ・不安,,M1
24,QuestionM,1080,丁重な,7集中,,M2
25,QuestionM,1080,びくりとした,8驚愕,,M1
26,QuestionM,1080,思慮深い,7集中,,M2
27,QuestionM,1080,すてきな,6親和,,M3
28,QuestionM,1080,だるい,3倦怠,,M2
29,QuestionM,1080,恋しい,6親和,,M1
30,QuestionM,1080,不安な,1抑うつ・不安,,M1
31,QuestionM,1080,はつらつとした,4活動的快,,M1
32,QuestionM,1080,敵意のある,2敵意,,M1
33,QuestionM,1080,慎重な,7集中,,M2
34,QuestionM,1080,おっとりした,5非活動的快,,M3
35,QuestionM,1080,攻撃的な,2敵意,,M1
36,QuestionM,1080,うらんだ,2敵意,,M1
37,QuestionM,1080,のんきな,5非活動的快,,M3
38,QuestionM,1080,つまらない,3倦怠,,M1
39,QuestionM,1080,陽気な,4活動的快,,M3
40,QuestionM,1080,自信がない,1抑うつ・不安,,M1
