trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SALG10,1010,,,,0
4,SBRL10,1000,,,,0
6,SBRL10,990,,,,0
8,SBRL10,980,,,,0
10,SBRL10,970,,,,0
12,SALG10,980,,,,0
14,SALL10,970,,,,0
16,SALG10,980,,,,0
18,SBRG10,990,,,,0
20,SBRG10,1000,,,,0
22,SALG10,1010,,,,0
24,SALL10,1000,,,,0
26,SARL50,950,,,,0
28,SALL10,940,,,,0
30,SBRG10,950,,,,0
32,SBRL10,940,,,,0
34,SBRL10,930,,,,0
36,SALL10,920,,,,0
38,SARL50,870,,,,0
40,SARG50,920,,,,0
42,SARG50,970,,,,0
44,SBLG50,1020,,,,0
46,SBLG50,1070,,,,0
48,SBLG50,1120,,,,0
50,SARL50,1070,,,,0
52,SALG10,1080,,,,0
54,SARG50,1130,,,,0
56,SBLL50,1080,,,,0
58,SBRL10,1070,,,,0
60,SBRG10,1080,,,,0
62,SBRG10,1090,,,,0
64,SBLL50,1040,,,,0
66,SBRG10,1050,,,,0
68,SALG10,1060,,,,0
70,SALG10,1070,,,,0
72,SALL10,1060,,,,0
2,SALL10,1050,,,,0
4,SBRG10,1060,,,,0
6,SALL10,1050,,,,0
8,SBRG10,1060,,,,0
10,SBRL10,1050,,,,0
12,SBRL10,1040,,,,0
14,SBRG10,1050,,,,0
16,SALL10,1040,,,,0
18,SALL10,1030,,,,0
20,SBRL10,1020,,,,0
22,SBRG10,1030,,,,0
24,SBLG50,1080,,,,0
26,SBLL50,1030,,,,0
28,SBRG10,1040,,,,0
30,SALG10,1050,,,,0
32,SALL10,1040,,,,0
34,SBRG10,1050,,,,0
36,SALL10,1040,,,,0
38,SALG10,1050,,,,0
40,SALL10,1040,,,,0
42,SBRL10,1030,,,,0
44,SBRG10,1040,,,,0
46,SALG10,1050,,,,0
48,SBRG10,1060,,,,0
50,SALL10,1050,,,,0
52,SALG10,1060,,,,0
54,SALG10,1070,,,,0
56,SALG10,1080,,,,0
58,SALG10,1090,,,,0
60,SBRL10,1080,,,,0
62,SALL10,1070,,,,0
64,SALG10,1080,,,,0
66,SBRG10,1090,,,,0
68,SBRL10,1080,,,,0
70,SBRL10,1070,,,,0
72,SALL10,1060,,,,0
2,SALL10,1050,,,,0
4,SBRG10,1060,,,,0
6,SALL10,1050,,,,0
8,SALG10,1060,,,,0
10,SBLG50,1110,,,,0
12,SBRG10,1120,,,,0
14,SARG50,1170,,,,0
16,SBRL10,1160,,,,0
18,SBRG10,1170,,,,0
20,SBRL10,1160,,,,0
22,SALG10,1170,,,,0
24,SBRG10,1180,,,,0
26,SBRG10,1190,,,,0
28,SBRG10,1200,,,,0
30,SBRG10,1210,,,,0
32,SALG10,1220,,,,0
34,SALG10,1230,,,,0
36,SALL10,1220,,,,0
38,SBRG10,1230,,,,0
40,SBRL10,1220,,,,0
42,SALL10,1210,,,,0
44,SBLG50,1260,,,,0
46,SALG10,1270,,,,0
48,SALL10,1260,,,,0
50,SBRG10,1270,,,,0
52,SALL10,1260,,,,0
54,SBRL10,1250,,,,0
56,SALL10,1240,,,,0
58,SARG50,1290,,,,0
60,SBRL10,1280,,,,0
62,SBRL10,1270,,,,0
64,SALL10,1260,,,,0
66,SARL50,1210,,,,0
68,SARL50,1160,,,,0
70,SALL10,1150,,,,0
72,SBRG10,1160,,,,0
2,SBRG10,1170,,,,0
4,SALG10,1180,,,,0
6,SBRL10,1170,,,,0
8,SBRG10,1180,,,,0
10,SBRG10,1190,,,,0
12,SALL10,1180,,,,0
14,SALL10,1170,,,,0
16,SBRG10,1180,,,,0
18,SBRL10,1170,,,,0
20,SALG10,1180,,,,0
22,SALL10,1170,,,,0
24,SALL10,1160,,,,0
26,SBRG10,1170,,,,0
28,SALG10,1180,,,,0
30,SBLL50,1130,,,,0
32,SALG10,1140,,,,0
34,SARL50,1090,,,,0
36,SALG10,1100,,,,0
38,SARL50,1050,,,,0
40,SBRL10,1040,,,,0
42,SARG50,1090,,,,0
44,SARL50,1040,,,,0
46,SBLG50,1090,,,,0
48,SBRL10,1080,,,,0
50,SBRG10,1090,,,,0
52,SBRG10,1100,,,,0
54,SBLL50,1050,,,,0
56,SARG50,1100,,,,0
58,SARL50,1050,,,,0
60,SARG50,1100,,,,0
62,SBLL50,1050,,,,0
64,SARL50,1000,,,,0
66,SBLG50,1050,,,,0
68,SBLG50,1100,,,,0
70,SBLL50,1050,,,,0
72,SARG50,1100,,,,0
1,QuestionS,1100,,,５０点が外れたとき，どのように感じましたか？,S2
2,QuestionS,1100,,,１０点が外れたとき，どのように感じましたか？,S3
3,QuestionS,1100,,,１０点が当たったとき，どのように感じましたか？,S5
4,QuestionS,1100,,,５０点が当たったとき，どのように感じましたか？,S7
1,QuestionM,1100,はっとした,8驚愕,,M2
2,QuestionM,1100,愛らしい,6親和,,M2
3,QuestionM,1100,敵意のある,2敵意,,M1
4,QuestionM,1100,元気いっぱいの,4活動的快,,M2
5,QuestionM,1100,好きな,6親和,,M3
6,QuestionM,1100,無気力な,3倦怠,,M2
7,QuestionM,1100,ゆっくりした,5非活動的快,,M3
8,QuestionM,1100,攻撃的な,2敵意,,M2
9,QuestionM,1100,驚いた,8驚愕,,M2
10,QuestionM,1100,気力に満ちた,4活動的快,,M2
11,QuestionM,1100,自信がない,1抑うつ・不安,,M2
12,QuestionM,1100,悩んでいる,1抑うつ・不安,,M3
13,QuestionM,1100,だるい,3倦怠,,M2
14,QuestionM,1100,はつらつとした,4活動的快,,M2
15,QuestionM,1100,疲れた,3倦怠,,M3
16,QuestionM,1100,おっとりした,5非活動的快,,M3
17,QuestionM,1100,びくりとした,8驚愕,,M1
18,QuestionM,1100,むっとした,2敵意,,M2
19,QuestionM,1100,不安な,1抑うつ・不安,,M2
20,QuestionM,1100,つまらない,3倦怠,,M2
21,QuestionM,1100,注意深い,7集中,,M3
22,QuestionM,1100,陽気な,4活動的快,,M1
23,QuestionM,1100,うらんだ,2敵意,,M2
24,QuestionM,1100,すてきな,6親和,,M2
25,QuestionM,1100,慎重な,7集中,,M4
26,QuestionM,1100,ていねいな,7集中,,M3
27,QuestionM,1100,びっくりした,8驚愕,,M2
28,QuestionM,1100,くよくよした,1抑うつ・不安,,M2
29,QuestionM,1100,退屈な,3倦怠,,M2
30,QuestionM,1100,気がかりな,1抑うつ・不安,,M2
31,QuestionM,1100,丁重な,7集中,,M3
32,QuestionM,1100,憎らしい,2敵意,,M1
33,QuestionM,1100,恋しい,6親和,,M1
34,QuestionM,1100,のどかな,5非活動的快,,M3
35,QuestionM,1100,思慮深い,7集中,,M3
36,QuestionM,1100,のんきな,5非活動的快,,M3
37,QuestionM,1100,動揺した,8驚愕,,M2
38,QuestionM,1100,のんびりした,5非活動的快,,M4
39,QuestionM,1100,活気のある,4活動的快,,M2
40,QuestionM,1100,いとおしい,6親和,,M1
