trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLG50,1050,,,,0
4,SBLL50,1000,,,,0
6,SARG50,1050,,,,0
8,SBLG50,1100,,,,0
10,SARL50,1050,,,,0
12,SALL10,1040,,,,0
14,SALG10,1050,,,,0
16,SARG50,1100,,,,0
18,SARG50,1150,,,,0
20,SARL50,1100,,,,0
22,SALG10,1110,,,,0
24,SBLG50,1160,,,,0
26,SBLL50,1110,,,,0
28,SALG10,1120,,,,0
30,SARL50,1070,,,,0
32,SALL10,1060,,,,0
34,SBRL10,1050,,,,0
36,SBRL10,1040,,,,0
38,SBLG50,1090,,,,0
40,SBLG50,1140,,,,0
42,SBLL50,1090,,,,0
44,SALG10,1100,,,,0
46,SBRL10,1090,,,,0
48,SALG10,1100,,,,0
50,SBLL50,1050,,,,0
52,SALG10,1060,,,,0
54,SBLL50,1010,,,,0
56,SALG10,1020,,,,0
58,SALG10,1030,,,,0
60,SBLG50,1080,,,,0
62,SARG50,1130,,,,0
64,SALL10,1120,,,,0
66,SBLL50,1070,,,,0
68,SBRL10,1060,,,,0
70,SBRG10,1070,,,,0
72,SBLL50,1020,,,,0
2,SBLL50,970,,,,0
4,SBRL10,960,,,,0
6,SBLL50,910,,,,0
8,SARG50,960,,,,0
10,SARL50,910,,,,0
12,SALL10,900,,,,0
14,SBRL10,890,,,,0
16,SBRL10,880,,,,0
18,SARG50,930,,,,0
20,SBLL50,880,,,,0
22,SARL50,830,,,,0
24,SARL50,780,,,,0
26,SBLG50,830,,,,0
28,SBLG50,880,,,,0
30,SBLG50,930,,,,0
32,SARG50,980,,,,0
34,SARG50,1030,,,,0
36,SARL50,980,,,,0
38,SARL50,930,,,,0
40,SALG10,940,,,,0
42,SARL50,890,,,,0
44,SARG50,940,,,,0
46,SBLL50,890,,,,0
48,SARG50,940,,,,0
50,SBLG50,990,,,,0
52,SALG10,1000,,,,0
54,SBLG50,1050,,,,0
56,SALL10,1040,,,,0
58,SARG50,1090,,,,0
60,SBLL50,1040,,,,0
62,SBLL50,990,,,,0
64,SBLL50,940,,,,0
66,SBLG50,990,,,,0
68,SBLL50,940,,,,0
70,SBRG10,950,,,,0
72,SARG50,1000,,,,0
2,SBLG50,1050,,,,0
4,SALL10,1040,,,,0
6,SBLG50,1090,,,,0
8,SBLL50,1040,,,,0
10,SARL50,990,,,,0
12,SBLG50,1040,,,,0
14,SARL50,990,,,,0
16,SBLL50,940,,,,0
18,SBLG50,990,,,,0
20,SBLL50,940,,,,0
22,SBLL50,890,,,,0
24,SBLL50,840,,,,0
26,SARG50,890,,,,0
28,SBLL50,840,,,,0
30,SARL50,790,,,,0
32,SBRL10,780,,,,0
34,SARG50,830,,,,0
36,SALL10,820,,,,0
38,SARG50,870,,,,0
40,SARL50,820,,,,0
42,SBLG50,870,,,,0
44,SARL50,820,,,,0
46,SBLG50,870,,,,0
48,SBLL50,820,,,,0
50,SALL10,810,,,,0
52,SBLL50,760,,,,0
54,SBLL50,710,,,,0
56,SARL50,660,,,,0
58,SBLG50,710,,,,0
60,SALG10,720,,,,0
62,SALG10,730,,,,0
64,SARG50,780,,,,0
66,SALG10,790,,,,0
68,SBLG50,840,,,,0
70,SALG10,850,,,,0
72,SALG10,860,,,,0
2,SBRG10,870,,,,0
4,SBRL10,860,,,,0
6,SBRG10,870,,,,0
8,SBLL50,820,,,,0
10,SBLL50,770,,,,0
12,SBLG50,820,,,,0
14,SARG50,870,,,,0
16,SALG10,880,,,,0
18,SALL10,870,,,,0
20,SALL10,860,,,,0
22,SALG10,870,,,,0
24,SBLG50,920,,,,0
26,SBLG50,970,,,,0
28,SBRL10,960,,,,0
30,SBLL50,910,,,,0
32,SBLL50,860,,,,0
34,SALG10,870,,,,0
36,SBLL50,820,,,,0
38,SBLG50,870,,,,0
40,SALL10,860,,,,0
42,SARG50,910,,,,0
44,SARL50,860,,,,0
46,SALL10,850,,,,0
48,SARG50,900,,,,0
50,SBLL50,850,,,,0
52,SBLG50,900,,,,0
54,SBLL50,850,,,,0
56,SALL10,840,,,,0
58,SARG50,890,,,,0
60,SARL50,840,,,,0
62,SALL10,830,,,,0
64,SARG50,880,,,,0
66,SBLL50,830,,,,0
68,SBLL50,780,,,,0
70,SARG50,830,,,,0
72,SARG50,880,,,,0
1,QuestionS,880,,,５０点が外れたとき，どのように感じましたか？,S2
2,QuestionS,880,,,５０点が当たったとき，どのように感じましたか？,S5
3,QuestionS,880,,,１０点が外れたとき，どのように感じましたか？,S3
4,QuestionS,880,,,１０点が当たったとき，どのように感じましたか？,S5
1,QuestionM,880,自信がない,1抑うつ・不安,,M2
2,QuestionM,880,のどかな,5非活動的快,,M2
3,QuestionM,880,つまらない,3倦怠,,M3
4,QuestionM,880,注意深い,7集中,,M2
5,QuestionM,880,のんきな,5非活動的快,,M2
6,QuestionM,880,丁重な,7集中,,M2
7,QuestionM,880,恋しい,6親和,,M2
8,QuestionM,880,攻撃的な,2敵意,,M2
9,QuestionM,880,陽気な,4活動的快,,M2
10,QuestionM,880,動揺した,8驚愕,,M2
11,QuestionM,880,元気いっぱいの,4活動的快,,M1
12,QuestionM,880,すてきな,6親和,,M2
13,QuestionM,880,敵意のある,2敵意,,M1
14,QuestionM,880,驚いた,8驚愕,,M1
15,QuestionM,880,気がかりな,1抑うつ・不安,,M3
16,QuestionM,880,思慮深い,7集中,,M2
17,QuestionM,880,ていねいな,7集中,,M2
18,QuestionM,880,のんびりした,5非活動的快,,M2
19,QuestionM,880,ゆっくりした,5非活動的快,,M2
20,QuestionM,880,むっとした,2敵意,,M3
21,QuestionM,880,活気のある,4活動的快,,M1
22,QuestionM,880,おっとりした,5非活動的快,,M2
23,QuestionM,880,はっとした,8驚愕,,M1
24,QuestionM,880,好きな,6親和,,M2
25,QuestionM,880,いとおしい,6親和,,M2
26,QuestionM,880,びっくりした,8驚愕,,M1
27,QuestionM,880,びくりとした,8驚愕,,M1
28,QuestionM,880,うらんだ,2敵意,,M1
29,QuestionM,880,気力に満ちた,4活動的快,,M2
30,QuestionM,880,悩んでいる,1抑うつ・不安,,M3
