trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SARL50,950,,,,0
4,SBLG50,1000,,,,0
6,SALG10,1010,,,,0
8,SBLL50,960,,,,0
10,SARL50,910,,,,0
12,SALG10,920,,,,0
14,SBLL50,870,,,,0
16,SBLL50,820,,,,0
18,SBLG50,870,,,,0
20,SARG50,920,,,,0
22,SBRG10,930,,,,0
24,SALL10,920,,,,0
26,SBLL50,870,,,,0
28,SARG50,920,,,,0
30,SARG50,970,,,,0
32,SBRG10,980,,,,0
34,SALG10,990,,,,0
36,SARL50,940,,,,0
38,SARL50,890,,,,0
40,SBLL50,840,,,,0
42,SBLL50,790,,,,0
44,SARG50,840,,,,0
46,SALG10,850,,,,0
48,SARL50,800,,,,0
50,SBLG50,850,,,,0
52,SBRL10,840,,,,0
54,SBRL10,830,,,,0
56,SBLG50,880,,,,0
58,SARG50,930,,,,0
60,SBRG10,940,,,,0
62,SALG10,950,,,,0
64,SBRG10,960,,,,0
66,SALL10,950,,,,0
68,SALG10,960,,,,0
70,SBRL10,950,,,,0
72,SBLL50,900,,,,0
2,SBLL50,850,,,,0
4,SBRG10,860,,,,0
6,SBLG50,910,,,,0
8,SBLG50,960,,,,0
10,SBRL10,950,,,,0
12,SBLL50,900,,,,0
14,SBRL10,890,,,,0
16,SARG50,940,,,,0
18,SARG50,990,,,,0
20,SALG10,1000,,,,0
22,SBLG50,1050,,,,0
24,SARL50,1000,,,,0
26,SBRG10,1010,,,,0
28,SBRG10,1020,,,,0
30,SALL10,1010,,,,0
32,SARL50,960,,,,0
34,SALL10,950,,,,0
36,SARL50,900,,,,0
38,SBLL50,850,,,,0
40,SBLL50,800,,,,0
42,SALL10,790,,,,0
44,SALG10,800,,,,0
46,SBLL50,750,,,,0
48,SBLL50,700,,,,0
50,SALG10,710,,,,0
52,SBRL10,700,,,,0
54,SBLG50,750,,,,0
56,SALG10,760,,,,0
58,SARL50,710,,,,0
60,SALG10,720,,,,0
62,SARG50,770,,,,0
64,SARG50,820,,,,0
66,SALG10,830,,,,0
68,SBLL50,780,,,,0
70,SBLG50,830,,,,0
72,SARL50,780,,,,0
2,SBLG50,830,,,,0
4,SARG50,880,,,,0
6,SALL10,870,,,,0
8,SARG50,920,,,,0
10,SALG10,930,,,,0
12,SBRG10,940,,,,0
14,SBLG50,990,,,,0
16,SARG50,1040,,,,0
18,SBLL50,990,,,,0
20,SBLG50,1040,,,,0
22,SBLG50,1090,,,,0
24,SALL10,1080,,,,0
26,SBRL10,1070,,,,0
28,SBLL50,1020,,,,0
30,SALL10,1010,,,,0
32,SBRL10,1000,,,,0
34,SBLG50,1050,,,,0
36,SBRL10,1040,,,,0
38,SALG10,1050,,,,0
40,SBRG10,1060,,,,0
42,SBLL50,1010,,,,0
44,SALG10,1020,,,,0
46,SBLG50,1070,,,,0
48,SBLG50,1120,,,,0
50,SALG10,1130,,,,0
52,SARG50,1180,,,,0
54,SALL10,1170,,,,0
56,SALG10,1180,,,,0
58,SARG50,1230,,,,0
60,SARL50,1180,,,,0
62,SALL10,1170,,,,0
64,SBLL50,1120,,,,0
66,SBLL50,1070,,,,0
68,SALL10,1060,,,,0
70,SBLL50,1010,,,,0
72,SALL10,1000,,,,0
2,SBRG10,1010,,,,0
4,SBLG50,1060,,,,0
6,SBLG50,1110,,,,0
8,SARG50,1160,,,,0
10,SBRL10,1150,,,,0
12,SBLL50,1100,,,,0
14,SARG50,1150,,,,0
16,SBLL50,1100,,,,0
18,SBLL50,1050,,,,0
20,SALG10,1060,,,,0
22,SBRG10,1070,,,,0
24,SALG10,1080,,,,0
26,SARG50,1130,,,,0
28,SBRG10,1140,,,,0
30,SALL10,1130,,,,0
32,SARL50,1080,,,,0
34,SBLG50,1130,,,,0
36,SBRG10,1140,,,,0
38,SBRL10,1130,,,,0
40,SBLG50,1180,,,,0
42,SBLG50,1230,,,,0
44,SARG50,1280,,,,0
46,SBLG50,1330,,,,0
48,SARG50,1380,,,,0
50,SBLL50,1330,,,,0
52,SARG50,1380,,,,0
54,SALG10,1390,,,,0
56,SARL50,1340,,,,0
58,SARL50,1290,,,,0
60,SARL50,1240,,,,0
62,SARL50,1190,,,,0
64,SALL10,1180,,,,0
66,SBLL50,1130,,,,0
68,SALL10,1120,,,,0
70,SBLL50,1070,,,,0
72,SALL10,1060,,,,0
1,QuestionS,1060,,,５０点が外れたとき，どのように感じましたか？,S1
2,QuestionS,1060,,,１０点が外れたとき，どのように感じましたか？,S3
3,QuestionS,1060,,,５０点が当たったとき，どのように感じましたか？,S7
4,QuestionS,1060,,,１０点が当たったとき，どのように感じましたか？,S7
1,QuestionM,1060,気力に満ちた,4活動的快,,M2
2,QuestionM,1060,びくりとした,8驚愕,,M3
3,QuestionM,1060,動揺した,8驚愕,,M3
4,QuestionM,1060,のんびりした,5非活動的快,,M3
5,QuestionM,1060,いとおしい,6親和,,M1
6,QuestionM,1060,のどかな,5非活動的快,,M3
7,QuestionM,1060,恋しい,6親和,,M2
8,QuestionM,1060,愛らしい,6親和,,M1
9,QuestionM,1060,無気力な,3倦怠,,M3
10,QuestionM,1060,むっとした,2敵意,,M2
11,QuestionM,1060,慎重な,7集中,,M3
12,QuestionM,1060,丁重な,7集中,,M3
13,QuestionM,1060,元気いっぱいの,4活動的快,,M1
14,QuestionM,1060,退屈な,3倦怠,,M4
15,QuestionM,1060,おっとりした,5非活動的快,,M4
16,QuestionM,1060,くよくよした,1抑うつ・不安,,M2
17,QuestionM,1060,びっくりした,8驚愕,,M3
18,QuestionM,1060,はっとした,8驚愕,,M3
19,QuestionM,1060,陽気な,4活動的快,,M3
20,QuestionM,1060,のんきな,5非活動的快,,M3
21,QuestionM,1060,疲れた,3倦怠,,M3
22,QuestionM,1060,ゆっくりした,5非活動的快,,M4
23,QuestionM,1060,憎らしい,2敵意,,M1
24,QuestionM,1060,ていねいな,7集中,,M3
25,QuestionM,1060,うらんだ,2敵意,,M2
26,QuestionM,1060,思慮深い,7集中,,M1
27,QuestionM,1060,不安な,1抑うつ・不安,,M3
28,QuestionM,1060,気がかりな,1抑うつ・不安,,M3
29,QuestionM,1060,驚いた,8驚愕,,M3
30,QuestionM,1060,つまらない,3倦怠,,M4
31,QuestionM,1060,好きな,6親和,,M2
32,QuestionM,1060,敵意のある,2敵意,,M1
33,QuestionM,1060,自信がない,1抑うつ・不安,,M3
34,QuestionM,1060,攻撃的な,2敵意,,M1
35,QuestionM,1060,すてきな,6親和,,M1
36,QuestionM,1060,活気のある,4活動的快,,M2
37,QuestionM,1060,はつらつとした,4活動的快,,M2
38,QuestionM,1060,注意深い,7集中,,M2
39,QuestionM,1060,悩んでいる,1抑うつ・不安,,M3
40,QuestionM,1060,だるい,3倦怠,,M3
