trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBRG10,1010,,,,0
4,SBRG10,1020,,,,0
6,SALG10,1030,,,,0
8,SALG10,1040,,,,0
10,SALL10,1030,,,,0
12,SBRL10,1020,,,,0
14,SBRG10,1030,,,,0
16,SBRG10,1040,,,,0
18,SBRG10,1050,,,,0
20,SBRG10,1060,,,,0
22,SALL10,1050,,,,0
24,SBRG10,1060,,,,0
26,SALG10,1070,,,,0
28,SALL10,1060,,,,0
30,SBRG10,1070,,,,0
32,SALG10,1080,,,,0
34,SBRG10,1090,,,,0
36,SALL10,1080,,,,0
38,SALL10,1070,,,,0
40,SBRG10,1080,,,,0
42,SALL10,1070,,,,0
44,SBRL10,1060,,,,0
46,SBRL10,1050,,,,0
48,SALG10,1060,,,,0
50,SALL10,1050,,,,0
52,SBRL10,1040,,,,0
54,SBRG10,1050,,,,0
56,SALL10,1040,,,,0
58,SBRG10,1050,,,,0
60,SALG10,1060,,,,0
62,SBRG10,1070,,,,0
64,SALL10,1060,,,,0
66,SBRL10,1050,,,,0
68,SALL10,1040,,,,0
70,SALL10,1030,,,,0
72,SALL10,1020,,,,0
2,SALL10,1010,,,,0
4,SALL10,1000,,,,0
6,SBLL50,950,,,,0
8,SBRL10,940,,,,0
10,SALL10,930,,,,0
12,SALL10,920,,,,0
14,SARG50,970,,,,0
16,SBLG50,1020,,,,0
18,SARL50,970,,,,0
20,SBLG50,1020,,,,0
22,SBLG50,1070,,,,0
24,SBLL50,1020,,,,0
26,SARL50,970,,,,0
28,SARL50,920,,,,0
30,SBLL50,870,,,,0
32,SBLG50,920,,,,0
34,SARL50,870,,,,0
36,SBLL50,820,,,,0
38,SARL50,770,,,,0
40,SARG50,820,,,,0
42,SBLL50,770,,,,0
44,SARG50,820,,,,0
46,SBLL50,770,,,,0
48,SARG50,820,,,,0
50,SARG50,870,,,,0
52,SBLG50,920,,,,0
54,SARL50,870,,,,0
56,SBLG50,920,,,,0
58,SARL50,870,,,,0
60,SBLL50,820,,,,0
62,SBLG50,870,,,,0
64,SARG50,920,,,,0
66,SBLG50,970,,,,0
68,SARG50,1020,,,,0
70,SBLG50,1070,,,,0
72,SBLG50,1120,,,,0
2,SALL10,1110,,,,0
4,SBRL10,1100,,,,0
6,SALG10,1110,,,,0
8,SBRL10,1100,,,,0
10,SBRL10,1090,,,,0
12,SBRG10,1100,,,,0
14,SALG10,1110,,,,0
16,SBRL10,1100,,,,0
18,SBRL10,1090,,,,0
20,SALG10,1100,,,,0
22,SBLL50,1050,,,,0
24,SBRG10,1060,,,,0
26,SBRL10,1050,,,,0
28,SALL10,1040,,,,0
30,SBRL10,1030,,,,0
32,SBRG10,1040,,,,0
34,SALL10,1030,,,,0
36,SALL10,1020,,,,0
38,SBRL10,1010,,,,0
40,SARG50,1060,,,,0
42,SBRL10,1050,,,,0
44,SARL50,1000,,,,0
46,SALG10,1010,,,,0
48,SALG10,1020,,,,0
50,SALG10,1030,,,,0
52,SBRL10,1020,,,,0
54,SALG10,1030,,,,0
56,SALG10,1040,,,,0
58,SALG10,1050,,,,0
60,SALL10,1040,,,,0
62,SBRL10,1030,,,,0
64,SBRL10,1020,,,,0
66,SALG10,1030,,,,0
68,SBRG10,1040,,,,0
70,SBRG10,1050,,,,0
72,SALG10,1060,,,,0
2,SBRL10,1050,,,,0
4,SBRL10,1040,,,,0
6,SBLG50,1090,,,,0
8,SBRG10,1100,,,,0
10,SBRG10,1110,,,,0
12,SBRL10,1100,,,,0
14,SBRG10,1110,,,,0
16,SALG10,1120,,,,0
18,SALL10,1110,,,,0
20,SBRL10,1100,,,,0
22,SALG10,1110,,,,0
24,SBRL10,1100,,,,0
26,SBRL10,1090,,,,0
28,SALG10,1100,,,,0
30,SBRG10,1110,,,,0
32,SBRG10,1120,,,,0
34,SBRL10,1110,,,,0
36,SALL10,1100,,,,0
38,SALL10,1090,,,,0
40,SBRL10,1080,,,,0
42,SALG10,1090,,,,0
44,SBRL10,1080,,,,0
46,SALL10,1070,,,,0
48,SALG10,1080,,,,0
50,SALG10,1090,,,,0
52,SBRG10,1100,,,,0
54,SALG10,1110,,,,0
56,SALL10,1100,,,,0
58,SBRG10,1110,,,,0
60,SBRL10,1100,,,,0
62,SALL10,1090,,,,0
64,SALG10,1100,,,,0
66,SALG10,1110,,,,0
68,SALG10,1120,,,,0
70,SALL10,1110,,,,0
72,SALL10,1100,,,,0
1,QuestionS,1100,,,１０点が外れたとき，どのように感じましたか？,S3
2,QuestionS,1100,,,１０点が当たったとき，どのように感じましたか？,S6
3,QuestionS,1100,,,５０点が当たったとき，どのように感じましたか？,S7
4,QuestionS,1100,,,５０点が外れたとき，どのように感じましたか？,S1
1,QuestionM,1100,うらんだ,2敵意,,M3
2,QuestionM,1100,だるい,3倦怠,,M2
3,QuestionM,1100,慎重な,7集中,,M3
4,QuestionM,1100,活気のある,4活動的快,,M3
5,QuestionM,1100,驚いた,8驚愕,,M1
6,QuestionM,1100,思慮深い,7集中,,M2
7,QuestionM,1100,びくりとした,8驚愕,,M1
8,QuestionM,1100,退屈な,3倦怠,,M2
9,QuestionM,1100,ゆっくりした,5非活動的快,,M2
10,QuestionM,1100,びっくりした,8驚愕,,M2
11,QuestionM,1100,攻撃的な,2敵意,,M3
12,QuestionM,1100,むっとした,2敵意,,M3
13,QuestionM,1100,くよくよした,1抑うつ・不安,,M2
14,QuestionM,1100,無気力な,3倦怠,,M1
15,QuestionM,1100,すてきな,6親和,,M2
16,QuestionM,1100,憎らしい,2敵意,,M3
17,QuestionM,1100,自信がない,1抑うつ・不安,,M2
18,QuestionM,1100,おっとりした,5非活動的快,,M2
19,QuestionM,1100,のどかな,5非活動的快,,M2
20,QuestionM,1100,不安な,1抑うつ・不安,,M2
