trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLG50,1050,,,,0
4,SALL10,1040,,,,0
6,SARL50,990,,,,0
8,SARL50,940,,,,0
10,SALL10,930,,,,0
12,SALG10,940,,,,0
14,SARG50,990,,,,0
16,SBLL50,940,,,,0
18,SBRG10,950,,,,0
20,SBRL10,940,,,,0
22,SBRL10,930,,,,0
24,SBRL10,920,,,,0
26,SARL50,870,,,,0
28,SALG10,880,,,,0
30,SBRG10,890,,,,0
32,SARL50,840,,,,0
34,SBRL10,830,,,,0
36,SBRL10,820,,,,0
38,SBRL10,810,,,,0
40,SBRL10,800,,,,0
42,SBRG10,810,,,,0
44,SALG10,820,,,,0
46,SARL50,770,,,,0
48,SBRG10,780,,,,0
50,SALG10,790,,,,0
52,SBRG10,800,,,,0
54,SBLG50,850,,,,0
56,SBLG50,900,,,,0
58,SALL10,890,,,,0
60,SARL50,840,,,,0
62,SBRL10,830,,,,0
64,SBRG10,840,,,,0
66,SALG10,850,,,,0
68,SALG10,860,,,,0
70,SALL10,850,,,,0
72,SALG10,860,,,,0
2,SALL10,850,,,,0
4,SALL10,840,,,,0
6,SBRG10,850,,,,0
8,SARL50,800,,,,0
10,SARL50,750,,,,0
12,SARL50,700,,,,0
14,SBLL50,650,,,,0
16,SALL10,640,,,,0
18,SBRL10,630,,,,0
20,SARG50,680,,,,0
22,SALG10,690,,,,0
24,SBRG10,700,,,,0
26,SBLG50,750,,,,0
28,SBLG50,800,,,,0
30,SALG10,810,,,,0
32,SBRG10,820,,,,0
34,SBLG50,870,,,,0
36,SARG50,920,,,,0
38,SBRG10,930,,,,0
40,SARG50,980,,,,0
42,SALL10,970,,,,0
44,SBLL50,920,,,,0
46,SALG10,930,,,,0
48,SBRG10,940,,,,0
50,SBLL50,890,,,,0
52,SALL10,880,,,,0
54,SARL50,830,,,,0
56,SARL50,780,,,,0
58,SBLL50,730,,,,0
60,SBLL50,680,,,,0
62,SBLG50,730,,,,0
64,SBRL10,720,,,,0
66,SBRG10,730,,,,0
68,SALG10,740,,,,0
70,SBRL10,730,,,,0
72,SARL50,680,,,,0
2,SALL10,670,,,,0
4,SALL10,660,,,,0
6,SBRG10,670,,,,0
8,SBRG10,680,,,,0
10,SBLL50,630,,,,0
12,SBRG10,640,,,,0
14,SALL10,630,,,,0
16,SALL10,620,,,,0
18,SALG10,630,,,,0
20,SARL50,580,,,,0
22,SBRG10,590,,,,0
24,SBLG50,640,,,,0
26,SBRG10,650,,,,0
28,SALG10,660,,,,0
30,SBRG10,670,,,,0
32,SARG50,720,,,,0
34,SALL10,710,,,,0
36,SBRG10,720,,,,0
38,SBLL50,670,,,,0
40,SBLL50,620,,,,0
42,SALG10,630,,,,0
44,SARL50,580,,,,0
46,SALG10,590,,,,0
48,SARG50,640,,,,0
50,SBLL50,590,,,,0
52,SBRL10,580,,,,0
54,SBRG10,590,,,,0
56,SBRL10,580,,,,0
58,SBRL10,570,,,,0
60,SBRL10,560,,,,0
62,SALL10,550,,,,0
64,SBLL50,500,,,,0
66,SALL10,490,,,,0
68,SALL10,480,,,,0
70,SALG10,490,,,,0
72,SARG50,540,,,,0
2,SBLG50,590,,,,0
4,SBLL50,540,,,,0
6,SARL50,490,,,,0
8,SARG50,540,,,,0
10,SBLL50,490,,,,0
12,SBRL10,480,,,,0
14,SBLL50,430,,,,0
16,SALG10,440,,,,0
18,SBRG10,450,,,,0
20,SARL50,400,,,,0
22,SALL10,390,,,,0
24,SBLL50,340,,,,0
26,SARL50,290,,,,0
28,SBRG10,300,,,,0
30,SBLG50,350,,,,0
32,SARL50,300,,,,0
34,SBRG10,310,,,,0
36,SBLG50,360,,,,0
38,SBRG10,370,,,,0
40,SALL10,360,,,,0
42,SALG10,370,,,,0
44,SBRG10,380,,,,0
46,SBLL50,330,,,,0
48,SARL50,280,,,,0
50,SARL50,230,,,,0
52,SALL10,220,,,,0
54,SALG10,230,,,,0
56,SARG50,280,,,,0
58,SBLL50,230,,,,0
60,SALL10,220,,,,0
62,SBRL10,210,,,,0
64,SARG50,260,,,,0
66,SBLL50,210,,,,0
68,SBLG50,260,,,,0
70,SARG50,310,,,,0
72,SALG10,320,,,,0
1,QuestionS,320,,,５０点が当たったとき，どのように感じましたか？,S7
2,QuestionS,320,,,５０点が外れたとき，どのように感じましたか？,S1
3,QuestionS,320,,,１０点が外れたとき，どのように感じましたか？,S3
4,QuestionS,320,,,１０点が当たったとき，どのように感じましたか？,S5
1,QuestionM,320,陽気な,4活動的快,,M1
2,QuestionM,320,うらんだ,2敵意,,M1
3,QuestionM,320,のどかな,5非活動的快,,M2
4,QuestionM,320,つまらない,3倦怠,,M1
5,QuestionM,320,気がかりな,1抑うつ・不安,,M1
6,QuestionM,320,驚いた,8驚愕,,M1
7,QuestionM,320,ていねいな,7集中,,M1
8,QuestionM,320,悩んでいる,1抑うつ・不安,,M1
9,QuestionM,320,注意深い,7集中,,M1
10,QuestionM,320,すてきな,6親和,,M1
11,QuestionM,320,だるい,3倦怠,,M1
12,QuestionM,320,退屈な,3倦怠,,M1
13,QuestionM,320,びくりとした,8驚愕,,M1
14,QuestionM,320,思慮深い,7集中,,M1
15,QuestionM,320,愛らしい,6親和,,M1
16,QuestionM,320,おっとりした,5非活動的快,,M1
17,QuestionM,320,憎らしい,2敵意,,M1
18,QuestionM,320,好きな,6親和,,M1
19,QuestionM,320,慎重な,7集中,,M1
20,QuestionM,320,攻撃的な,2敵意,,M1
21,QuestionM,320,自信がない,1抑うつ・不安,,M1
22,QuestionM,320,動揺した,8驚愕,,M1
23,QuestionM,320,不安な,1抑うつ・不安,,M1
24,QuestionM,320,ゆっくりした,5非活動的快,,M1
25,QuestionM,320,のんきな,5非活動的快,,M1
26,QuestionM,320,疲れた,3倦怠,,M1
27,QuestionM,320,はつらつとした,4活動的快,,M1
28,QuestionM,320,はっとした,8驚愕,,M1
29,QuestionM,320,敵意のある,2敵意,,M1
30,QuestionM,320,むっとした,2敵意,,M1
31,QuestionM,320,無気力な,3倦怠,,M1
32,QuestionM,320,くよくよした,1抑うつ・不安,,M1
33,QuestionM,320,活気のある,4活動的快,,M1
34,QuestionM,320,気力に満ちた,4活動的快,,M1
35,QuestionM,320,恋しい,6親和,,M1
36,QuestionM,320,元気いっぱいの,4活動的快,,M1
37,QuestionM,320,びっくりした,8驚愕,,M1
38,QuestionM,320,のんびりした,5非活動的快,,M1
39,QuestionM,320,いとおしい,6親和,,M1
40,QuestionM,320,丁重な,7集中,,M1
