trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLL50,950,,,,0
4,SARL50,900,,,,0
6,SARL50,850,,,,0
8,SBLL50,800,,,,0
10,SARG50,850,,,,0
12,SARL50,800,,,,0
14,SBLG50,850,,,,0
16,SARG50,900,,,,0
18,SARL50,850,,,,0
20,SARG50,900,,,,0
22,SARL50,850,,,,0
24,SBLL50,800,,,,0
26,SBLL50,750,,,,0
28,SBLG50,800,,,,0
30,SBLL50,750,,,,0
32,SBLG50,800,,,,0
34,SBLL50,750,,,,0
36,SARG50,800,,,,0
38,SBLG50,850,,,,0
40,SBLG50,900,,,,0
42,SBRG10,910,,,,0
44,SBLL50,860,,,,0
46,SARG50,910,,,,0
48,SBRG10,920,,,,0
50,SBRL10,910,,,,0
52,SARG50,960,,,,0
54,SALG10,970,,,,0
56,SARG50,1020,,,,0
58,SBRG10,1030,,,,0
60,SBRG10,1040,,,,0
62,SARG50,1090,,,,0
64,SALG10,1100,,,,0
66,SALL10,1090,,,,0
68,SBRL10,1080,,,,0
70,SALL10,1070,,,,0
72,SALL10,1060,,,,0
2,SALG10,1070,,,,0
4,SBLG50,1120,,,,0
6,SBRG10,1130,,,,0
8,SBRL10,1120,,,,0
10,SALG10,1130,,,,0
12,SALG10,1140,,,,0
14,SARL50,1090,,,,0
16,SARG50,1140,,,,0
18,SBRL10,1130,,,,0
20,SALG10,1140,,,,0
22,SBRL10,1130,,,,0
24,SALG10,1140,,,,0
26,SBRL10,1130,,,,0
28,SALL10,1120,,,,0
30,SALL10,1110,,,,0
32,SALG10,1120,,,,0
34,SBRG10,1130,,,,0
36,SBLL50,1080,,,,0
38,SBLG50,1130,,,,0
40,SBLL50,1080,,,,0
42,SARL50,1030,,,,0
44,SARG50,1080,,,,0
46,SALG10,1090,,,,0
48,SBLL50,1040,,,,0
50,SARL50,990,,,,0
52,SBLL50,940,,,,0
54,SBLL50,890,,,,0
56,SARG50,940,,,,0
58,SBRG10,950,,,,0
60,SARL50,900,,,,0
62,SBLL50,850,,,,0
64,SBLG50,900,,,,0
66,SARL50,850,,,,0
68,SBLG50,900,,,,0
70,SBLL50,850,,,,0
72,SALL10,840,,,,0
2,SBLG50,890,,,,0
4,SARL50,840,,,,0
6,SBLG50,890,,,,0
8,SBLG50,940,,,,0
10,SALL10,930,,,,0
12,SALG10,940,,,,0
14,SALL10,930,,,,0
16,SBLG50,980,,,,0
18,SBRG10,990,,,,0
20,SALL10,980,,,,0
22,SALG10,990,,,,0
24,SBLL50,940,,,,0
26,SBLL50,890,,,,0
28,SARG50,940,,,,0
30,SARG50,990,,,,0
32,SBRL10,980,,,,0
34,SBRL10,970,,,,0
36,SALG10,980,,,,0
38,SALL10,970,,,,0
40,SALL10,960,,,,0
42,SBRG10,970,,,,0
44,SBRG10,980,,,,0
46,SARG50,1030,,,,0
48,SBLG50,1080,,,,0
50,SBRG10,1090,,,,0
52,SALG10,1100,,,,0
54,SARL50,1050,,,,0
56,SARG50,1100,,,,0
58,SBRG10,1110,,,,0
60,SBLL50,1060,,,,0
62,SARL50,1010,,,,0
64,SBLL50,960,,,,0
66,SBLG50,1010,,,,0
68,SARL50,960,,,,0
70,SBLL50,910,,,,0
72,SARL50,860,,,,0
2,SARL50,810,,,,0
4,SBLL50,760,,,,0
6,SBLL50,710,,,,0
8,SBLL50,660,,,,0
10,SARG50,710,,,,0
12,SALL10,700,,,,0
14,SARL50,650,,,,0
16,SARG50,700,,,,0
18,SARG50,750,,,,0
20,SBLG50,800,,,,0
22,SBRG10,810,,,,0
24,SARG50,860,,,,0
26,SBRG10,870,,,,0
28,SALG10,880,,,,0
30,SBLG50,930,,,,0
32,SBLL50,880,,,,0
34,SBLG50,930,,,,0
36,SALG10,940,,,,0
38,SBRL10,930,,,,0
40,SBRL10,920,,,,0
42,SALG10,930,,,,0
44,SBLG50,980,,,,0
46,SARL50,930,,,,0
48,SBLL50,880,,,,0
50,SARL50,830,,,,0
52,SARL50,780,,,,0
54,SBLL50,730,,,,0
56,SBLG50,780,,,,0
58,SBLG50,830,,,,0
60,SARL50,780,,,,0
62,SBLG50,830,,,,0
64,SARL50,780,,,,0
66,SBLG50,830,,,,0
68,SARL50,780,,,,0
70,SARG50,830,,,,0
72,SARG50,880,,,,0
1,QuestionS,880,,,５０点が外れたとき，どのように感じましたか？,S4
2,QuestionS,880,,,１０点が外れたとき，どのように感じましたか？,S4
3,QuestionS,880,,,５０点が当たったとき，どのように感じましたか？,S5
4,QuestionS,880,,,１０点が当たったとき，どのように感じましたか？,S5
1,QuestionM,880,丁重な,7集中,,M2
2,QuestionM,880,ていねいな,7集中,,M2
3,QuestionM,880,元気いっぱいの,4活動的快,,M2
4,QuestionM,880,無気力な,3倦怠,,M3
5,QuestionM,880,動揺した,8驚愕,,M2
6,QuestionM,880,敵意のある,2敵意,,M2
7,QuestionM,880,憎らしい,2敵意,,M2
8,QuestionM,880,退屈な,3倦怠,,M3
9,QuestionM,880,好きな,6親和,,M2
10,QuestionM,880,思慮深い,7集中,,M2
11,QuestionM,880,注意深い,7集中,,M2
12,QuestionM,880,つまらない,3倦怠,,M2
13,QuestionM,880,のどかな,5非活動的快,,M2
14,QuestionM,880,びっくりした,8驚愕,,M2
15,QuestionM,880,陽気な,4活動的快,,M2
16,QuestionM,880,おっとりした,5非活動的快,,M2
17,QuestionM,880,のんびりした,5非活動的快,,M3
