trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SARL50,950,,,,0
4,SARL50,900,,,,0
6,SARG50,950,,,,0
8,SALG10,960,,,,0
10,SARL50,910,,,,0
12,SARL50,860,,,,0
14,SARG50,910,,,,0
16,SALG10,920,,,,0
18,SBRG10,930,,,,0
20,SBLG50,980,,,,0
22,SBRG10,990,,,,0
24,SALG10,1000,,,,0
26,SBLG50,1050,,,,0
28,SALL10,1040,,,,0
30,SALG10,1050,,,,0
32,SBRG10,1060,,,,0
34,SBLL50,1010,,,,0
36,SBLL50,960,,,,0
38,SBLL50,910,,,,0
40,SARG50,960,,,,0
42,SBLL50,910,,,,0
44,SBRG10,920,,,,0
46,SBLG50,970,,,,0
48,SBRG10,980,,,,0
50,SALL10,970,,,,0
52,SALL10,960,,,,0
54,SBRG10,970,,,,0
56,SBRG10,980,,,,0
58,SBRG10,990,,,,0
60,SARL50,940,,,,0
62,SBLG50,990,,,,0
64,SBRL10,980,,,,0
66,SALL10,970,,,,0
68,SALL10,960,,,,0
70,SBRL10,950,,,,0
72,SALL10,940,,,,0
2,SARL50,890,,,,0
4,SBLL50,840,,,,0
6,SARG50,890,,,,0
8,SALL10,880,,,,0
10,SBRL10,870,,,,0
12,SBRL10,860,,,,0
14,SBRG10,870,,,,0
16,SBRG10,880,,,,0
18,SALG10,890,,,,0
20,SARG50,940,,,,0
22,SALG10,950,,,,0
24,SBRG10,960,,,,0
26,SBLG50,1010,,,,0
28,SBRG10,1020,,,,0
30,SALL10,1010,,,,0
32,SBRL10,1000,,,,0
34,SALL10,990,,,,0
36,SBLG50,1040,,,,0
38,SALG10,1050,,,,0
40,SBRG10,1060,,,,0
42,SARL50,1010,,,,0
44,SALL10,1000,,,,0
46,SBLL50,950,,,,0
48,SARG50,1000,,,,0
50,SALL10,990,,,,0
52,SBRL10,980,,,,0
54,SBRL10,970,,,,0
56,SBRL10,960,,,,0
58,SALG10,970,,,,0
60,SARG50,1020,,,,0
62,SALG10,1030,,,,0
64,SALL10,1020,,,,0
66,SBRL10,1010,,,,0
68,SBRL10,1000,,,,0
70,SALL10,990,,,,0
72,SBRG10,1000,,,,0
2,SBRL10,990,,,,0
4,SBRG10,1000,,,,0
6,SBLL50,950,,,,0
8,SBLG50,1000,,,,0
10,SALG10,1010,,,,0
12,SBLG50,1060,,,,0
14,SBRL10,1050,,,,0
16,SBRG10,1060,,,,0
18,SARL50,1010,,,,0
20,SALG10,1020,,,,0
22,SBLL50,970,,,,0
24,SARL50,920,,,,0
26,SBLG50,970,,,,0
28,SBRL10,960,,,,0
30,SBLG50,1010,,,,0
32,SALG10,1020,,,,0
34,SALL10,1010,,,,0
36,SBRG10,1020,,,,0
38,SARG50,1070,,,,0
40,SALG10,1080,,,,0
42,SALL10,1070,,,,0
44,SBRL10,1060,,,,0
46,SALG10,1070,,,,0
48,SARG50,1120,,,,0
50,SALL10,1110,,,,0
52,SALG10,1120,,,,0
54,SARL50,1070,,,,0
56,SBLG50,1120,,,,0
58,SBLG50,1170,,,,0
60,SALL10,1160,,,,0
62,SALL10,1150,,,,0
64,SBRG10,1160,,,,0
66,SARG50,1210,,,,0
68,SALL10,1200,,,,0
70,SBRL10,1190,,,,0
72,SBRL10,1180,,,,0
2,SBRL10,1170,,,,0
4,SBLG50,1220,,,,0
6,SALG10,1230,,,,0
8,SBLG50,1280,,,,0
10,SBRG10,1290,,,,0
12,SALL10,1280,,,,0
14,SALL10,1270,,,,0
16,SBRL10,1260,,,,0
18,SBRG10,1270,,,,0
20,SBRG10,1280,,,,0
22,SBRG10,1290,,,,0
24,SARG50,1340,,,,0
26,SBRL10,1330,,,,0
28,SALG10,1340,,,,0
30,SBRG10,1350,,,,0
32,SBRG10,1360,,,,0
34,SBLL50,1310,,,,0
36,SALL10,1300,,,,0
38,SALL10,1290,,,,0
40,SALG10,1300,,,,0
42,SALG10,1310,,,,0
44,SBRG10,1320,,,,0
46,SALL10,1310,,,,0
48,SALL10,1300,,,,0
50,SALG10,1310,,,,0
52,SALL10,1300,,,,0
54,SBRG10,1310,,,,0
56,SBLG50,1360,,,,0
58,SALL10,1350,,,,0
60,SBRL10,1340,,,,0
