trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBRG10,1010,,,,0
4,SARG50,1060,,,,0
6,SBRL10,1050,,,,0
8,SARG50,1100,,,,0
10,SBRL10,1090,,,,0
12,SARG50,1140,,,,0
14,SALG10,1150,,,,0
16,SBLG50,1200,,,,0
18,SBRL10,1190,,,,0
20,SARL50,1140,,,,0
22,SBRL10,1130,,,,0
24,SBLL50,1080,,,,0
26,SALG10,1090,,,,0
28,SBRL10,1080,,,,0
30,SALG10,1090,,,,0
32,SARG50,1140,,,,0
34,SBRG10,1150,,,,0
36,SARG50,1200,,,,0
38,SBLG50,1250,,,,0
40,SALL10,1240,,,,0
42,SARG50,1290,,,,0
44,SALG10,1300,,,,0
46,SBLL50,1250,,,,0
48,SBLL50,1200,,,,0
50,SARG50,1250,,,,0
52,SBRL10,1240,,,,0
54,SARG50,1290,,,,0
56,SBLG50,1340,,,,0
58,SALL10,1330,,,,0
60,SBLG50,1380,,,,0
62,SALG10,1390,,,,0
64,SBRL10,1380,,,,0
66,SBLL50,1330,,,,0
68,SARL50,1280,,,,0
70,SBLL50,1230,,,,0
72,SALL10,1220,,,,0
2,SARL50,1170,,,,0
4,SARL50,1120,,,,0
6,SALL10,1110,,,,0
8,SALL10,1100,,,,0
10,SBRG10,1110,,,,0
12,SARL50,1060,,,,0
14,SBRL10,1050,,,,0
16,SBLG50,1100,,,,0
18,SBLL50,1050,,,,0
20,SALG10,1060,,,,0
22,SARG50,1110,,,,0
24,SALG10,1120,,,,0
26,SBLG50,1170,,,,0
28,SBRL10,1160,,,,0
30,SARL50,1110,,,,0
32,SARL50,1060,,,,0
34,SALL10,1050,,,,0
36,SARL50,1000,,,,0
38,SBRL10,990,,,,0
40,SALG10,1000,,,,0
42,SALL10,990,,,,0
44,SBRG10,1000,,,,0
46,SBLG50,1050,,,,0
48,SALG10,1060,,,,0
50,SBLG50,1110,,,,0
52,SBRL10,1100,,,,0
54,SBRG10,1110,,,,0
56,SALG10,1120,,,,0
58,SBRL10,1110,,,,0
60,SARG50,1160,,,,0
62,SBRG10,1170,,,,0
64,SBLL50,1120,,,,0
66,SBLG50,1170,,,,0
68,SBRL10,1160,,,,0
70,SBRL10,1150,,,,0
72,SALG10,1160,,,,0
2,SALL10,1150,,,,0
4,SARG50,1200,,,,0
6,SBLG50,1250,,,,0
8,SBLG50,1300,,,,0
10,SARG50,1350,,,,0
12,SARG50,1400,,,,0
14,SBRL10,1390,,,,0
16,SBLG50,1440,,,,0
18,SBRG10,1450,,,,0
20,SALL10,1440,,,,0
22,SARL50,1390,,,,0
24,SBLL50,1340,,,,0
26,SARG50,1390,,,,0
28,SALL10,1380,,,,0
30,SARL50,1330,,,,0
32,SARG50,1380,,,,0
34,SBLG50,1430,,,,0
36,SARL50,1380,,,,0
38,SBRL10,1370,,,,0
40,SBRG10,1380,,,,0
42,SARL50,1330,,,,0
44,SBRL10,1320,,,,0
46,SARL50,1270,,,,0
48,SBLG50,1320,,,,0
50,SBLG50,1370,,,,0
52,SARG50,1420,,,,0
54,SARL50,1370,,,,0
56,SBRG10,1380,,,,0
58,SALL10,1370,,,,0
60,SBLG50,1420,,,,0
62,SBRG10,1430,,,,0
64,SBRG10,1440,,,,0
66,SALG10,1450,,,,0
68,SALL10,1440,,,,0
70,SBLL50,1390,,,,0
72,SBLL50,1340,,,,0
2,SARL50,1290,,,,0
4,SALG10,1300,,,,0
6,SBLL50,1250,,,,0
8,SALG10,1260,,,,0
10,SARG50,1310,,,,0
12,SBLG50,1360,,,,0
14,SALL10,1350,,,,0
16,SBLG50,1400,,,,0
18,SALL10,1390,,,,0
20,SBRL10,1380,,,,0
22,SBLG50,1430,,,,0
24,SBRL10,1420,,,,0
26,SALG10,1430,,,,0
28,SBLG50,1480,,,,0
30,SARG50,1530,,,,0
32,SBRG10,1540,,,,0
34,SBLG50,1590,,,,0
36,SALG10,1600,,,,0
38,SARL50,1550,,,,0
40,SBRL10,1540,,,,0
42,SALG10,1550,,,,0
