trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLG50,1050,,,,0
4,SARG50,1100,,,,0
6,SALL10,1090,,,,0
8,SALG10,1100,,,,0
10,SBLL50,1050,,,,0
12,SARL50,1000,,,,0
14,SBLL50,950,,,,0
16,SARG50,1000,,,,0
18,SALL10,990,,,,0
20,SARG50,1040,,,,0
22,SBLG50,1090,,,,0
24,SALL10,1080,,,,0
26,SBRL10,1070,,,,0
28,SBRL10,1060,,,,0
30,SALL10,1050,,,,0
32,SBLG50,1100,,,,0
34,SBLL50,1050,,,,0
36,SARL50,1000,,,,0
38,SBLL50,950,,,,0
40,SBLG50,1000,,,,0
42,SARL50,950,,,,0
44,SARL50,900,,,,0
46,SBLL50,850,,,,0
48,SALL10,840,,,,0
50,SBLL50,790,,,,0
52,SBLL50,740,,,,0
54,SARG50,790,,,,0
56,SBLL50,740,,,,0
58,SALG10,750,,,,0
60,SARG50,800,,,,0
62,SBLG50,850,,,,0
64,SALG10,860,,,,0
66,SALG10,870,,,,0
68,SBLG50,920,,,,0
70,SBLG50,970,,,,0
72,SBRG10,980,,,,0
2,SBLG50,1030,,,,0
4,SALG10,1040,,,,0
6,SARG50,1090,,,,0
8,SARG50,1140,,,,0
10,SBRL10,1130,,,,0
12,SBLG50,1180,,,,0
14,SALG10,1190,,,,0
16,SBRG10,1200,,,,0
18,SBLG50,1250,,,,0
20,SARG50,1300,,,,0
22,SALL10,1290,,,,0
24,SALL10,1280,,,,0
26,SALL10,1270,,,,0
28,SALL10,1260,,,,0
30,SARG50,1310,,,,0
32,SALG10,1320,,,,0
34,SBLG50,1370,,,,0
36,SALL10,1360,,,,0
38,SBLL50,1310,,,,0
40,SBRG10,1320,,,,0
42,SBLG50,1370,,,,0
44,SARL50,1320,,,,0
46,SARL50,1270,,,,0
48,SBLG50,1320,,,,0
50,SBRG10,1330,,,,0
52,SALL10,1320,,,,0
54,SBRL10,1310,,,,0
56,SALL10,1300,,,,0
58,SBLG50,1350,,,,0
60,SBRG10,1360,,,,0
62,SBRG10,1370,,,,0
64,SBLL50,1320,,,,0
66,SBRL10,1310,,,,0
68,SARL50,1260,,,,0
70,SBRL10,1250,,,,0
72,SARL50,1200,,,,0
2,SALL10,1190,,,,0
4,SBLG50,1240,,,,0
6,SALG10,1250,,,,0
8,SARG50,1300,,,,0
10,SALG10,1310,,,,0
12,SBLG50,1360,,,,0
14,SARL50,1310,,,,0
16,SBRL10,1300,,,,0
18,SBLG50,1350,,,,0
20,SALG10,1360,,,,0
22,SBLG50,1410,,,,0
24,SBLG50,1460,,,,0
26,SARL50,1410,,,,0
28,SARG50,1460,,,,0
30,SBLG50,1510,,,,0
32,SBRL10,1500,,,,0
34,SARL50,1450,,,,0
36,SALL10,1440,,,,0
38,SBLG50,1490,,,,0
40,SBRL10,1480,,,,0
42,SBLG50,1530,,,,0
44,SBRG10,1540,,,,0
46,SALL10,1530,,,,0
48,SBLL50,1480,,,,0
50,SALG10,1490,,,,0
52,SBRG10,1500,,,,0
54,SALL10,1490,,,,0
56,SARL50,1440,,,,0
58,SBLL50,1390,,,,0
60,SARL50,1340,,,,0
62,SBLL50,1290,,,,0
64,SBLL50,1240,,,,0
66,SARL50,1190,,,,0
68,SARL50,1140,,,,0
70,SBRL10,1130,,,,0
72,SARG50,1180,,,,0
2,SALL10,1170,,,,0
4,SARL50,1120,,,,0
6,SBLG50,1170,,,,0
8,SBRL10,1160,,,,0
10,SALL10,1150,,,,0
12,SBRG10,1160,,,,0
14,SBLG50,1210,,,,0
