trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBRG10,1010,,,,0
4,SBRG10,1020,,,,0
6,SALG10,1030,,,,0
8,SBLG50,1080,,,,0
10,SARL50,1030,,,,0
12,SBRL10,1020,,,,0
14,SBLL50,970,,,,0
16,SBRG10,980,,,,0
18,SARG50,1030,,,,0
20,SALL10,1020,,,,0
22,SALL10,1010,,,,0
24,SBRG10,1020,,,,0
26,SARG50,1070,,,,0
28,SALG10,1080,,,,0
30,SALL10,1070,,,,0
32,SBLG50,1120,,,,0
34,SARL50,1070,,,,0
36,SARL50,1020,,,,0
38,SBRL10,1010,,,,0
40,SALL10,1000,,,,0
42,SBRL10,990,,,,0
44,SARG50,1040,,,,0
46,SALG10,1050,,,,0
48,SALG10,1060,,,,0
50,SBRL10,1050,,,,0
52,SBLL50,1000,,,,0
54,SALL10,990,,,,0
56,SARL50,940,,,,0
58,SBRL10,930,,,,0
60,SALG10,940,,,,0
62,SBLL50,890,,,,0
64,SALG10,900,,,,0
66,SBRG10,910,,,,0
68,SBRL10,900,,,,0
70,SBLL50,850,,,,0
72,SBRG10,860,,,,0
2,SBLL50,810,,,,0
4,SBRG10,820,,,,0
6,SARG50,870,,,,0
8,SBLG50,920,,,,0
10,SALL10,910,,,,0
12,SBLG50,960,,,,0
14,SALL10,950,,,,0
16,SBRG10,960,,,,0
18,SALG10,970,,,,0
20,SARG50,1020,,,,0
22,SARG50,1070,,,,0
24,SBRG10,1080,,,,0
26,SALL10,1070,,,,0
28,SALG10,1080,,,,0
30,SALG10,1090,,,,0
32,SBLL50,1040,,,,0
34,SBRG10,1050,,,,0
36,SBRL10,1040,,,,0
38,SBLL50,990,,,,0
40,SALL10,980,,,,0
42,SARL50,930,,,,0
44,SBRL10,920,,,,0
46,SBRL10,910,,,,0
48,SBLG50,960,,,,0
50,SARL50,910,,,,0
52,SBLL50,860,,,,0
54,SBLG50,910,,,,0
56,SALG10,920,,,,0
58,SBRG10,930,,,,0
60,SALG10,940,,,,0
62,SALL10,930,,,,0
64,SBRG10,940,,,,0
66,SBRL10,930,,,,0
68,SARG50,980,,,,0
70,SALL10,970,,,,0
72,SALL10,960,,,,0
2,SBRG10,970,,,,0
4,SARG50,1020,,,,0
6,SBRL10,1010,,,,0
8,SALG10,1020,,,,0
10,SALL10,1010,,,,0
12,SBLG50,1060,,,,0
14,SALG10,1070,,,,0
16,SALL10,1060,,,,0
18,SALG10,1070,,,,0
20,SBRL10,1060,,,,0
22,SBLG50,1110,,,,0
24,SARL50,1060,,,,0
26,SALL10,1050,,,,0
28,SBRG10,1060,,,,0
30,SBRG10,1070,,,,0
32,SALG10,1080,,,,0
34,SARG50,1130,,,,0
36,SBRG10,1140,,,,0
38,SBRG10,1150,,,,0
40,SBLL50,1100,,,,0
42,SALL10,1090,,,,0
44,SALL10,1080,,,,0
46,SALG10,1090,,,,0
48,SARL50,1040,,,,0
50,SBLL50,990,,,,0
52,SALL10,980,,,,0
54,SBLL50,930,,,,0
56,SBLG50,980,,,,0
58,SBRL10,970,,,,0
60,SBRL10,960,,,,0
62,SBLG50,1010,,,,0
64,SBLL50,960,,,,0
66,SBRL10,950,,,,0
68,SALG10,960,,,,0
70,SALG10,970,,,,0
72,SARG50,1020,,,,0
2,SBRG10,1030,,,,0
4,SARL50,980,,,,0
6,SBRL10,970,,,,0
8,SBLL50,920,,,,0
10,SBLL50,870,,,,0
12,SARG50,920,,,,0
14,SBRG10,930,,,,0
16,SBRL10,920,,,,0
18,SALG10,930,,,,0
20,SBLL50,880,,,,0
22,SBLL50,830,,,,0
24,SBRG10,840,,,,0
26,SALL10,830,,,,0
28,SARL50,780,,,,0
30,SALG10,790,,,,0
32,SALG10,800,,,,0
34,SALL10,790,,,,0
36,SALL10,780,,,,0
38,SBLL50,730,,,,0
40,SBRL10,720,,,,0
42,SBLG50,770,,,,0
44,SARG50,820,,,,0
46,SALG10,830,,,,0
48,SBRG10,840,,,,0
50,SBRG10,850,,,,0
52,SARL50,800,,,,0
54,SARL50,750,,,,0
56,SBRG10,760,,,,0
58,SBRL10,750,,,,0
60,SALG10,760,,,,0
62,SBLG50,810,,,,0
64,SALL10,800,,,,0
66,SARL50,750,,,,0
68,SALG10,760,,,,0
70,SBRG10,770,,,,0
72,SARL50,720,,,,0
1,QuestionS,720,,,５０点が当たったとき，どのように感じましたか？,S6
2,QuestionS,720,,,５０点が外れたとき，どのように感じましたか？,S2
3,QuestionS,720,,,１０点が当たったとき，どのように感じましたか？,S5
4,QuestionS,720,,,１０点が外れたとき，どのように感じましたか？,S3
1,QuestionM,720,ゆっくりした,5非活動的快,,M2
2,QuestionM,720,いとおしい,6親和,,M2
3,QuestionM,720,むっとした,2敵意,,M3
4,QuestionM,720,びっくりした,8驚愕,,M1
5,QuestionM,720,思慮深い,7集中,,M3
6,QuestionM,720,自信がない,1抑うつ・不安,,M3
7,QuestionM,720,驚いた,8驚愕,,M1
8,QuestionM,720,びくりとした,8驚愕,,M1
9,QuestionM,720,好きな,6親和,,M2
10,QuestionM,720,のどかな,5非活動的快,,M2
11,QuestionM,720,注意深い,7集中,,M3
12,QuestionM,720,のんびりした,5非活動的快,,M2
13,QuestionM,720,陽気な,4活動的快,,M2
14,QuestionM,720,すてきな,6親和,,M2
15,QuestionM,720,不安な,1抑うつ・不安,,M3
16,QuestionM,720,悩んでいる,1抑うつ・不安,,M3
17,QuestionM,720,気がかりな,1抑うつ・不安,,M3
18,QuestionM,720,はつらつとした,4活動的快,,M2
19,QuestionM,720,疲れた,3倦怠,,M3
20,QuestionM,720,退屈な,3倦怠,,M2
21,QuestionM,720,くよくよした,1抑うつ・不安,,M3
22,QuestionM,720,ていねいな,7集中,,M2
23,QuestionM,720,無気力な,3倦怠,,M1
