trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SARL50,950,,,,0
4,SBLL50,900,,,,0
6,SBLG50,950,,,,0
8,SBLG50,1000,,,,0
10,SBLL50,950,,,,0
12,SBLG50,1000,,,,0
14,SARL50,950,,,,0
16,SBLG50,1000,,,,0
18,SBLG50,1050,,,,0
20,SARG50,1100,,,,0
22,SBRG10,1110,,,,0
24,SBRL10,1100,,,,0
26,SALG10,1110,,,,0
28,SARL50,1060,,,,0
30,SARL50,1010,,,,0
32,SBLG50,1060,,,,0
34,SBLL50,1010,,,,0
36,SARL50,960,,,,0
38,SBLG50,1010,,,,0
40,SBLG50,1060,,,,0
42,SARG50,1110,,,,0
44,SBRG10,1120,,,,0
46,SBRG10,1130,,,,0
48,SBRL10,1120,,,,0
50,SALG10,1130,,,,0
52,SALL10,1120,,,,0
54,SBRG10,1130,,,,0
56,SBRL10,1120,,,,0
58,SALL10,1110,,,,0
60,SALL10,1100,,,,0
62,SALG10,1110,,,,0
64,SALL10,1100,,,,0
66,SALG10,1110,,,,0
68,SARG50,1160,,,,0
70,SALL10,1150,,,,0
72,SALL10,1140,,,,0
2,SARL50,1090,,,,0
4,SBLG50,1140,,,,0
6,SARG50,1190,,,,0
8,SBRL10,1180,,,,0
10,SALL10,1170,,,,0
12,SBRL10,1160,,,,0
14,SBRG10,1170,,,,0
16,SALL10,1160,,,,0
18,SALL10,1150,,,,0
20,SBRL10,1140,,,,0
22,SBRL10,1130,,,,0
24,SALG10,1140,,,,0
26,SALL10,1130,,,,0
28,SALL10,1120,,,,0
30,SALL10,1110,,,,0
32,SBRL10,1100,,,,0
34,SALG10,1110,,,,0
36,SBRL10,1100,,,,0
38,SALL10,1090,,,,0
40,SBRG10,1100,,,,0
42,SALG10,1110,,,,0
44,SBRG10,1120,,,,0
46,SALG10,1130,,,,0
48,SBRG10,1140,,,,0
50,SBRL10,1130,,,,0
52,SBLL50,1080,,,,0
54,SBLG50,1130,,,,0
56,SBLG50,1180,,,,0
58,SALL10,1170,,,,0
60,SALG10,1180,,,,0
62,SBRL10,1170,,,,0
64,SALL10,1160,,,,0
66,SALG10,1170,,,,0
68,SALG10,1180,,,,0
70,SBRG10,1190,,,,0
72,SBRG10,1200,,,,0
2,SBLL50,1150,,,,0
4,SARL50,1100,,,,0
6,SBLL50,1050,,,,0
8,SBLG50,1100,,,,0
10,SBLG50,1150,,,,0
12,SBLL50,1100,,,,0
14,SBLL50,1050,,,,0
16,SBRL10,1040,,,,0
18,SALL10,1030,,,,0
20,SBLG50,1080,,,,0
22,SARL50,1030,,,,0
24,SARL50,980,,,,0
26,SBLG50,1030,,,,0
28,SARL50,980,,,,0
30,SARL50,930,,,,0
32,SBLG50,980,,,,0
34,SARL50,930,,,,0
36,SBLG50,980,,,,0
38,SARG50,1030,,,,0
40,SBLG50,1080,,,,0
42,SARL50,1030,,,,0
44,SALG10,1040,,,,0
46,SALL10,1030,,,,0
48,SBLL50,980,,,,0
50,SARG50,1030,,,,0
52,SALG10,1040,,,,0
54,SALL10,1030,,,,0
56,SBRL10,1020,,,,0
58,SALL10,1010,,,,0
60,SALG10,1020,,,,0
62,SBRL10,1010,,,,0
64,SBLG50,1060,,,,0
66,SARG50,1110,,,,0
68,SALG10,1120,,,,0
70,SBRG10,1130,,,,0
72,SBLG50,1180,,,,0
2,SBLL50,1130,,,,0
4,SBLL50,1080,,,,0
6,SARL50,1030,,,,0
8,SARG50,1080,,,,0
10,SBLL50,1030,,,,0
12,SARL50,980,,,,0
14,SARG50,1030,,,,0
16,SBLL50,980,,,,0
18,SBLL50,930,,,,0
20,SBLG50,980,,,,0
22,SBLG50,1030,,,,0
24,SBLL50,980,,,,0
26,SARL50,930,,,,0
28,SBLG50,980,,,,0
30,SARG50,1030,,,,0
32,SARL50,980,,,,0
34,SARG50,1030,,,,0
36,SARG50,1080,,,,0
38,SBLL50,1030,,,,0
40,SBLG50,1080,,,,0
42,SBLG50,1130,,,,0
44,SBLG50,1180,,,,0
46,SALL10,1170,,,,0
48,SBRG10,1180,,,,0
50,SALL10,1170,,,,0
52,SBRG10,1180,,,,0
54,SBRL10,1170,,,,0
56,SALG10,1180,,,,0
58,SALG10,1190,,,,0
60,SALG10,1200,,,,0
62,SBRL10,1190,,,,0
64,SBLG50,1240,,,,0
66,SALL10,1230,,,,0
68,SALL10,1220,,,,0
70,SALL10,1210,,,,0
72,SALL10,1200,,,,0
1,QuestionS,1200,,,１０点が当たったとき，どのように感じましたか？,S6
2,QuestionS,1200,,,１０点が外れたとき，どのように感じましたか？,S2
3,QuestionS,1200,,,５０点が外れたとき，どのように感じましたか？,S7
4,QuestionS,1200,,,５０点が当たったとき，どのように感じましたか？,S2
1,QuestionM,1200,思慮深い,7集中,,M2
2,QuestionM,1200,おっとりした,5非活動的快,,M4
3,QuestionM,1200,元気いっぱいの,4活動的快,,M2
4,QuestionM,1200,すてきな,6親和,,M2
5,QuestionM,1200,恋しい,6親和,,M1
6,QuestionM,1200,悩んでいる,1抑うつ・不安,,M2
7,QuestionM,1200,活気のある,4活動的快,,M2
8,QuestionM,1200,慎重な,7集中,,M2
9,QuestionM,1200,のんびりした,5非活動的快,,M3
10,QuestionM,1200,のんきな,5非活動的快,,M3
11,QuestionM,1200,びくりとした,8驚愕,,M1
12,QuestionM,1200,いとおしい,6親和,,M1
13,QuestionM,1200,だるい,3倦怠,,M2
14,QuestionM,1200,注意深い,7集中,,M3
15,QuestionM,1200,動揺した,8驚愕,,M2
16,QuestionM,1200,うらんだ,2敵意,,M3
17,QuestionM,1200,くよくよした,1抑うつ・不安,,M1
18,QuestionM,1200,不安な,1抑うつ・不安,,M1
19,QuestionM,1200,自信がない,1抑うつ・不安,,M1
20,QuestionM,1200,はつらつとした,4活動的快,,M1
21,QuestionM,1200,気がかりな,1抑うつ・不安,,M2
22,QuestionM,1200,好きな,6親和,,M2
23,QuestionM,1200,びっくりした,8驚愕,,M1
24,QuestionM,1200,退屈な,3倦怠,,M2
25,QuestionM,1200,攻撃的な,2敵意,,M2
26,QuestionM,1200,ゆっくりした,5非活動的快,,M3
27,QuestionM,1200,はっとした,8驚愕,,M2
28,QuestionM,1200,敵意のある,2敵意,,M1
29,QuestionM,1200,ていねいな,7集中,,M1
30,QuestionM,1200,憎らしい,2敵意,,M1
31,QuestionM,1200,愛らしい,6親和,,M1
32,QuestionM,1200,驚いた,8驚愕,,M1
33,QuestionM,1200,疲れた,3倦怠,,M2
34,QuestionM,1200,むっとした,2敵意,,M2
35,QuestionM,1200,丁重な,7集中,,M1
36,QuestionM,1200,陽気な,4活動的快,,M1
37,QuestionM,1200,のどかな,5非活動的快,,M1
38,QuestionM,1200,無気力な,3倦怠,,M3
39,QuestionM,1200,気力に満ちた,4活動的快,,M1
40,QuestionM,1200,つまらない,3倦怠,,M2
