trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SARL50,950,,,,0
4,SARL50,900,,,,0
6,SBRG10,910,,,,0
8,SARL50,860,,,,0
10,SBRL10,850,,,,0
12,SBRG10,860,,,,0
14,SBRL10,850,,,,0
16,SBLL50,800,,,,0
18,SARG50,850,,,,0
20,SBLG50,900,,,,0
22,SARL50,850,,,,0
24,SALL10,840,,,,0
26,SALL10,830,,,,0
28,SBLG50,880,,,,0
30,SBLG50,930,,,,0
32,SBRL10,920,,,,0
34,SBRL10,910,,,,0
36,SALG10,920,,,,0
38,SBLL50,870,,,,0
40,SALL10,860,,,,0
42,SALG10,870,,,,0
44,SBRL10,860,,,,0
46,SBRG10,870,,,,0
48,SARG50,920,,,,0
50,SBLG50,970,,,,0
52,SALL10,960,,,,0
54,SALL10,950,,,,0
56,SALL10,940,,,,0
58,SBRL10,930,,,,0
60,SBLL50,880,,,,0
62,SALG10,890,,,,0
64,SALG10,900,,,,0
66,SALG10,910,,,,0
68,SBLG50,960,,,,0
70,SARG50,1010,,,,0
72,SBLG50,1060,,,,0
2,SARL50,1010,,,,0
4,SBRG10,1020,,,,0
6,SBLL50,970,,,,0
8,SARG50,1020,,,,0
10,SARL50,970,,,,0
12,SARL50,920,,,,0
14,SBLG50,970,,,,0
16,SARL50,920,,,,0
18,SBRL10,910,,,,0
20,SARG50,960,,,,0
22,SALG10,970,,,,0
24,SARL50,920,,,,0
26,SBRL10,910,,,,0
28,SBLG50,960,,,,0
30,SARG50,1010,,,,0
32,SBRL10,1000,,,,0
34,SBRG10,1010,,,,0
36,SBRL10,1000,,,,0
38,SBRG10,1010,,,,0
40,SBLL50,960,,,,0
42,SBLG50,1010,,,,0
44,SARG50,1060,,,,0
46,SBRG10,1070,,,,0
48,SARG50,1120,,,,0
50,SALG10,1130,,,,0
52,SALL10,1120,,,,0
54,SALL10,1110,,,,0
56,SBLG50,1160,,,,0
58,SARG50,1210,,,,0
60,SBLG50,1260,,,,0
62,SALG10,1270,,,,0
64,SBLG50,1320,,,,0
66,SBRL10,1310,,,,0
68,SARL50,1260,,,,0
70,SBRL10,1250,,,,0
72,SARL50,1200,,,,0
2,SBRL10,1190,,,,0
4,SARG50,1240,,,,0
6,SALL10,1230,,,,0
8,SBRL10,1220,,,,0
10,SALG10,1230,,,,0
12,SBLG50,1280,,,,0
14,SARG50,1330,,,,0
16,SBRG10,1340,,,,0
18,SBRL10,1330,,,,0
20,SARG50,1380,,,,0
22,SBRG10,1390,,,,0
24,SBLG50,1440,,,,0
26,SBLG50,1490,,,,0
28,SBRG10,1500,,,,0
30,SARG50,1550,,,,0
32,SALL10,1540,,,,0
34,SALG10,1550,,,,0
36,SARG50,1600,,,,0
38,SBRG10,1610,,,,0
40,SBLL50,1560,,,,0
42,SBLG50,1610,,,,0
44,SBRL10,1600,,,,0
46,SARG50,1650,,,,0
48,SALL10,1640,,,,0
50,SBLL50,1590,,,,0
52,SBLG50,1640,,,,0
54,SBRL10,1630,,,,0
56,SBLL50,1580,,,,0
58,SARL50,1530,,,,0
60,SBRG10,1540,,,,0
62,SARL50,1490,,,,0
64,SARG50,1540,,,,0
66,SALL10,1530,,,,0
68,SALL10,1520,,,,0
70,SALL10,1510,,,,0
72,SARL50,1460,,,,0
2,SARG50,1510,,,,0
4,SBRG10,1520,,,,0
6,SARL50,1470,,,,0
8,SBRL10,1460,,,,0
10,SALG10,1470,,,,0
12,SBLL50,1420,,,,0
14,SARL50,1370,,,,0
16,SARG50,1420,,,,0
18,SALL10,1410,,,,0
20,SALG10,1420,,,,0
22,SARL50,1370,,,,0
24,SBRL10,1360,,,,0
26,SBLG50,1410,,,,0
28,SBLL50,1360,,,,0
30,SALL10,1350,,,,0
32,SBRG10,1360,,,,0
34,SBLG50,1410,,,,0
36,SALG10,1420,,,,0
38,SARL50,1370,,,,0
40,SARG50,1420,,,,0
42,SBRG10,1430,,,,0
44,SARL50,1380,,,,0
46,SARG50,1430,,,,0
48,SBRG10,1440,,,,0
50,SBRG10,1450,,,,0
52,SBLL50,1400,,,,0
54,SBRL10,1390,,,,0
56,SBLL50,1340,,,,0
58,SARL50,1290,,,,0
60,SARL50,1240,,,,0
