trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLG50,1050,,,,0
4,SARG50,1100,,,,0
6,SARG50,1150,,,,0
8,SARL50,1100,,,,0
10,SARG50,1150,,,,0
12,SBLL50,1100,,,,0
14,SARG50,1150,,,,0
16,SARG50,1200,,,,0
18,SBLL50,1150,,,,0
20,SARG50,1200,,,,0
22,SARG50,1250,,,,0
24,SBRL10,1240,,,,0
26,SBRG10,1250,,,,0
28,SBRG10,1260,,,,0
30,SBRL10,1250,,,,0
32,SALL10,1240,,,,0
34,SARG50,1290,,,,0
36,SBLL50,1240,,,,0
38,SBLL50,1190,,,,0
40,SARL50,1140,,,,0
42,SBLL50,1090,,,,0
44,SARL50,1040,,,,0
46,SARG50,1090,,,,0
48,SBLL50,1040,,,,0
50,SBLL50,990,,,,0
52,SBLL50,940,,,,0
54,SBLL50,890,,,,0
56,SBLL50,840,,,,0
58,SARL50,790,,,,0
60,SARG50,840,,,,0
62,SBLL50,790,,,,0
64,SARG50,840,,,,0
66,SARG50,890,,,,0
68,SARL50,840,,,,0
70,SBLG50,890,,,,0
72,SBLG50,940,,,,0
2,SALG10,950,,,,0
4,SBLG50,1000,,,,0
6,SARG50,1050,,,,0
8,SARG50,1100,,,,0
10,SBLG50,1150,,,,0
12,SBLL50,1100,,,,0
14,SARL50,1050,,,,0
16,SARL50,1000,,,,0
18,SARG50,1050,,,,0
20,SBLG50,1100,,,,0
22,SBLL50,1050,,,,0
24,SBLL50,1000,,,,0
26,SARG50,1050,,,,0
28,SBLL50,1000,,,,0
30,SBLG50,1050,,,,0
32,SBLL50,1000,,,,0
34,SBLG50,1050,,,,0
36,SBLL50,1000,,,,0
38,SARG50,1050,,,,0
40,SBLL50,1000,,,,0
42,SARL50,950,,,,0
44,SBLG50,1000,,,,0
46,SBLG50,1050,,,,0
48,SBLL50,1000,,,,0
50,SBLG50,1050,,,,0
52,SARG50,1100,,,,0
54,SARG50,1150,,,,0
56,SARG50,1200,,,,0
58,SARL50,1150,,,,0
60,SARG50,1200,,,,0
62,SBLL50,1150,,,,0
64,SARG50,1200,,,,0
66,SARL50,1150,,,,0
68,SBLL50,1100,,,,0
70,SARL50,1050,,,,0
72,SARL50,1000,,,,0
2,SARL50,950,,,,0
4,SARG50,1000,,,,0
6,SARG50,1050,,,,0
8,SARG50,1100,,,,0
10,SBLL50,1050,,,,0
12,SARL50,1000,,,,0
14,SBLG50,1050,,,,0
16,SBLL50,1000,,,,0
18,SARL50,950,,,,0
20,SARG50,1000,,,,0
22,SBLL50,950,,,,0
24,SARL50,900,,,,0
26,SARL50,850,,,,0
28,SARL50,800,,,,0
30,SARL50,750,,,,0
32,SBLG50,800,,,,0
34,SARG50,850,,,,0
36,SBLL50,800,,,,0
38,SBLL50,750,,,,0
40,SARG50,800,,,,0
42,SARG50,850,,,,0
44,SBLL50,800,,,,0
46,SBLG50,850,,,,0
48,SBLL50,800,,,,0
50,SBLL50,750,,,,0
52,SBLL50,700,,,,0
54,SBLG50,750,,,,0
56,SBLL50,700,,,,0
58,SARG50,750,,,,0
60,SBLL50,700,,,,0
62,SARL50,650,,,,0
64,SBLG50,700,,,,0
66,SBLG50,750,,,,0
68,SARG50,800,,,,0
70,SBLG50,850,,,,0
72,SARG50,900,,,,0
2,SARL50,850,,,,0
4,SARG50,900,,,,0
6,SARG50,950,,,,0
8,SBLL50,900,,,,0
10,SARL50,850,,,,0
12,SBLG50,900,,,,0
14,SARG50,950,,,,0
16,SARL50,900,,,,0
18,SARG50,950,,,,0
