trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBRL10,990,,,,0
4,SBRG10,1000,,,,0
6,SBLL50,950,,,,0
8,SBLG50,1000,,,,0
10,SARG50,1050,,,,0
12,SBRG10,1060,,,,0
14,SARG50,1110,,,,0
16,SBRG10,1120,,,,0
18,SARG50,1170,,,,0
20,SBRL10,1160,,,,0
22,SALG10,1170,,,,0
24,SBLL50,1120,,,,0
26,SARL50,1070,,,,0
28,SARL50,1020,,,,0
30,SBLL50,970,,,,0
32,SBLG50,1020,,,,0
34,SALL10,1010,,,,0
36,SARL50,960,,,,0
38,SBLL50,910,,,,0
40,SARL50,860,,,,0
42,SARL50,810,,,,0
44,SARG50,860,,,,0
46,SBRL10,850,,,,0
48,SALL10,840,,,,0
50,SBRG10,850,,,,0
52,SARG50,900,,,,0
54,SALL10,890,,,,0
56,SBLG50,940,,,,0
58,SARG50,990,,,,0
60,SARL50,940,,,,0
62,SBLL50,890,,,,0
64,SARG50,940,,,,0
66,SALL10,930,,,,0
68,SBRG10,940,,,,0
70,SBLL50,890,,,,0
72,SBRG10,900,,,,0
2,SARG50,950,,,,0
4,SARG50,1000,,,,0
6,SBRL10,990,,,,0
8,SBRG10,1000,,,,0
10,SALG10,1010,,,,0
12,SBLL50,960,,,,0
14,SBRL10,950,,,,0
16,SARG50,1000,,,,0
18,SARG50,1050,,,,0
20,SBRG10,1060,,,,0
22,SBRL10,1050,,,,0
24,SARG50,1100,,,,0
26,SBRL10,1090,,,,0
28,SBRG10,1100,,,,0
30,SARL50,1050,,,,0
32,SBLL50,1000,,,,0
34,SBLG50,1050,,,,0
36,SALL10,1040,,,,0
38,SALG10,1050,,,,0
40,SBLL50,1000,,,,0
42,SARL50,950,,,,0
44,SBLL50,900,,,,0
46,SBLG50,950,,,,0
48,SALL10,940,,,,0
50,SALG10,950,,,,0
52,SBLG50,1000,,,,0
54,SALL10,990,,,,0
56,SALG10,1000,,,,0
58,SBRG10,1010,,,,0
60,SARL50,960,,,,0
62,SBLG50,1010,,,,0
64,SBRG10,1020,,,,0
66,SARG50,1070,,,,0
68,SALL10,1060,,,,0
70,SBRL10,1050,,,,0
72,SALL10,1040,,,,0
2,SBLG50,1090,,,,0
4,SBLL50,1040,,,,0
6,SBLG50,1090,,,,0
8,SBLG50,1140,,,,0
10,SBLL50,1090,,,,0
12,SBLG50,1140,,,,0
14,SBRL10,1130,,,,0
16,SALL10,1120,,,,0
18,SBRG10,1130,,,,0
20,SARL50,1080,,,,0
22,SARG50,1130,,,,0
24,SBRG10,1140,,,,0
26,SALG10,1150,,,,0
28,SALL10,1140,,,,0
30,SBRG10,1150,,,,0
32,SALL10,1140,,,,0
34,SARL50,1090,,,,0
36,SARL50,1040,,,,0
38,SBLG50,1090,,,,0
40,SALG10,1100,,,,0
42,SARG50,1150,,,,0
44,SALG10,1160,,,,0
46,SBRG10,1170,,,,0
48,SBLG50,1220,,,,0
50,SALG10,1230,,,,0
52,SBRG10,1240,,,,0
54,SBRG10,1250,,,,0
56,SBLG50,1300,,,,0
58,SARL50,1250,,,,0
60,SARL50,1200,,,,0
62,SARL50,1150,,,,0
64,SARL50,1100,,,,0
66,SARL50,1050,,,,0
68,SBLL50,1000,,,,0
70,SARL50,950,,,,0
72,SBLL50,900,,,,0
2,SARG50,950,,,,0
4,SARL50,900,,,,0
6,SARL50,850,,,,0
8,SARL50,800,,,,0
10,SBLL50,750,,,,0
12,SBLG50,800,,,,0
14,SBRL10,790,,,,0
