trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SARG50,1050,,,,0
4,SBLG50,1100,,,,0
6,SALG10,1110,,,,0
8,SBRL10,1100,,,,0
10,SBLL50,1050,,,,0
12,SARG50,1100,,,,0
14,SARL50,1050,,,,0
16,SBLG50,1100,,,,0
18,SARL50,1050,,,,0
20,SARL50,1000,,,,0
22,SBLG50,1050,,,,0
24,SARG50,1100,,,,0
26,SALL10,1090,,,,0
28,SBRG10,1100,,,,0
30,SALL10,1090,,,,0
32,SALG10,1100,,,,0
34,SBLG50,1150,,,,0
36,SBRG10,1160,,,,0
38,SALL10,1150,,,,0
40,SALG10,1160,,,,0
42,SARL50,1110,,,,0
44,SARG50,1160,,,,0
46,SBRL10,1150,,,,0
48,SBRL10,1140,,,,0
50,SBRG10,1150,,,,0
52,SBLL50,1100,,,,0
54,SBLL50,1050,,,,0
56,SBLG50,1100,,,,0
58,SARL50,1050,,,,0
60,SARL50,1000,,,,0
62,SARL50,950,,,,0
64,SBLL50,900,,,,0
66,SBLL50,850,,,,0
68,SALL10,840,,,,0
70,SBLG50,890,,,,0
72,SBLG50,940,,,,0
2,SBLL50,890,,,,0
4,SBLL50,840,,,,0
6,SBLL50,790,,,,0
8,SARG50,840,,,,0
10,SARG50,890,,,,0
12,SARL50,840,,,,0
14,SBRL10,830,,,,0
16,SALG10,840,,,,0
18,SBLG50,890,,,,0
20,SALG10,900,,,,0
22,SARG50,950,,,,0
24,SBLL50,900,,,,0
26,SARL50,850,,,,0
28,SALG10,860,,,,0
30,SALG10,870,,,,0
32,SBLL50,820,,,,0
34,SBLG50,870,,,,0
36,SBLL50,820,,,,0
38,SBLG50,870,,,,0
40,SARL50,820,,,,0
42,SARL50,770,,,,0
44,SBLG50,820,,,,0
46,SBLL50,770,,,,0
48,SBLG50,820,,,,0
50,SBRG10,830,,,,0
52,SARL50,780,,,,0
54,SARG50,830,,,,0
56,SALG10,840,,,,0
58,SARG50,890,,,,0
60,SARG50,940,,,,0
62,SBRL10,930,,,,0
64,SBRG10,940,,,,0
66,SBLG50,990,,,,0
68,SBRL10,980,,,,0
70,SARL50,930,,,,0
72,SARL50,880,,,,0
2,SALL10,870,,,,0
4,SBRL10,860,,,,0
6,SBLL50,810,,,,0
8,SBLG50,860,,,,0
10,SBLL50,810,,,,0
12,SBLL50,760,,,,0
14,SBLL50,710,,,,0
16,SBLL50,660,,,,0
18,SBLL50,610,,,,0
20,SARG50,660,,,,0
22,SARL50,610,,,,0
24,SARL50,560,,,,0
26,SBLG50,610,,,,0
28,SBLL50,560,,,,0
30,SBLG50,610,,,,0
32,SBRG10,620,,,,0
34,SARG50,670,,,,0
36,SALL10,660,,,,0
38,SARL50,610,,,,0
40,SALG10,620,,,,0
42,SBLL50,570,,,,0
44,SARG50,620,,,,0
46,SBRG10,630,,,,0
48,SARG50,680,,,,0
50,SARG50,730,,,,0
52,SALL10,720,,,,0
54,SBRG10,730,,,,0
56,SARG50,780,,,,0
58,SALL10,770,,,,0
60,SBRG10,780,,,,0
62,SBLL50,730,,,,0
64,SARL50,680,,,,0
66,SBRL10,670,,,,0
68,SARG50,720,,,,0
70,SARG50,770,,,,0
72,SALG10,780,,,,0
2,SBLL50,730,,,,0
4,SARG50,780,,,,0
6,SBLG50,830,,,,0
8,SBLL50,780,,,,0
10,SARL50,730,,,,0
12,SBLL50,680,,,,0
14,SBLG50,730,,,,0
16,SBLL50,680,,,,0
18,SARL50,630,,,,0
20,SARG50,680,,,,0
22,SARL50,630,,,,0
24,SARG50,680,,,,0
26,SARG50,730,,,,0
28,SARG50,780,,,,0
30,SBLL50,730,,,,0
32,SARG50,780,,,,0
34,SALL10,770,,,,0
36,SBLL50,720,,,,0
38,SBRG10,730,,,,0
40,SARL50,680,,,,0
42,SARG50,730,,,,0
44,SARL50,680,,,,0
46,SBLG50,730,,,,0
48,SARG50,780,,,,0
50,SBLG50,830,,,,0
52,SBRL10,820,,,,0
54,SALG10,830,,,,0
56,SBRG10,840,,,,0
58,SBLG50,890,,,,0
60,SARG50,940,,,,0
62,SALL10,930,,,,0
64,SBRL10,920,,,,0
66,SBRL10,910,,,,0
68,SBRG10,920,,,,0
70,SBLG50,970,,,,0
72,SARL50,920,,,,0
1,QuestionS,920,,,１０点が当たったとき，どのように感じましたか？,S4
2,QuestionS,920,,,１０点が外れたとき，どのように感じましたか？,S3
3,QuestionS,920,,,５０点が当たったとき，どのように感じましたか？,S7
4,QuestionS,920,,,５０点が外れたとき，どのように感じましたか？,S1
1,QuestionM,920,元気いっぱいの,4活動的快,,M3
2,QuestionM,920,のんびりした,5非活動的快,,M3
3,QuestionM,920,攻撃的な,2敵意,,M2
4,QuestionM,920,驚いた,8驚愕,,M2
5,QuestionM,920,つまらない,3倦怠,,M2
6,QuestionM,920,ゆっくりした,5非活動的快,,M4
7,QuestionM,920,びっくりした,8驚愕,,M2
8,QuestionM,920,活気のある,4活動的快,,M3
9,QuestionM,920,恋しい,6親和,,M2
10,QuestionM,920,陽気な,4活動的快,,M3
11,QuestionM,920,うらんだ,2敵意,,M2
12,QuestionM,920,いとおしい,6親和,,M2
13,QuestionM,920,愛らしい,6親和,,M2
14,QuestionM,920,好きな,6親和,,M3
15,QuestionM,920,注意深い,7集中,,M2
16,QuestionM,920,慎重な,7集中,,M2
17,QuestionM,920,動揺した,8驚愕,,M2
18,QuestionM,920,おっとりした,5非活動的快,,M4
19,QuestionM,920,ていねいな,7集中,,M3
20,QuestionM,920,むっとした,2敵意,,M2
21,QuestionM,920,自信がない,1抑うつ・不安,,M1
22,QuestionM,920,気がかりな,1抑うつ・不安,,M1
23,QuestionM,920,びくりとした,8驚愕,,M2
24,QuestionM,920,丁重な,7集中,,M3
25,QuestionM,920,のんきな,5非活動的快,,M4
26,QuestionM,920,無気力な,3倦怠,,M2
27,QuestionM,920,悩んでいる,1抑うつ・不安,,M1
28,QuestionM,920,のどかな,5非活動的快,,M4
29,QuestionM,920,気力に満ちた,4活動的快,,M3
30,QuestionM,920,不安な,1抑うつ・不安,,M1
31,QuestionM,920,はっとした,8驚愕,,M2
32,QuestionM,920,憎らしい,2敵意,,M2
33,QuestionM,920,だるい,3倦怠,,M3
34,QuestionM,920,すてきな,6親和,,M2
35,QuestionM,920,退屈な,3倦怠,,M2
36,QuestionM,920,くよくよした,1抑うつ・不安,,M1
37,QuestionM,920,思慮深い,7集中,,M2
38,QuestionM,920,敵意のある,2敵意,,M2
39,QuestionM,920,疲れた,3倦怠,,M4
40,QuestionM,920,はつらつとした,4活動的快,,M2
