trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SALG10,1010,,,,0
4,SARL50,960,,,,0
6,SBLL50,910,,,,0
8,SBLG50,960,,,,0
10,SARG50,1010,,,,0
12,SALL10,1000,,,,0
14,SALL10,990,,,,0
16,SALL10,980,,,,0
18,SBRL10,970,,,,0
20,SALG10,980,,,,0
22,SBRL10,970,,,,0
24,SBRL10,960,,,,0
26,SARL50,910,,,,0
28,SALG10,920,,,,0
30,SBLL50,870,,,,0
32,SBRL10,860,,,,0
34,SALL10,850,,,,0
36,SALL10,840,,,,0
38,SBRG10,850,,,,0
40,SALL10,840,,,,0
42,SBRL10,830,,,,0
44,SALG10,840,,,,0
46,SBLL50,790,,,,0
48,SBRG10,800,,,,0
50,SARL50,750,,,,0
52,SBRG10,760,,,,0
54,SBLL50,710,,,,0
56,SBRG10,720,,,,0
58,SALG10,730,,,,0
60,SBLG50,780,,,,0
62,SALL10,770,,,,0
64,SBRG10,780,,,,0
66,SBRG10,790,,,,0
68,SBLG50,840,,,,0
70,SALG10,850,,,,0
72,SALG10,860,,,,0
2,SBRG10,870,,,,0
4,SARL50,820,,,,0
6,SBLL50,770,,,,0
8,SALL10,760,,,,0
10,SARL50,710,,,,0
12,SBLG50,760,,,,0
14,SARL50,710,,,,0
16,SBLL50,660,,,,0
18,SARG50,710,,,,0
20,SALG10,720,,,,0
22,SBLG50,770,,,,0
24,SALL10,760,,,,0
26,SALG10,770,,,,0
28,SBLG50,820,,,,0
30,SALL10,810,,,,0
32,SBRG10,820,,,,0
34,SBLL50,770,,,,0
36,SARL50,720,,,,0
38,SALL10,710,,,,0
40,SBLG50,760,,,,0
42,SARL50,710,,,,0
44,SALL10,700,,,,0
46,SALL10,690,,,,0
48,SBLL50,640,,,,0
50,SALL10,630,,,,0
52,SBRL10,620,,,,0
54,SBRG10,630,,,,0
56,SBRG10,640,,,,0
58,SARG50,690,,,,0
60,SBRG10,700,,,,0
62,SBRL10,690,,,,0
64,SBLL50,640,,,,0
66,SBRG10,650,,,,0
68,SALG10,660,,,,0
70,SARG50,710,,,,0
72,SBRG10,720,,,,0
2,SBRL10,710,,,,0
4,SBRG10,720,,,,0
6,SBLL50,670,,,,0
8,SBRG10,680,,,,0
10,SBRG10,690,,,,0
12,SALG10,700,,,,0
14,SARG50,750,,,,0
16,SALG10,760,,,,0
18,SBRG10,770,,,,0
20,SBLL50,720,,,,0
22,SBRG10,730,,,,0
24,SBRL10,720,,,,0
26,SALL10,710,,,,0
28,SBRL10,700,,,,0
30,SALG10,710,,,,0
32,SALL10,700,,,,0
34,SARL50,650,,,,0
36,SARG50,700,,,,0
38,SARG50,750,,,,0
40,SALG10,760,,,,0
42,SBLL50,710,,,,0
44,SBLG50,760,,,,0
46,SARL50,710,,,,0
48,SBLG50,760,,,,0
50,SBRG10,770,,,,0
52,SBLL50,720,,,,0
54,SARG50,770,,,,0
56,SBRL10,760,,,,0
58,SARL50,710,,,,0
60,SARL50,660,,,,0
62,SALL10,650,,,,0
64,SALL10,640,,,,0
66,SARL50,590,,,,0
68,SALG10,600,,,,0
70,SBRL10,590,,,,0
72,SBRL10,580,,,,0
2,SALG10,590,,,,0
4,SBRL10,580,,,,0
6,SARL50,530,,,,0
8,SARL50,480,,,,0
10,SARG50,530,,,,0
12,SBRG10,540,,,,0
14,SALG10,550,,,,0
16,SBRL10,540,,,,0
18,SBRL10,530,,,,0
20,SARG50,580,,,,0
22,SBLL50,530,,,,0
24,SBRL10,520,,,,0
26,SALL10,510,,,,0
28,SBRL10,500,,,,0
30,SALG10,510,,,,0
32,SBRL10,500,,,,0
34,SALL10,490,,,,0
36,SALG10,500,,,,0
38,SBLG50,550,,,,0
40,SARL50,500,,,,0
42,SALL10,490,,,,0
44,SBRG10,500,,,,0
46,SALL10,490,,,,0
48,SBRL10,480,,,,0
50,SALL10,470,,,,0
52,SBRG10,480,,,,0
54,SBRG10,490,,,,0
56,SALG10,500,,,,0
58,SBLL50,450,,,,0
60,SARG50,500,,,,0
62,SBRL10,490,,,,0
64,SBRL10,480,,,,0
66,SBLG50,530,,,,0
68,SBRG10,540,,,,0
70,SALG10,550,,,,0
72,SARG50,600,,,,0
1,QuestionS,600,,,５０点が外れたとき，どのように感じましたか？,S2
2,QuestionS,600,,,１０点が外れたとき，どのように感じましたか？,S4
3,QuestionS,600,,,１０点が当たったとき，どのように感じましたか？,S5
4,QuestionS,600,,,５０点が当たったとき，どのように感じましたか？,S6
1,QuestionM,600,びっくりした,8驚愕,,M2
2,QuestionM,600,恋しい,6親和,,M2
3,QuestionM,600,うらんだ,2敵意,,M2
4,QuestionM,600,好きな,6親和,,M3
5,QuestionM,600,憎らしい,2敵意,,M2
6,QuestionM,600,自信がない,1抑うつ・不安,,M3
7,QuestionM,600,はっとした,8驚愕,,M2
8,QuestionM,600,くよくよした,1抑うつ・不安,,M2
9,QuestionM,600,攻撃的な,2敵意,,M2
10,QuestionM,600,はつらつとした,4活動的快,,M2
11,QuestionM,600,元気いっぱいの,4活動的快,,M2
12,QuestionM,600,だるい,3倦怠,,M2
13,QuestionM,600,のんきな,5非活動的快,,M2
14,QuestionM,600,愛らしい,6親和,,M2
15,QuestionM,600,ていねいな,7集中,,M3
16,QuestionM,600,敵意のある,2敵意,,M2
17,QuestionM,600,思慮深い,7集中,,M2
18,QuestionM,600,慎重な,7集中,,M3
19,QuestionM,600,無気力な,3倦怠,,M3
20,QuestionM,600,気がかりな,1抑うつ・不安,,M3
21,QuestionM,600,不安な,1抑うつ・不安,,M3
22,QuestionM,600,退屈な,3倦怠,,M2
23,QuestionM,600,いとおしい,6親和,,M2
24,QuestionM,600,びくりとした,8驚愕,,M2
25,QuestionM,600,動揺した,8驚愕,,M2
26,QuestionM,600,気力に満ちた,4活動的快,,M2
27,QuestionM,600,悩んでいる,1抑うつ・不安,,M3
28,QuestionM,600,驚いた,8驚愕,,M2
29,QuestionM,600,つまらない,3倦怠,,M2
30,QuestionM,600,陽気な,4活動的快,,M2
31,QuestionM,600,ゆっくりした,5非活動的快,,M3
32,QuestionM,600,おっとりした,5非活動的快,,M3
33,QuestionM,600,すてきな,6親和,,M3
34,QuestionM,600,疲れた,3倦怠,,M2
35,QuestionM,600,のどかな,5非活動的快,,M3
36,QuestionM,600,丁重な,7集中,,M3
37,QuestionM,600,むっとした,2敵意,,M2
38,QuestionM,600,注意深い,7集中,,M2
39,QuestionM,600,活気のある,4活動的快,,M2
40,QuestionM,600,のんびりした,5非活動的快,,M3
