trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBRG10,1010,,,,0
4,SALL10,1000,,,,0
6,SBLL50,950,,,,0
8,SALL10,940,,,,0
10,SBLG50,990,,,,0
12,SBRL10,980,,,,0
14,SBLG50,1030,,,,0
16,SBLG50,1080,,,,0
18,SBRG10,1090,,,,0
20,SBLG50,1140,,,,0
22,SBLG50,1190,,,,0
24,SARG50,1240,,,,0
26,SBRL10,1230,,,,0
28,SALG10,1240,,,,0
30,SALG10,1250,,,,0
32,SALL10,1240,,,,0
34,SALL10,1230,,,,0
36,SARL50,1180,,,,0
38,SARG50,1230,,,,0
40,SALL10,1220,,,,0
42,SBLG50,1270,,,,0
44,SALL10,1260,,,,0
46,SBLL50,1210,,,,0
48,SARG50,1260,,,,0
50,SBLG50,1310,,,,0
52,SBLL50,1260,,,,0
54,SBRL10,1250,,,,0
56,SARL50,1200,,,,0
58,SALL10,1190,,,,0
60,SBLL50,1140,,,,0
62,SBLG50,1190,,,,0
64,SALL10,1180,,,,0
66,SARL50,1130,,,,0
68,SARL50,1080,,,,0
70,SARG50,1130,,,,0
72,SBRG10,1140,,,,0
2,SBRG10,1150,,,,0
4,SBRL10,1140,,,,0
6,SALG10,1150,,,,0
8,SBLG50,1200,,,,0
10,SBLL50,1150,,,,0
12,SALG10,1160,,,,0
14,SALG10,1170,,,,0
16,SARG50,1220,,,,0
18,SALL10,1210,,,,0
20,SARG50,1260,,,,0
22,SBRG10,1270,,,,0
24,SBRG10,1280,,,,0
26,SARL50,1230,,,,0
28,SBRL10,1220,,,,0
30,SARL50,1170,,,,0
32,SBRG10,1180,,,,0
34,SALG10,1190,,,,0
36,SARL50,1140,,,,0
38,SARL50,1090,,,,0
40,SALG10,1100,,,,0
42,SALL10,1090,,,,0
44,SBLL50,1040,,,,0
46,SBRG10,1050,,,,0
48,SBLL50,1000,,,,0
50,SBRG10,1010,,,,0
52,SBRG10,1020,,,,0
54,SALG10,1030,,,,0
56,SARG50,1080,,,,0
58,SARG50,1130,,,,0
60,SALL10,1120,,,,0
62,SBLL50,1070,,,,0
64,SALL10,1060,,,,0
66,SBRG10,1070,,,,0
68,SBRL10,1060,,,,0
70,SBRL10,1050,,,,0
72,SBRL10,1040,,,,0
2,SARL50,990,,,,0
4,SARG50,1040,,,,0
6,SARL50,990,,,,0
8,SBRL10,980,,,,0
10,SARL50,930,,,,0
12,SARL50,880,,,,0
14,SARL50,830,,,,0
16,SBLG50,880,,,,0
18,SBLL50,830,,,,0
20,SBLG50,880,,,,0
22,SALL10,870,,,,0
24,SALL10,860,,,,0
26,SBLG50,910,,,,0
28,SBLL50,860,,,,0
30,SBLL50,810,,,,0
32,SBLL50,760,,,,0
34,SALL10,750,,,,0
36,SARL50,700,,,,0
38,SALG10,710,,,,0
40,SBLL50,660,,,,0
42,SBLG50,710,,,,0
44,SARL50,660,,,,0
46,SARL50,610,,,,0
48,SBLL50,560,,,,0
50,SBLG50,610,,,,0
52,SBRL10,600,,,,0
54,SBRG10,610,,,,0
