trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SALG10,1010,,,,0
4,SALG10,1020,,,,0
6,SBRL10,1010,,,,0
8,SALG10,1020,,,,0
10,SARG50,1070,,,,0
12,SBRG10,1080,,,,0
14,SALL10,1070,,,,0
16,SBRL10,1060,,,,0
18,SALL10,1050,,,,0
20,SBRL10,1040,,,,0
22,SALL10,1030,,,,0
24,SBRG10,1040,,,,0
26,SBLG50,1090,,,,0
28,SARG50,1140,,,,0
30,SBLL50,1090,,,,0
32,SBRG10,1100,,,,0
34,SARL50,1050,,,,0
36,SBLL50,1000,,,,0
38,SARG50,1050,,,,0
40,SBRG10,1060,,,,0
42,SALL10,1050,,,,0
44,SBLL50,1000,,,,0
46,SBRG10,1010,,,,0
48,SBLG50,1060,,,,0
50,SBRL10,1050,,,,0
52,SBRG10,1060,,,,0
54,SBLL50,1010,,,,0
56,SARL50,960,,,,0
58,SALG10,970,,,,0
60,SARG50,1020,,,,0
62,SBRL10,1010,,,,0
64,SALL10,1000,,,,0
66,SALG10,1010,,,,0
68,SBRG10,1020,,,,0
70,SALG10,1030,,,,0
72,SARL50,980,,,,0
2,SBLG50,1030,,,,0
4,SBLL50,980,,,,0
6,SBLG50,1030,,,,0
8,SBRL10,1020,,,,0
10,SALL10,1010,,,,0
12,SARG50,1060,,,,0
14,SBLG50,1110,,,,0
16,SBRG10,1120,,,,0
18,SBLL50,1070,,,,0
20,SBRG10,1080,,,,0
22,SARG50,1130,,,,0
24,SBRG10,1140,,,,0
26,SALG10,1150,,,,0
28,SARG50,1200,,,,0
30,SALG10,1210,,,,0
32,SBRL10,1200,,,,0
34,SARG50,1250,,,,0
36,SALL10,1240,,,,0
38,SALL10,1230,,,,0
40,SALL10,1220,,,,0
42,SBRL10,1210,,,,0
44,SBRL10,1200,,,,0
46,SALG10,1210,,,,0
48,SBRG10,1220,,,,0
50,SBRG10,1230,,,,0
52,SBLL50,1180,,,,0
54,SBLG50,1230,,,,0
56,SALL10,1220,,,,0
58,SALG10,1230,,,,0
60,SBLG50,1280,,,,0
62,SALG10,1290,,,,0
64,SALL10,1280,,,,0
66,SALL10,1270,,,,0
68,SBRL10,1260,,,,0
70,SALL10,1250,,,,0
72,SALL10,1240,,,,0
2,SARL50,1190,,,,0
4,SBLL50,1140,,,,0
6,SARG50,1190,,,,0
8,SBRL10,1180,,,,0
10,SALG10,1190,,,,0
12,SBLL50,1140,,,,0
14,SALL10,1130,,,,0
16,SARL50,1080,,,,0
18,SARG50,1130,,,,0
20,SALL10,1120,,,,0
22,SBLL50,1070,,,,0
24,SBRG10,1080,,,,0
26,SBRG10,1090,,,,0
28,SARG50,1140,,,,0
30,SBRL10,1130,,,,0
32,SALL10,1120,,,,0
34,SALL10,1110,,,,0
36,SBRL10,1100,,,,0
38,SBRL10,1090,,,,0
40,SBRG10,1100,,,,0
42,SBRG10,1110,,,,0
44,SBRG10,1120,,,,0
46,SBLG50,1170,,,,0
48,SARG50,1220,,,,0
50,SALL10,1210,,,,0
52,SALL10,1200,,,,0
54,SBRG10,1210,,,,0
56,SALL10,1200,,,,0
58,SBRG10,1210,,,,0
60,SALL10,1200,,,,0
62,SALL10,1190,,,,0
64,SBRL10,1180,,,,0
66,SALG10,1190,,,,0
68,SBLG50,1240,,,,0
70,SALG10,1250,,,,0
72,SBRG10,1260,,,,0
2,SBLG50,1310,,,,0
4,SBRL10,1300,,,,0
6,SALG10,1310,,,,0
8,SBLG50,1360,,,,0
10,SBRG10,1370,,,,0
12,SALG10,1380,,,,0
14,SBLL50,1330,,,,0
16,SALL10,1320,,,,0
