trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBRL10,990,,,,0
4,SARL50,940,,,,0
6,SBLL50,890,,,,0
8,SARL50,840,,,,0
10,SBLG50,890,,,,0
12,SBRG10,900,,,,0
14,SBRG10,910,,,,0
16,SARL50,860,,,,0
18,SBLL50,810,,,,0
20,SBLG50,860,,,,0
22,SARG50,910,,,,0
24,SBRG10,920,,,,0
26,SBRG10,930,,,,0
28,SALG10,940,,,,0
30,SALG10,950,,,,0
32,SBLL50,900,,,,0
34,SBLL50,850,,,,0
36,SALL10,840,,,,0
38,SBLL50,790,,,,0
40,SBLG50,840,,,,0
42,SBLG50,890,,,,0
44,SALL10,880,,,,0
46,SALL10,870,,,,0
48,SALG10,880,,,,0
50,SALG10,890,,,,0
52,SARG50,940,,,,0
54,SALG10,950,,,,0
56,SBRG10,960,,,,0
58,SARG50,1010,,,,0
60,SALG10,1020,,,,0
62,SBRG10,1030,,,,0
64,SBLL50,980,,,,0
66,SALL10,970,,,,0
68,SALL10,960,,,,0
70,SALL10,950,,,,0
72,SBLL50,900,,,,0
2,SALG10,910,,,,0
4,SBLG50,960,,,,0
6,SALG10,970,,,,0
8,SARG50,1020,,,,0
10,SBRL10,1010,,,,0
12,SARG50,1060,,,,0
14,SBLL50,1010,,,,0
16,SALL10,1000,,,,0
18,SARL50,950,,,,0
20,SBRL10,940,,,,0
22,SBRG10,950,,,,0
24,SBLG50,1000,,,,0
26,SALL10,990,,,,0
28,SBRL10,980,,,,0
30,SALL10,970,,,,0
32,SBRG10,980,,,,0
34,SBRG10,990,,,,0
36,SALL10,980,,,,0
38,SALG10,990,,,,0
40,SBRG10,1000,,,,0
42,SBLG50,1050,,,,0
44,SALG10,1060,,,,0
46,SALL10,1050,,,,0
48,SBRG10,1060,,,,0
50,SALG10,1070,,,,0
52,SBRG10,1080,,,,0
54,SALG10,1090,,,,0
56,SBRG10,1100,,,,0
58,SALL10,1090,,,,0
60,SBRG10,1100,,,,0
62,SBRL10,1090,,,,0
64,SALL10,1080,,,,0
66,SALL10,1070,,,,0
68,SBRL10,1060,,,,0
70,SALL10,1050,,,,0
72,SBRL10,1040,,,,0
2,SARL50,990,,,,0
4,SBRL10,980,,,,0
6,SBRL10,970,,,,0
8,SALG10,980,,,,0
10,SBRL10,970,,,,0
12,SBRL10,960,,,,0
14,SARG50,1010,,,,0
16,SALG10,1020,,,,0
18,SALL10,1010,,,,0
20,SBLL50,960,,,,0
22,SBRL10,950,,,,0
24,SALL10,940,,,,0
26,SARL50,890,,,,0
28,SBRG10,900,,,,0
30,SBRG10,910,,,,0
32,SBLL50,860,,,,0
34,SALG10,870,,,,0
36,SBRG10,880,,,,0
38,SBRG10,890,,,,0
40,SBLL50,840,,,,0
42,SALG10,850,,,,0
44,SBRG10,860,,,,0
46,SBLL50,810,,,,0
48,SBRG10,820,,,,0
50,SARL50,770,,,,0
52,SARL50,720,,,,0
54,SALL10,710,,,,0
56,SBRL10,700,,,,0
58,SALG10,710,,,,0
60,SARG50,760,,,,0
62,SALG10,770,,,,0
64,SALL10,760,,,,0
66,SALL10,750,,,,0
68,SBLG50,800,,,,0
70,SBRG10,810,,,,0
72,SALG10,820,,,,0
2,SBLG50,870,,,,0
4,SBRG10,880,,,,0
6,SALL10,870,,,,0
8,SALL10,860,,,,0
10,SBRL10,850,,,,0
12,SBLL50,800,,,,0
14,SBRG10,810,,,,0
16,SBLL50,760,,,,0
18,SARG50,810,,,,0
20,SALG10,820,,,,0
22,SALL10,810,,,,0
24,SALG10,820,,,,0
26,SBRL10,810,,,,0
28,SBLL50,760,,,,0
30,SARL50,710,,,,0
32,SARL50,660,,,,0
34,SARL50,610,,,,0
36,SARG50,660,,,,0
38,SALL10,650,,,,0
40,SALL10,640,,,,0
42,SBRL10,630,,,,0
44,SALG10,640,,,,0
46,SBLL50,590,,,,0
48,SALG10,600,,,,0
50,SBRL10,590,,,,0
52,SBLL50,540,,,,0
54,SALL10,530,,,,0
56,SBLG50,580,,,,0
58,SBRL10,570,,,,0
60,SARG50,620,,,,0
62,SBLG50,670,,,,0
64,SARG50,720,,,,0
66,SALG10,730,,,,0
68,SBRG10,740,,,,0
70,SBLG50,790,,,,0
72,SBLG50,840,,,,0
1,QuestionS,840,,,１０点が外れたとき，どのように感じましたか？,S3
2,QuestionS,840,,,５０点が当たったとき，どのように感じましたか？,S7
3,QuestionS,840,,,５０点が外れたとき，どのように感じましたか？,S1
4,QuestionS,840,,,１０点が当たったとき，どのように感じましたか？,S5
1,QuestionM,840,むっとした,2敵意,,M1
2,QuestionM,840,気力に満ちた,4活動的快,,M1
3,QuestionM,840,のんびりした,5非活動的快,,M3
4,QuestionM,840,憎らしい,2敵意,,M1
5,QuestionM,840,敵意のある,2敵意,,M1
6,QuestionM,840,びくりとした,8驚愕,,M1
7,QuestionM,840,はつらつとした,4活動的快,,M2
8,QuestionM,840,ゆっくりした,5非活動的快,,M2
9,QuestionM,840,疲れた,3倦怠,,M4
10,QuestionM,840,ていねいな,7集中,,M2
11,QuestionM,840,すてきな,6親和,,M2
12,QuestionM,840,悩んでいる,1抑うつ・不安,,M1
13,QuestionM,840,気がかりな,1抑うつ・不安,,M1
14,QuestionM,840,活気のある,4活動的快,,M2
15,QuestionM,840,注意深い,7集中,,M1
16,QuestionM,840,恋しい,6親和,,M1
17,QuestionM,840,おっとりした,5非活動的快,,M1
18,QuestionM,840,はっとした,8驚愕,,M1
19,QuestionM,840,思慮深い,7集中,,M1
20,QuestionM,840,つまらない,3倦怠,,M1
21,QuestionM,840,退屈な,3倦怠,,M1
22,QuestionM,840,のんきな,5非活動的快,,M2
23,QuestionM,840,くよくよした,1抑うつ・不安,,M1
24,QuestionM,840,うらんだ,2敵意,,M1
25,QuestionM,840,不安な,1抑うつ・不安,,M1
26,QuestionM,840,好きな,6親和,,M1
27,QuestionM,840,丁重な,7集中,,M1
28,QuestionM,840,動揺した,8驚愕,,M1
29,QuestionM,840,元気いっぱいの,4活動的快,,M1
30,QuestionM,840,慎重な,7集中,,M1
31,QuestionM,840,びっくりした,8驚愕,,M1
32,QuestionM,840,いとおしい,6親和,,M1
33,QuestionM,840,驚いた,8驚愕,,M1
34,QuestionM,840,攻撃的な,2敵意,,M1
35,QuestionM,840,のどかな,5非活動的快,,M2
36,QuestionM,840,愛らしい,6親和,,M1
37,QuestionM,840,無気力な,3倦怠,,M1
38,QuestionM,840,自信がない,1抑うつ・不安,,M1
39,QuestionM,840,陽気な,4活動的快,,M1
40,QuestionM,840,だるい,3倦怠,,M2
