trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLL50,950,,,,0
4,SARL50,900,,,,0
6,SARL50,850,,,,0
8,SBLL50,800,,,,0
10,SBRL10,790,,,,0
12,SARL50,740,,,,0
14,SARL50,690,,,,0
16,SARL50,640,,,,0
18,SBLG50,690,,,,0
20,SBLL50,640,,,,0
22,SBLG50,690,,,,0
24,SBLG50,740,,,,0
26,SALL10,730,,,,0
28,SBLL50,680,,,,0
30,SBLG50,730,,,,0
32,SARL50,680,,,,0
34,SBRG10,690,,,,0
36,SALL10,680,,,,0
38,SBLL50,630,,,,0
40,SARL50,580,,,,0
42,SARL50,530,,,,0
44,SARG50,580,,,,0
46,SARL50,530,,,,0
48,SALG10,540,,,,0
50,SALG10,550,,,,0
52,SBLG50,600,,,,0
54,SBRL10,590,,,,0
56,SBLG50,640,,,,0
58,SALG10,650,,,,0
60,SBLL50,600,,,,0
62,SBRG10,610,,,,0
64,SALG10,620,,,,0
66,SBRG10,630,,,,0
68,SARG50,680,,,,0
70,SALG10,690,,,,0
72,SBRG10,700,,,,0
2,SALL10,690,,,,0
4,SBRL10,680,,,,0
6,SALG10,690,,,,0
8,SALG10,700,,,,0
10,SBRG10,710,,,,0
12,SARG50,760,,,,0
14,SBLL50,710,,,,0
16,SBLG50,760,,,,0
18,SBRL10,750,,,,0
20,SARG50,800,,,,0
22,SALG10,810,,,,0
24,SALL10,800,,,,0
26,SALG10,810,,,,0
28,SBRG10,820,,,,0
30,SALG10,830,,,,0
32,SALL10,820,,,,0
34,SBRL10,810,,,,0
36,SBRG10,820,,,,0
38,SALL10,810,,,,0
40,SBLG50,860,,,,0
42,SARL50,810,,,,0
44,SBLL50,760,,,,0
46,SBRG10,770,,,,0
48,SBLG50,820,,,,0
50,SALL10,810,,,,0
52,SALG10,820,,,,0
54,SBLG50,870,,,,0
56,SBRL10,860,,,,0
58,SBLG50,910,,,,0
60,SARG50,960,,,,0
62,SALG10,970,,,,0
64,SALL10,960,,,,0
66,SBLL50,910,,,,0
68,SBLL50,860,,,,0
70,SBLL50,810,,,,0
72,SARL50,760,,,,0
2,SARG50,810,,,,0
4,SARL50,760,,,,0
6,SALL10,750,,,,0
8,SBRG10,760,,,,0
10,SALG10,770,,,,0
12,SARL50,720,,,,0
14,SARL50,670,,,,0
16,SBRL10,660,,,,0
18,SARL50,610,,,,0
20,SBRG10,620,,,,0
22,SBRG10,630,,,,0
24,SBRG10,640,,,,0
26,SALG10,650,,,,0
28,SBRG10,660,,,,0
30,SBRL10,650,,,,0
32,SBRG10,660,,,,0
34,SBRL10,650,,,,0
36,SALL10,640,,,,0
38,SALL10,630,,,,0
40,SBLL50,580,,,,0
42,SALG10,590,,,,0
44,SALG10,600,,,,0
46,SALL10,590,,,,0
48,SALL10,580,,,,0
50,SBLL50,530,,,,0
52,SBRG10,540,,,,0
54,SARL50,490,,,,0
56,SARL50,440,,,,0
58,SBRG10,450,,,,0
60,SBRG10,460,,,,0
62,SBLL50,410,,,,0
64,SBLG50,460,,,,0
66,SBLG50,510,,,,0
68,SBLL50,460,,,,0
70,SALG10,470,,,,0
72,SALG10,480,,,,0
2,SALG10,490,,,,0
4,SBLL50,440,,,,0
6,SBLL50,390,,,,0
8,SBRG10,400,,,,0
10,SBRG10,410,,,,0
12,SBRG10,420,,,,0
14,SBRL10,410,,,,0
16,SALG10,420,,,,0
18,SALL10,410,,,,0
20,SALL10,400,,,,0
22,SALL10,390,,,,0
24,SALL10,380,,,,0
26,SARG50,430,,,,0
28,SBRL10,420,,,,0
30,SARG50,470,,,,0
32,SALL10,460,,,,0
34,SALG10,470,,,,0
36,SBRG10,480,,,,0
38,SARL50,430,,,,0
40,SBLG50,480,,,,0
42,SALG10,490,,,,0
44,SBRL10,480,,,,0
46,SBRG10,490,,,,0
48,SBLG50,540,,,,0
50,SBLL50,490,,,,0
52,SBRL10,480,,,,0
54,SBRL10,470,,,,0
56,SARL50,420,,,,0
58,SBRG10,430,,,,0
60,SALG10,440,,,,0
62,SALG10,450,,,,0
64,SALL10,440,,,,0
66,SALG10,450,,,,0
68,SBLG50,500,,,,0
70,SALL10,490,,,,0
72,SBRG10,500,,,,0
1,QuestionS,500,,,１０点が外れたとき，どのように感じましたか？,S4
2,QuestionS,500,,,１０点が当たったとき，どのように感じましたか？,S5
3,QuestionS,500,,,５０点が当たったとき，どのように感じましたか？,S5
4,QuestionS,500,,,５０点が外れたとき，どのように感じましたか？,S4
1,QuestionM,500,驚いた,8驚愕,,M2
2,QuestionM,500,思慮深い,7集中,,M2
3,QuestionM,500,びくりとした,8驚愕,,M1
4,QuestionM,500,うらんだ,2敵意,,M1
5,QuestionM,500,おっとりした,5非活動的快,,M1
6,QuestionM,500,いとおしい,6親和,,M1
7,QuestionM,500,丁重な,7集中,,M3
8,QuestionM,500,気力に満ちた,4活動的快,,M2
9,QuestionM,500,無気力な,3倦怠,,M3
10,QuestionM,500,びっくりした,8驚愕,,M1
11,QuestionM,500,不安な,1抑うつ・不安,,M1
12,QuestionM,500,はつらつとした,4活動的快,,M1
13,QuestionM,500,ていねいな,7集中,,M1
14,QuestionM,500,活気のある,4活動的快,,M2
15,QuestionM,500,のどかな,5非活動的快,,M1
16,QuestionM,500,すてきな,6親和,,M2
17,QuestionM,500,動揺した,8驚愕,,M1
18,QuestionM,500,疲れた,3倦怠,,M3
