trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLL50,950,,,,0
4,SARL50,900,,,,0
6,SARG50,950,,,,0
8,SARL50,900,,,,0
10,SARL50,850,,,,0
12,SARG50,900,,,,0
14,SARL50,850,,,,0
16,SARG50,900,,,,0
18,SALG10,910,,,,0
20,SBLL50,860,,,,0
22,SBLG50,910,,,,0
24,SBLL50,860,,,,0
26,SARL50,810,,,,0
28,SBLL50,760,,,,0
30,SBLL50,710,,,,0
32,SBLG50,760,,,,0
34,SARG50,810,,,,0
36,SBRG10,820,,,,0
38,SARL50,770,,,,0
40,SBLG50,820,,,,0
42,SARG50,870,,,,0
44,SALL10,860,,,,0
46,SBLG50,910,,,,0
48,SBLL50,860,,,,0
50,SARL50,810,,,,0
52,SBLG50,860,,,,0
54,SBLG50,910,,,,0
56,SARL50,860,,,,0
58,SARG50,910,,,,0
60,SBLG50,960,,,,0
62,SBLL50,910,,,,0
64,SALG10,920,,,,0
66,SBLL50,870,,,,0
68,SBLG50,920,,,,0
70,SBLL50,870,,,,0
72,SARL50,820,,,,0
2,SBLL50,770,,,,0
4,SBLL50,720,,,,0
6,SBRG10,730,,,,0
8,SARG50,780,,,,0
10,SARG50,830,,,,0
12,SBLL50,780,,,,0
14,SBLG50,830,,,,0
16,SBLG50,880,,,,0
18,SARG50,930,,,,0
20,SBLL50,880,,,,0
22,SARL50,830,,,,0
24,SALG10,840,,,,0
26,SBLG50,890,,,,0
28,SARG50,940,,,,0
30,SARG50,990,,,,0
32,SBLG50,1040,,,,0
34,SARG50,1090,,,,0
36,SARG50,1140,,,,0
38,SALG10,1150,,,,0
40,SBLG50,1200,,,,0
42,SBRL10,1190,,,,0
44,SBLL50,1140,,,,0
46,SARG50,1190,,,,0
48,SARG50,1240,,,,0
50,SARL50,1190,,,,0
52,SALL10,1180,,,,0
54,SBRL10,1170,,,,0
56,SALG10,1180,,,,0
58,SBLG50,1230,,,,0
60,SARL50,1180,,,,0
62,SBRL10,1170,,,,0
64,SBRL10,1160,,,,0
66,SBRL10,1150,,,,0
68,SALL10,1140,,,,0
70,SALL10,1130,,,,0
72,SBLL50,1080,,,,0
2,SBLL50,1030,,,,0
4,SARG50,1080,,,,0
6,SARG50,1130,,,,0
8,SBLG50,1180,,,,0
10,SALL10,1170,,,,0
12,SBLG50,1220,,,,0
14,SBLG50,1270,,,,0
16,SBLL50,1220,,,,0
18,SALL10,1210,,,,0
20,SBLG50,1260,,,,0
22,SARL50,1210,,,,0
24,SALG10,1220,,,,0
26,SBLG50,1270,,,,0
28,SBLL50,1220,,,,0
30,SALG10,1230,,,,0
32,SARL50,1180,,,,0
34,SALG10,1190,,,,0
36,SBLL50,1140,,,,0
38,SALL10,1130,,,,0
40,SBRL10,1120,,,,0
42,SARG50,1170,,,,0
44,SARL50,1120,,,,0
46,SALG10,1130,,,,0
48,SBLL50,1080,,,,0
50,SBRL10,1070,,,,0
52,SARL50,1020,,,,0
54,SBRG10,1030,,,,0
56,SARL50,980,,,,0
58,SARG50,1030,,,,0
60,SBLG50,1080,,,,0
62,SARL50,1030,,,,0
64,SBLG50,1080,,,,0
66,SBRL10,1070,,,,0
68,SBRL10,1060,,,,0
70,SBRL10,1050,,,,0
72,SALG10,1060,,,,0
2,SBLG50,1110,,,,0
4,SBLG50,1160,,,,0
6,SBLL50,1110,,,,0
8,SARL50,1060,,,,0
10,SARL50,1010,,,,0
12,SBLG50,1060,,,,0
14,SALG10,1070,,,,0
16,SBLG50,1120,,,,0
18,SALG10,1130,,,,0
20,SARG50,1180,,,,0
22,SBLG50,1230,,,,0
24,SARG50,1280,,,,0
26,SALL10,1270,,,,0
28,SARG50,1320,,,,0
30,SARG50,1370,,,,0
32,SALG10,1380,,,,0
34,SBLL50,1330,,,,0
36,SBLL50,1280,,,,0
38,SBLG50,1330,,,,0
40,SARG50,1380,,,,0
42,SALG10,1390,,,,0
44,SBLL50,1340,,,,0
46,SARG50,1390,,,,0
48,SBLG50,1440,,,,0
50,SBLG50,1490,,,,0
52,SBLL50,1440,,,,0
54,SARL50,1390,,,,0
56,SALG10,1400,,,,0
58,SARL50,1350,,,,0
60,SARL50,1300,,,,0
62,SBLL50,1250,,,,0
64,SBLL50,1200,,,,0
66,SBLL50,1150,,,,0
68,SBLL50,1100,,,,0
70,SALL10,1090,,,,0
72,SBLL50,1040,,,,0
1,QuestionS,1040,,,５０点が外れたとき，どのように感じましたか？,S2
2,QuestionS,1040,,,５０点が当たったとき，どのように感じましたか？,S5
3,QuestionS,1040,,,１０点が外れたとき，どのように感じましたか？,S4
4,QuestionS,1040,,,１０点が当たったとき，どのように感じましたか？,S5
1,QuestionM,1040,攻撃的な,2敵意,,M2
2,QuestionM,1040,活気のある,4活動的快,,M1
3,QuestionM,1040,のんきな,5非活動的快,,M2
4,QuestionM,1040,悩んでいる,1抑うつ・不安,,M1
5,QuestionM,1040,むっとした,2敵意,,M2
6,QuestionM,1040,退屈な,3倦怠,,M3
7,QuestionM,1040,陽気な,4活動的快,,M1
8,QuestionM,1040,のんびりした,5非活動的快,,M2
9,QuestionM,1040,疲れた,3倦怠,,M4
10,QuestionM,1040,くよくよした,1抑うつ・不安,,M1
11,QuestionM,1040,すてきな,6親和,,M1
12,QuestionM,1040,好きな,6親和,,M2
13,QuestionM,1040,敵意のある,2敵意,,M2
14,QuestionM,1040,いとおしい,6親和,,M2
