trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SARG50,1050,,,,0
4,SBLG50,1100,,,,0
6,SBLL50,1050,,,,0
8,SBRG10,1060,,,,0
10,SBRG10,1070,,,,0
12,SARL50,1020,,,,0
14,SARG50,1070,,,,0
16,SARG50,1120,,,,0
18,SALG10,1130,,,,0
20,SBLL50,1080,,,,0
22,SALG10,1090,,,,0
24,SALL10,1080,,,,0
26,SBLG50,1130,,,,0
28,SBLG50,1180,,,,0
30,SBRL10,1170,,,,0
32,SALG10,1180,,,,0
34,SALL10,1170,,,,0
36,SBLG50,1220,,,,0
38,SBRL10,1210,,,,0
40,SALL10,1200,,,,0
42,SARG50,1250,,,,0
44,SBLG50,1300,,,,0
46,SBRG10,1310,,,,0
48,SARL50,1260,,,,0
50,SALG10,1270,,,,0
52,SBLG50,1320,,,,0
54,SBRL10,1310,,,,0
56,SALL10,1300,,,,0
58,SARG50,1350,,,,0
60,SALG10,1360,,,,0
62,SALL10,1350,,,,0
64,SBLL50,1300,,,,0
66,SBLL50,1250,,,,0
68,SALL10,1240,,,,0
70,SBLL50,1190,,,,0
72,SBRL10,1180,,,,0
2,SBLL50,1130,,,,0
4,SALL10,1120,,,,0
6,SBLL50,1070,,,,0
8,SARL50,1020,,,,0
10,SARL50,970,,,,0
12,SARG50,1020,,,,0
14,SARL50,970,,,,0
16,SALL10,960,,,,0
18,SARL50,910,,,,0
20,SBLL50,860,,,,0
22,SBLL50,810,,,,0
24,SARG50,860,,,,0
26,SARL50,810,,,,0
28,SBLG50,860,,,,0
30,SALG10,870,,,,0
32,SARG50,920,,,,0
34,SARG50,970,,,,0
36,SBLG50,1020,,,,0
38,SBLL50,970,,,,0
40,SBRL10,960,,,,0
42,SARL50,910,,,,0
44,SARG50,960,,,,0
46,SARG50,1010,,,,0
48,SALG10,1020,,,,0
50,SBRL10,1010,,,,0
52,SBLG50,1060,,,,0
54,SBLL50,1010,,,,0
56,SBRG10,1020,,,,0
58,SBLL50,970,,,,0
60,SALG10,980,,,,0
62,SBLL50,930,,,,0
64,SBLL50,880,,,,0
66,SBLG50,930,,,,0
68,SALG10,940,,,,0
70,SBRG10,950,,,,0
72,SBLG50,1000,,,,0
2,SBLL50,950,,,,0
4,SALG10,960,,,,0
6,SARG50,1010,,,,0
8,SALL10,1000,,,,0
10,SBLG50,1050,,,,0
12,SBLL50,1000,,,,0
14,SBLL50,950,,,,0
16,SARL50,900,,,,0
18,SARG50,950,,,,0
20,SBLL50,900,,,,0
22,SARG50,950,,,,0
24,SARG50,1000,,,,0
26,SBLG50,1050,,,,0
28,SARG50,1100,,,,0
30,SBRG10,1110,,,,0
32,SALG10,1120,,,,0
34,SALL10,1110,,,,0
36,SBRL10,1100,,,,0
38,SBRL10,1090,,,,0
40,SBRG10,1100,,,,0
42,SBLL50,1050,,,,0
44,SALG10,1060,,,,0
46,SARG50,1110,,,,0
48,SARG50,1160,,,,0
50,SALG10,1170,,,,0
52,SBLG50,1220,,,,0
54,SARL50,1170,,,,0
56,SALG10,1180,,,,0
58,SBLL50,1130,,,,0
60,SALL10,1120,,,,0
62,SBLL50,1070,,,,0
64,SBLL50,1020,,,,0
66,SBLL50,970,,,,0
68,SBLL50,920,,,,0
70,SALL10,910,,,,0
72,SBLL50,860,,,,0
2,SBLG50,910,,,,0
4,SBLG50,960,,,,0
6,SBLL50,910,,,,0
8,SBLL50,860,,,,0
10,SARG50,910,,,,0
12,SARG50,960,,,,0
14,SALG10,970,,,,0
16,SBRL10,960,,,,0
18,SBLG50,1010,,,,0
20,SALG10,1020,,,,0
22,SARG50,1070,,,,0
24,SALL10,1060,,,,0
26,SBRG10,1070,,,,0
28,SBLL50,1020,,,,0
30,SBRG10,1030,,,,0
32,SARG50,1080,,,,0
34,SARG50,1130,,,,0
36,SALG10,1140,,,,0
38,SBLG50,1190,,,,0
40,SALL10,1180,,,,0
42,SALG10,1190,,,,0
44,SARL50,1140,,,,0
46,SBLG50,1190,,,,0
48,SBLL50,1140,,,,0
50,SALG10,1150,,,,0
52,SBLG50,1200,,,,0
54,SBLL50,1150,,,,0
56,SBRG10,1160,,,,0
58,SALL10,1150,,,,0
60,SARL50,1100,,,,0
62,SBLL50,1050,,,,0
64,SARL50,1000,,,,0
66,SALL10,990,,,,0
68,SBLL50,940,,,,0
70,SALL10,930,,,,0
72,SBRL10,920,,,,0
1,QuestionS,920,,,１０点が当たったとき，どのように感じましたか？,S4
2,QuestionS,920,,,５０点が当たったとき，どのように感じましたか？,S5
3,QuestionS,920,,,５０点が外れたとき，どのように感じましたか？,S5
4,QuestionS,920,,,１０点が外れたとき，どのように感じましたか？,S2
1,QuestionM,920,はっとした,8驚愕,,M1
2,QuestionM,920,気力に満ちた,4活動的快,,M2
3,QuestionM,920,自信がない,1抑うつ・不安,,M3
4,QuestionM,920,おっとりした,5非活動的快,,M3
5,QuestionM,920,気がかりな,1抑うつ・不安,,M2
6,QuestionM,920,のんきな,5非活動的快,,M2
7,QuestionM,920,疲れた,3倦怠,,M2
8,QuestionM,920,退屈な,3倦怠,,M2
9,QuestionM,920,びっくりした,8驚愕,,M1
10,QuestionM,920,だるい,3倦怠,,M2
11,QuestionM,920,慎重な,7集中,,M2
12,QuestionM,920,むっとした,2敵意,,M3
13,QuestionM,920,不安な,1抑うつ・不安,,M2
14,QuestionM,920,くよくよした,1抑うつ・不安,,M2
15,QuestionM,920,のどかな,5非活動的快,,M2
16,QuestionM,920,陽気な,4活動的快,,M2
17,QuestionM,920,すてきな,6親和,,M1
18,QuestionM,920,つまらない,3倦怠,,M2
19,QuestionM,920,無気力な,3倦怠,,M2
20,QuestionM,920,悩んでいる,1抑うつ・不安,,M3
21,QuestionM,920,のんびりした,5非活動的快,,M2
22,QuestionM,920,ゆっくりした,5非活動的快,,M2
23,QuestionM,920,いとおしい,6親和,,M1
24,QuestionM,920,注意深い,7集中,,M3
25,QuestionM,920,はつらつとした,4活動的快,,M2
26,QuestionM,920,びくりとした,8驚愕,,M1
27,QuestionM,920,ていねいな,7集中,,M3
28,QuestionM,920,思慮深い,7集中,,M3
29,QuestionM,920,活気のある,4活動的快,,M2
30,QuestionM,920,好きな,6親和,,M1
31,QuestionM,920,驚いた,8驚愕,,M1
32,QuestionM,920,愛らしい,6親和,,M1
33,QuestionM,920,元気いっぱいの,4活動的快,,M1
34,QuestionM,920,憎らしい,2敵意,,M3
35,QuestionM,920,恋しい,6親和,,M1
36,QuestionM,920,丁重な,7集中,,M3
37,QuestionM,920,攻撃的な,2敵意,,M3
38,QuestionM,920,敵意のある,2敵意,,M2
39,QuestionM,920,動揺した,8驚愕,,M1
40,QuestionM,920,うらんだ,2敵意,,M2
