trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SARL50,950,,,,0
4,SARG50,1000,,,,0
6,SBLG50,1050,,,,0
8,SBRL10,1040,,,,0
10,SBLL50,990,,,,0
12,SARL50,940,,,,0
14,SARL50,890,,,,0
16,SALL10,880,,,,0
18,SARL50,830,,,,0
20,SBLL50,780,,,,0
22,SBLG50,830,,,,0
24,SBLL50,780,,,,0
26,SBRL10,770,,,,0
28,SBRG10,780,,,,0
30,SBLG50,830,,,,0
32,SALG10,840,,,,0
34,SBLL50,790,,,,0
36,SARL50,740,,,,0
38,SARL50,690,,,,0
40,SALG10,700,,,,0
42,SALL10,690,,,,0
44,SARL50,640,,,,0
46,SARL50,590,,,,0
48,SBRL10,580,,,,0
50,SBLL50,530,,,,0
52,SBLG50,580,,,,0
54,SALG10,590,,,,0
56,SBLL50,540,,,,0
58,SBLG50,590,,,,0
60,SALG10,600,,,,0
62,SARG50,650,,,,0
64,SALG10,660,,,,0
66,SBRG10,670,,,,0
68,SARG50,720,,,,0
70,SBRG10,730,,,,0
72,SBLG50,780,,,,0
2,SBLG50,830,,,,0
4,SARL50,780,,,,0
6,SBLL50,730,,,,0
8,SBLL50,680,,,,0
10,SBLG50,730,,,,0
12,SBLL50,680,,,,0
14,SBRG10,690,,,,0
16,SBRL10,680,,,,0
18,SARL50,630,,,,0
20,SARG50,680,,,,0
22,SBLG50,730,,,,0
24,SBLL50,680,,,,0
26,SARG50,730,,,,0
28,SARG50,780,,,,0
30,SBRL10,770,,,,0
32,SARL50,720,,,,0
34,SALL10,710,,,,0
36,SARG50,760,,,,0
38,SARL50,710,,,,0
40,SALL10,700,,,,0
42,SBLL50,650,,,,0
44,SARG50,700,,,,0
46,SBLL50,650,,,,0
48,SARL50,600,,,,0
50,SARG50,650,,,,0
52,SBLG50,700,,,,0
54,SBLG50,750,,,,0
56,SARG50,800,,,,0
58,SARL50,750,,,,0
60,SBLL50,700,,,,0
62,SBLG50,750,,,,0
64,SBLL50,700,,,,0
66,SALG10,710,,,,0
68,SARL50,660,,,,0
70,SARG50,710,,,,0
72,SBLG50,760,,,,0
2,SARL50,710,,,,0
4,SBLL50,660,,,,0
6,SBLG50,710,,,,0
8,SBLL50,660,,,,0
10,SBLL50,610,,,,0
12,SARG50,660,,,,0
14,SBRG10,670,,,,0
16,SARL50,620,,,,0
18,SARG50,670,,,,0
20,SARG50,720,,,,0
22,SBLL50,670,,,,0
24,SBLL50,620,,,,0
26,SBRL10,610,,,,0
28,SARG50,660,,,,0
30,SBLL50,610,,,,0
32,SARL50,560,,,,0
34,SARG50,610,,,,0
36,SARG50,660,,,,0
38,SALG10,670,,,,0
40,SBRL10,660,,,,0
42,SARL50,610,,,,0
44,SBLG50,660,,,,0
46,SBRL10,650,,,,0
48,SBLL50,600,,,,0
50,SARG50,650,,,,0
52,SARL50,600,,,,0
54,SBLL50,550,,,,0
56,SARG50,600,,,,0
58,SBLG50,650,,,,0
60,SALG10,660,,,,0
62,SBRG10,670,,,,0
64,SARG50,720,,,,0
66,SALG10,730,,,,0
68,SBRG10,740,,,,0
70,SARL50,690,,,,0
72,SBRG10,700,,,,0
2,SARG50,750,,,,0
4,SBLL50,700,,,,0
6,SBRL10,690,,,,0
8,SBLG50,740,,,,0
10,SALG10,750,,,,0
12,SBLL50,700,,,,0
14,SALG10,710,,,,0
16,SALG10,720,,,,0
18,SBRG10,730,,,,0
20,SARL50,680,,,,0
22,SBLG50,730,,,,0
24,SBLG50,780,,,,0
26,SBLL50,730,,,,0
28,SARG50,780,,,,0
30,SBLG50,830,,,,0
32,SARG50,880,,,,0
34,SBLG50,930,,,,0
36,SBRG10,940,,,,0
38,SBRL10,930,,,,0
40,SBLL50,880,,,,0
42,SALG10,890,,,,0
44,SBLL50,840,,,,0
46,SALG10,850,,,,0
48,SBLL50,800,,,,0
50,SBLL50,750,,,,0
52,SALL10,740,,,,0
54,SARL50,690,,,,0
56,SARG50,740,,,,0
58,SARG50,790,,,,0
60,SARL50,740,,,,0
62,SARL50,690,,,,0
64,SARG50,740,,,,0
66,SBLG50,790,,,,0
68,SALL10,780,,,,0
70,SARL50,730,,,,0
72,SBLL50,680,,,,0
1,QuestionS,680,,,１０点が外れたとき，どのように感じましたか？,S3
2,QuestionS,680,,,１０点が当たったとき，どのように感じましたか？,S6
3,QuestionS,680,,,５０点が外れたとき，どのように感じましたか？,S2
4,QuestionS,680,,,５０点が当たったとき，どのように感じましたか？,S7
1,QuestionM,680,無気力な,3倦怠,,M2
2,QuestionM,680,うらんだ,2敵意,,M2
3,QuestionM,680,のどかな,5非活動的快,,M3
4,QuestionM,680,丁重な,7集中,,M3
5,QuestionM,680,悩んでいる,1抑うつ・不安,,M2
6,QuestionM,680,むっとした,2敵意,,M2
7,QuestionM,680,くよくよした,1抑うつ・不安,,M2
8,QuestionM,680,すてきな,6親和,,M2
9,QuestionM,680,びくりとした,8驚愕,,M2
10,QuestionM,680,いとおしい,6親和,,M2
11,QuestionM,680,慎重な,7集中,,M3
12,QuestionM,680,はつらつとした,4活動的快,,M2
13,QuestionM,680,攻撃的な,2敵意,,M3
14,QuestionM,680,憎らしい,2敵意,,M2
15,QuestionM,680,敵意のある,2敵意,,M2
16,QuestionM,680,だるい,3倦怠,,M3
17,QuestionM,680,気がかりな,1抑うつ・不安,,M2
18,QuestionM,680,はっとした,8驚愕,,M3
19,QuestionM,680,愛らしい,6親和,,M2
20,QuestionM,680,ゆっくりした,5非活動的快,,M2
21,QuestionM,680,気力に満ちた,4活動的快,,M2
22,QuestionM,680,驚いた,8驚愕,,M2
23,QuestionM,680,注意深い,7集中,,M3
24,QuestionM,680,好きな,6親和,,M2
25,QuestionM,680,恋しい,6親和,,M2
26,QuestionM,680,のんきな,5非活動的快,,M2
27,QuestionM,680,疲れた,3倦怠,,M3
28,QuestionM,680,びっくりした,8驚愕,,M2
29,QuestionM,680,のんびりした,5非活動的快,,M2
30,QuestionM,680,陽気な,4活動的快,,M2
31,QuestionM,680,つまらない,3倦怠,,M2
32,QuestionM,680,活気のある,4活動的快,,M2
33,QuestionM,680,思慮深い,7集中,,M2
34,QuestionM,680,動揺した,8驚愕,,M3
35,QuestionM,680,不安な,1抑うつ・不安,,M3
36,QuestionM,680,退屈な,3倦怠,,M2
37,QuestionM,680,自信がない,1抑うつ・不安,,M2
38,QuestionM,680,元気いっぱいの,4活動的快,,M2
39,QuestionM,680,ていねいな,7集中,,M2
40,QuestionM,680,おっとりした,5非活動的快,,M3
