trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SARL50,950,,,,0
4,SBLG50,1000,,,,0
6,SARL50,950,,,,0
8,SARL50,900,,,,0
10,SBLG50,950,,,,0
12,SBLL50,900,,,,0
14,SARL50,850,,,,0
16,SBLL50,800,,,,0
18,SBLL50,750,,,,0
20,SBLL50,700,,,,0
22,SARL50,650,,,,0
24,SBLL50,600,,,,0
26,SARG50,650,,,,0
28,SARL50,600,,,,0
30,SBLG50,650,,,,0
32,SBLG50,700,,,,0
34,SARG50,750,,,,0
36,SARG50,800,,,,0
38,SBLL50,750,,,,0
40,SBLL50,700,,,,0
42,SARL50,650,,,,0
44,SARG50,700,,,,0
46,SARL50,650,,,,0
48,SARL50,600,,,,0
50,SBLL50,550,,,,0
52,SBLL50,500,,,,0
54,SBLL50,450,,,,0
56,SBLG50,500,,,,0
58,SARG50,550,,,,0
60,SARG50,600,,,,0
62,SBLG50,650,,,,0
64,SBLG50,700,,,,0
66,SBRG10,710,,,,0
68,SALG10,720,,,,0
70,SALG10,730,,,,0
72,SALG10,740,,,,0
2,SBLG50,790,,,,0
4,SARG50,840,,,,0
6,SBLL50,790,,,,0
8,SBLG50,840,,,,0
10,SBRL10,830,,,,0
12,SARG50,880,,,,0
14,SBLL50,830,,,,0
16,SALL10,820,,,,0
18,SBRL10,810,,,,0
20,SBRL10,800,,,,0
22,SARG50,850,,,,0
24,SARL50,800,,,,0
26,SARG50,850,,,,0
28,SALL10,840,,,,0
30,SBRL10,830,,,,0
32,SALL10,820,,,,0
34,SALL10,810,,,,0
36,SALG10,820,,,,0
38,SALG10,830,,,,0
40,SBRL10,820,,,,0
42,SALG10,830,,,,0
44,SALG10,840,,,,0
46,SBRG10,850,,,,0
48,SBRG10,860,,,,0
50,SBRL10,850,,,,0
52,SBRG10,860,,,,0
54,SBLL50,810,,,,0
56,SARG50,860,,,,0
58,SARL50,810,,,,0
60,SBLL50,760,,,,0
62,SBLG50,810,,,,0
64,SARL50,760,,,,0
66,SARG50,810,,,,0
68,SARL50,760,,,,0
70,SBLL50,710,,,,0
72,SBLG50,760,,,,0
2,SBLL50,710,,,,0
4,SBLL50,660,,,,0
6,SBLG50,710,,,,0
8,SARL50,660,,,,0
10,SARG50,710,,,,0
12,SARL50,660,,,,0
14,SBLL50,610,,,,0
16,SBLG50,660,,,,0
18,SARG50,710,,,,0
20,SBLG50,760,,,,0
22,SALL10,750,,,,0
24,SALG10,760,,,,0
26,SBRG10,770,,,,0
28,SBRG10,780,,,,0
30,SALL10,770,,,,0
32,SBRL10,760,,,,0
34,SALL10,750,,,,0
36,SBRG10,760,,,,0
38,SALG10,770,,,,0
40,SALL10,760,,,,0
42,SALL10,750,,,,0
44,SBRL10,740,,,,0
46,SALL10,730,,,,0
48,SARG50,780,,,,0
50,SARL50,730,,,,0
52,SBLG50,780,,,,0
54,SBLG50,830,,,,0
56,SALL10,820,,,,0
58,SBRL10,810,,,,0
60,SBRG10,820,,,,0
62,SBRG10,830,,,,0
64,SALL10,820,,,,0
66,SALG10,830,,,,0
68,SBRG10,840,,,,0
70,SBRG10,850,,,,0
72,SALL10,840,,,,0
2,SBLL50,790,,,,0
4,SBLL50,740,,,,0
6,SBLG50,790,,,,0
8,SARL50,740,,,,0
10,SBLL50,690,,,,0
12,SBLL50,640,,,,0
14,SARG50,690,,,,0
16,SBLL50,640,,,,0
18,SARG50,690,,,,0
20,SBLG50,740,,,,0
22,SARL50,690,,,,0
24,SARG50,740,,,,0
26,SARL50,690,,,,0
28,SBLG50,740,,,,0
30,SARG50,790,,,,0
32,SARL50,740,,,,0
34,SBLG50,790,,,,0
36,SARG50,840,,,,0
38,SALL10,830,,,,0
40,SBRG10,840,,,,0
42,SBRG10,850,,,,0
44,SBLG50,900,,,,0
46,SALG10,910,,,,0
48,SBRL10,900,,,,0
50,SALG10,910,,,,0
52,SALG10,920,,,,0
54,SBRL10,910,,,,0
56,SBRG10,920,,,,0
58,SBRL10,910,,,,0
60,SBRG10,920,,,,0
62,SALG10,930,,,,0
64,SBRG10,940,,,,0
66,SALL10,930,,,,0
68,SALL10,920,,,,0
70,SALL10,910,,,,0
72,SALL10,900,,,,0
1,QuestionS,900,,,５０点が外れたとき，どのように感じましたか？,S2
2,QuestionS,900,,,１０点が外れたとき，どのように感じましたか？,S2
3,QuestionS,900,,,１０点が当たったとき，どのように感じましたか？,S5
4,QuestionS,900,,,５０点が当たったとき，どのように感じましたか？,S7
1,QuestionM,900,慎重な,7集中,,M3
2,QuestionM,900,はつらつとした,4活動的快,,M1
3,QuestionM,900,好きな,6親和,,M1
4,QuestionM,900,つまらない,3倦怠,,M2
5,QuestionM,900,元気いっぱいの,4活動的快,,M1
6,QuestionM,900,退屈な,3倦怠,,M2
7,QuestionM,900,注意深い,7集中,,M1
8,QuestionM,900,恋しい,6親和,,M1
9,QuestionM,900,愛らしい,6親和,,M1
10,QuestionM,900,のんきな,5非活動的快,,M2
11,QuestionM,900,攻撃的な,2敵意,,M1
12,QuestionM,900,のどかな,5非活動的快,,M1
13,QuestionM,900,敵意のある,2敵意,,M1
14,QuestionM,900,気がかりな,1抑うつ・不安,,M1
15,QuestionM,900,ていねいな,7集中,,M1
16,QuestionM,900,のんびりした,5非活動的快,,M1
17,QuestionM,900,悩んでいる,1抑うつ・不安,,M1
18,QuestionM,900,思慮深い,7集中,,M3
19,QuestionM,900,無気力な,3倦怠,,M3
20,QuestionM,900,だるい,3倦怠,,M3
21,QuestionM,900,動揺した,8驚愕,,M1
22,QuestionM,900,憎らしい,2敵意,,M1
23,QuestionM,900,くよくよした,1抑うつ・不安,,M1
24,QuestionM,900,ゆっくりした,5非活動的快,,M2
25,QuestionM,900,うらんだ,2敵意,,M2
26,QuestionM,900,自信がない,1抑うつ・不安,,M1
27,QuestionM,900,むっとした,2敵意,,M3
28,QuestionM,900,はっとした,8驚愕,,M1
29,QuestionM,900,驚いた,8驚愕,,M1
30,QuestionM,900,びっくりした,8驚愕,,M1
31,QuestionM,900,おっとりした,5非活動的快,,M3
32,QuestionM,900,陽気な,4活動的快,,M1
33,QuestionM,900,びくりとした,8驚愕,,M1
34,QuestionM,900,すてきな,6親和,,M1
35,QuestionM,900,活気のある,4活動的快,,M1
36,QuestionM,900,いとおしい,6親和,,M1
37,QuestionM,900,不安な,1抑うつ・不安,,M1
38,QuestionM,900,気力に満ちた,4活動的快,,M1
39,QuestionM,900,丁重な,7集中,,M1
40,QuestionM,900,疲れた,3倦怠,,M3
