trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SARG50,1050,,,,0
4,SALL10,1040,,,,0
6,SBLL50,990,,,,0
8,SBLL50,940,,,,0
10,SBLL50,890,,,,0
12,SBLG50,940,,,,0
14,SBLG50,990,,,,0
16,SALG10,1000,,,,0
18,SARL50,950,,,,0
20,SBLL50,900,,,,0
22,SBLG50,950,,,,0
24,SBRL10,940,,,,0
26,SBLG50,990,,,,0
28,SBLG50,1040,,,,0
30,SALG10,1050,,,,0
32,SARG50,1100,,,,0
34,SBRG10,1110,,,,0
36,SARL50,1060,,,,0
38,SALG10,1070,,,,0
40,SALG10,1080,,,,0
42,SARG50,1130,,,,0
44,SALG10,1140,,,,0
46,SARG50,1190,,,,0
48,SBLG50,1240,,,,0
50,SBRL10,1230,,,,0
52,SALL10,1220,,,,0
54,SALL10,1210,,,,0
56,SBLG50,1260,,,,0
58,SBLL50,1210,,,,0
60,SBRG10,1220,,,,0
62,SARL50,1170,,,,0
64,SARL50,1120,,,,0
66,SBRL10,1110,,,,0
68,SBLG50,1160,,,,0
70,SARL50,1110,,,,0
72,SARL50,1060,,,,0
2,SALG10,1070,,,,0
4,SBLL50,1020,,,,0
6,SARL50,970,,,,0
8,SARG50,1020,,,,0
10,SBLL50,970,,,,0
12,SALG10,980,,,,0
14,SBRG10,990,,,,0
16,SALG10,1000,,,,0
18,SARG50,1050,,,,0
20,SALG10,1060,,,,0
22,SBLG50,1110,,,,0
24,SARG50,1160,,,,0
26,SBRL10,1150,,,,0
28,SBRL10,1140,,,,0
30,SBRG10,1150,,,,0
32,SBLG50,1200,,,,0
34,SBRG10,1210,,,,0
36,SBRL10,1200,,,,0
38,SBLG50,1250,,,,0
40,SBRG10,1260,,,,0
42,SARG50,1310,,,,0
44,SBRG10,1320,,,,0
46,SALL10,1310,,,,0
48,SBLG50,1360,,,,0
50,SALL10,1350,,,,0
52,SBLG50,1400,,,,0
54,SBRL10,1390,,,,0
56,SARG50,1440,,,,0
58,SBRL10,1430,,,,0
60,SALL10,1420,,,,0
62,SALL10,1410,,,,0
64,SBRL10,1400,,,,0
66,SALL10,1390,,,,0
68,SALL10,1380,,,,0
70,SALL10,1370,,,,0
72,SALL10,1360,,,,0
2,SBLL50,1310,,,,0
4,SBRL10,1300,,,,0
6,SALL10,1290,,,,0
8,SALL10,1280,,,,0
10,SALG10,1290,,,,0
12,SALL10,1280,,,,0
