trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBRG10,1010,,,,0
4,SBLG50,1060,,,,0
6,SALG10,1070,,,,0
8,SARL50,1020,,,,0
10,SBRL10,1010,,,,0
12,SARG50,1060,,,,0
14,SARG50,1110,,,,0
16,SBRL10,1100,,,,0
18,SALL10,1090,,,,0
20,SBRL10,1080,,,,0
22,SBLL50,1030,,,,0
24,SARL50,980,,,,0
26,SBLL50,930,,,,0
28,SALL10,920,,,,0
30,SBLG50,970,,,,0
32,SALG10,980,,,,0
34,SALL10,970,,,,0
36,SBRG10,980,,,,0
38,SBRL10,970,,,,0
40,SBLL50,920,,,,0
42,SBLG50,970,,,,0
44,SBRL10,960,,,,0
46,SBLL50,910,,,,0
48,SARL50,860,,,,0
50,SALG10,870,,,,0
52,SALL10,860,,,,0
54,SBLL50,810,,,,0
56,SALG10,820,,,,0
58,SALL10,810,,,,0
60,SBLG50,860,,,,0
62,SBLG50,910,,,,0
64,SALL10,900,,,,0
66,SARG50,950,,,,0
68,SARG50,1000,,,,0
70,SALG10,1010,,,,0
72,SBLG50,1060,,,,0
2,SARG50,1110,,,,0
4,SARL50,1060,,,,0
6,SBRL10,1050,,,,0
8,SBLG50,1100,,,,0
10,SBRG10,1110,,,,0
12,SARG50,1160,,,,0
14,SARL50,1110,,,,0
16,SBRL10,1100,,,,0
18,SBLL50,1050,,,,0
20,SBRG10,1060,,,,0
22,SARG50,1110,,,,0
24,SALG10,1120,,,,0
26,SARG50,1170,,,,0
28,SBRL10,1160,,,,0
30,SBLG50,1210,,,,0
32,SARG50,1260,,,,0
34,SARG50,1310,,,,0
36,SARG50,1360,,,,0
38,SBLG50,1410,,,,0
40,SBRG10,1420,,,,0
42,SARL50,1370,,,,0
44,SBLL50,1320,,,,0
46,SBLL50,1270,,,,0
48,SALG10,1280,,,,0
50,SALL10,1270,,,,0
52,SBLL50,1220,,,,0
54,SBLG50,1270,,,,0
56,SALL10,1260,,,,0
58,SALG10,1270,,,,0
60,SARG50,1320,,,,0
62,SBLG50,1370,,,,0
64,SBLL50,1320,,,,0
66,SBLL50,1270,,,,0
68,SALL10,1260,,,,0
70,SALL10,1250,,,,0
72,SBLL50,1200,,,,0
2,SBLL50,1150,,,,0
4,SBRL10,1140,,,,0
6,SBLL50,1090,,,,0
8,SARL50,1040,,,,0
10,SBRL10,1030,,,,0
12,SALL10,1020,,,,0
14,SBLG50,1070,,,,0
16,SALG10,1080,,,,0
18,SALL10,1070,,,,0
20,SBRG10,1080,,,,0
22,SARL50,1030,,,,0
24,SBLG50,1080,,,,0
26,SALL10,1070,,,,0
28,SBRG10,1080,,,,0
30,SBRG10,1090,,,,0
32,SBLG50,1140,,,,0
34,SBLL50,1090,,,,0
36,SARL50,1040,,,,0
38,SALG10,1050,,,,0
40,SALG10,1060,,,,0
42,SARG50,1110,,,,0
44,SBLL50,1060,,,,0
46,SALL10,1050,,,,0
48,SBLG50,1100,,,,0
50,SBRL10,1090,,,,0
52,SBRL10,1080,,,,0
54,SBRG10,1090,,,,0
56,SARL50,1040,,,,0
58,SALG10,1050,,,,0
60,SARG50,1100,,,,0
62,SARG50,1150,,,,0
64,SBRL10,1140,,,,0
66,SARG50,1190,,,,0
68,SALL10,1180,,,,0
70,SBRG10,1190,,,,0
72,SARG50,1240,,,,0
2,SBRL10,1230,,,,0
4,SARG50,1280,,,,0
6,SARG50,1330,,,,0
8,SBRG10,1340,,,,0
10,SBLG50,1390,,,,0
12,SBLG50,1440,,,,0
14,SALG10,1450,,,,0
16,SALL10,1440,,,,0
18,SARL50,1390,,,,0
20,SARG50,1440,,,,0
22,SARL50,1390,,,,0
24,SBRL10,1380,,,,0
26,SBRG10,1390,,,,0
28,SALL10,1380,,,,0
30,SBRG10,1390,,,,0
32,SARL50,1340,,,,0
34,SBRG10,1350,,,,0
36,SALG10,1360,,,,0
38,SARL50,1310,,,,0
40,SBRL10,1300,,,,0
42,SBRL10,1290,,,,0
44,SARG50,1340,,,,0
46,SBLL50,1290,,,,0
48,SALL10,1280,,,,0
50,SARG50,1330,,,,0
52,SBRL10,1320,,,,0
54,SARG50,1370,,,,0
56,SBLL50,1320,,,,0
58,SBRG10,1330,,,,0
60,SBLL50,1280,,,,0
62,SALL10,1270,,,,0
64,SBRG10,1280,,,,0
66,SALG10,1290,,,,0
68,SBRL10,1280,,,,0
70,SBLG50,1330,,,,0
72,SALG10,1340,,,,0
1,QuestionS,1340,,,１０点が当たったとき，どのように感じましたか？,S5
2,QuestionS,1340,,,５０点が当たったとき，どのように感じましたか？,S5
3,QuestionS,1340,,,５０点が外れたとき，どのように感じましたか？,S1
4,QuestionS,1340,,,１０点が外れたとき，どのように感じましたか？,S3
1,QuestionM,1340,自信がない,1抑うつ・不安,,M3
2,QuestionM,1340,元気いっぱいの,4活動的快,,M1
3,QuestionM,1340,びくりとした,8驚愕,,M1
4,QuestionM,1340,びっくりした,8驚愕,,M1
5,QuestionM,1340,愛らしい,6親和,,M1
6,QuestionM,1340,はっとした,8驚愕,,M2
7,QuestionM,1340,驚いた,8驚愕,,M1
8,QuestionM,1340,注意深い,7集中,,M3
9,QuestionM,1340,疲れた,3倦怠,,M4
10,QuestionM,1340,気力に満ちた,4活動的快,,M1
11,QuestionM,1340,退屈な,3倦怠,,M2
12,QuestionM,1340,慎重な,7集中,,M3
13,QuestionM,1340,だるい,3倦怠,,M3
14,QuestionM,1340,好きな,6親和,,M1
15,QuestionM,1340,攻撃的な,2敵意,,M3
16,QuestionM,1340,すてきな,6親和,,M1
17,QuestionM,1340,のんきな,5非活動的快,,M2
18,QuestionM,1340,丁重な,7集中,,M2
19,QuestionM,1340,憎らしい,2敵意,,M2
20,QuestionM,1340,活気のある,4活動的快,,M1
21,QuestionM,1340,むっとした,2敵意,,M2
22,QuestionM,1340,はつらつとした,4活動的快,,M1
23,QuestionM,1340,のどかな,5非活動的快,,M2
24,QuestionM,1340,無気力な,3倦怠,,M2
25,QuestionM,1340,おっとりした,5非活動的快,,M3
26,QuestionM,1340,悩んでいる,1抑うつ・不安,,M2
27,QuestionM,1340,つまらない,3倦怠,,M1
28,QuestionM,1340,陽気な,4活動的快,,M1
29,QuestionM,1340,動揺した,8驚愕,,M2
30,QuestionM,1340,思慮深い,7集中,,M3
31,QuestionM,1340,ゆっくりした,5非活動的快,,M3
32,QuestionM,1340,ていねいな,7集中,,M2
33,QuestionM,1340,いとおしい,6親和,,M1
34,QuestionM,1340,くよくよした,1抑うつ・不安,,M1
35,QuestionM,1340,不安な,1抑うつ・不安,,M2
36,QuestionM,1340,敵意のある,2敵意,,M1
37,QuestionM,1340,のんびりした,5非活動的快,,M2
38,QuestionM,1340,気がかりな,1抑うつ・不安,,M1
39,QuestionM,1340,うらんだ,2敵意,,M1
40,QuestionM,1340,恋しい,6親和,,M1
