trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SALG10,1010,,,,0
4,SALL10,1000,,,,0
6,SALG10,1010,,,,0
8,SBLG50,1060,,,,0
10,SBRL10,1050,,,,0
12,SALL10,1040,,,,0
14,SALL10,1030,,,,0
16,SALL10,1020,,,,0
18,SBRL10,1010,,,,0
20,SALG10,1020,,,,0
22,SBRG10,1030,,,,0
24,SALL10,1020,,,,0
26,SBRG10,1030,,,,0
28,SARG50,1080,,,,0
30,SALG10,1090,,,,0
32,SBRG10,1100,,,,0
34,SALG10,1110,,,,0
36,SARG50,1160,,,,0
38,SALG10,1170,,,,0
40,SBRL10,1160,,,,0
42,SALL10,1150,,,,0
44,SBRL10,1140,,,,0
46,SALL10,1130,,,,0
48,SBRL10,1120,,,,0
50,SBRG10,1130,,,,0
52,SBRL10,1120,,,,0
54,SBRG10,1130,,,,0
56,SBRG10,1140,,,,0
58,SBRL10,1130,,,,0
60,SBRL10,1120,,,,0
62,SBRL10,1110,,,,0
64,SARG50,1160,,,,0
66,SALL10,1150,,,,0
68,SALL10,1140,,,,0
70,SBRG10,1150,,,,0
72,SBRG10,1160,,,,0
2,SALL10,1150,,,,0
4,SALG10,1160,,,,0
6,SALG10,1170,,,,0
8,SBRG10,1180,,,,0
10,SALL10,1170,,,,0
12,SALL10,1160,,,,0
14,SBRG10,1170,,,,0
16,SALL10,1160,,,,0
18,SBRG10,1170,,,,0
20,SALG10,1180,,,,0
22,SALL10,1170,,,,0
24,SALL10,1160,,,,0
26,SBRG10,1170,,,,0
28,SBRL10,1160,,,,0
30,SBRG10,1170,,,,0
32,SALG10,1180,,,,0
34,SBLL50,1130,,,,0
36,SBLL50,1080,,,,0
38,SBLL50,1030,,,,0
40,SBLL50,980,,,,0
42,SBLG50,1030,,,,0
44,SARL50,980,,,,0
46,SBLL50,930,,,,0
48,SBLG50,980,,,,0
50,SALL10,970,,,,0
52,SALL10,960,,,,0
54,SARG50,1010,,,,0
56,SALG10,1020,,,,0
58,SALG10,1030,,,,0
60,SBRL10,1020,,,,0
62,SARL50,970,,,,0
64,SARG50,1020,,,,0
66,SBRG10,1030,,,,0
68,SBRG10,1040,,,,0
70,SBRG10,1050,,,,0
72,SBRL10,1040,,,,0
2,SBRG10,1050,,,,0
4,SALL10,1040,,,,0
6,SALG10,1050,,,,0
8,SALG10,1060,,,,0
10,SBRG10,1070,,,,0
12,SBRL10,1060,,,,0
14,SBRG10,1070,,,,0
16,SBRG10,1080,,,,0
18,SARL50,1030,,,,0
20,SARG50,1080,,,,0
22,SALG10,1090,,,,0
24,SALG10,1100,,,,0
26,SBLL50,1050,,,,0
28,SALL10,1040,,,,0
30,SBRG10,1050,,,,0
32,SBRG10,1060,,,,0
34,SALG10,1070,,,,0
36,SBRL10,1060,,,,0
38,SARG50,1110,,,,0
40,SALL10,1100,,,,0
42,SBRG10,1110,,,,0
44,SBRG10,1120,,,,0
46,SBRG10,1130,,,,0
48,SALG10,1140,,,,0
50,SBRG10,1150,,,,0
52,SARL50,1100,,,,0
54,SARL50,1050,,,,0
56,SARL50,1000,,,,0
58,SBLL50,950,,,,0
60,SBLL50,900,,,,0
62,SARG50,950,,,,0
64,SARL50,900,,,,0
66,SBLL50,850,,,,0
68,SARL50,800,,,,0
70,SBLL50,750,,,,0
72,SBLL50,700,,,,0
2,SALL10,690,,,,0
4,SBRL10,680,,,,0
6,SALL10,670,,,,0
8,SARL50,620,,,,0
10,SALG10,630,,,,0
12,SBRL10,620,,,,0
14,SBRG10,630,,,,0
16,SALL10,620,,,,0
18,SALL10,610,,,,0
20,SBRL10,600,,,,0
22,SBRL10,590,,,,0
24,SBRG10,600,,,,0
26,SALL10,590,,,,0
28,SBLG50,640,,,,0
30,SARG50,690,,,,0
32,SALL10,680,,,,0
34,SALL10,670,,,,0
36,SALL10,660,,,,0
38,SALL10,650,,,,0
40,SALG10,660,,,,0
42,SBRG10,670,,,,0
44,SBRL10,660,,,,0
46,SBRG10,670,,,,0
48,SALG10,680,,,,0
50,SBRG10,690,,,,0
52,SBRG10,700,,,,0
54,SBRG10,710,,,,0
56,SALG10,720,,,,0
58,SBRG10,730,,,,0
60,SBRL10,720,,,,0
62,SARG50,770,,,,0
64,SBRL10,760,,,,0
66,SALG10,770,,,,0
68,SBRG10,780,,,,0
70,SBRG10,790,,,,0
72,SALG10,800,,,,0
1,QuestionS,800,,,１０点が外れたとき，どのように感じましたか？,S5
2,QuestionS,800,,,１０点が当たったとき，どのように感じましたか？,S6
3,QuestionS,800,,,５０点が外れたとき，どのように感じましたか？,S5
4,QuestionS,800,,,５０点が当たったとき，どのように感じましたか？,S7
1,QuestionM,800,ていねいな,7集中,,M3
2,QuestionM,800,慎重な,7集中,,M3
3,QuestionM,800,驚いた,8驚愕,,M2
4,QuestionM,800,くよくよした,1抑うつ・不安,,M2
5,QuestionM,800,攻撃的な,2敵意,,M1
6,QuestionM,800,悩んでいる,1抑うつ・不安,,M3
7,QuestionM,800,すてきな,6親和,,M3
8,QuestionM,800,つまらない,3倦怠,,M1
9,QuestionM,800,動揺した,8驚愕,,M3
10,QuestionM,800,うらんだ,2敵意,,M1
11,QuestionM,800,気がかりな,1抑うつ・不安,,M1
12,QuestionM,800,だるい,3倦怠,,M1
13,QuestionM,800,おっとりした,5非活動的快,,M4
14,QuestionM,800,憎らしい,2敵意,,M1
15,QuestionM,800,思慮深い,7集中,,M3
16,QuestionM,800,自信がない,1抑うつ・不安,,M1
17,QuestionM,800,注意深い,7集中,,M2
18,QuestionM,800,愛らしい,6親和,,M2
19,QuestionM,800,恋しい,6親和,,M2
20,QuestionM,800,元気いっぱいの,4活動的快,,M2
21,QuestionM,800,のどかな,5非活動的快,,M4
22,QuestionM,800,のんびりした,5非活動的快,,M4
23,QuestionM,800,いとおしい,6親和,,M2
24,QuestionM,800,活気のある,4活動的快,,M2
25,QuestionM,800,びくりとした,8驚愕,,M2
26,QuestionM,800,無気力な,3倦怠,,M3
27,QuestionM,800,むっとした,2敵意,,M1
28,QuestionM,800,はっとした,8驚愕,,M1
29,QuestionM,800,ゆっくりした,5非活動的快,,M4
30,QuestionM,800,のんきな,5非活動的快,,M4
31,QuestionM,800,好きな,6親和,,M4
32,QuestionM,800,はつらつとした,4活動的快,,M2
33,QuestionM,800,丁重な,7集中,,M3
34,QuestionM,800,びっくりした,8驚愕,,M1
35,QuestionM,800,敵意のある,2敵意,,M1
36,QuestionM,800,陽気な,4活動的快,,M2
37,QuestionM,800,退屈な,3倦怠,,M2
38,QuestionM,800,不安な,1抑うつ・不安,,M1
39,QuestionM,800,疲れた,3倦怠,,M3
40,QuestionM,800,気力に満ちた,4活動的快,,M2
