trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLL50,950,,,,0
4,SARG50,1000,,,,0
6,SBRL10,990,,,,0
8,SBRG10,1000,,,,0
10,SALL10,990,,,,0
12,SBLL50,940,,,,0
14,SBLG50,990,,,,0
16,SARG50,1040,,,,0
18,SARG50,1090,,,,0
20,SARL50,1040,,,,0
22,SBLG50,1090,,,,0
24,SBLG50,1140,,,,0
26,SALL10,1130,,,,0
28,SALL10,1120,,,,0
30,SBRG10,1130,,,,0
32,SALG10,1140,,,,0
34,SARL50,1090,,,,0
36,SARG50,1140,,,,0
38,SBLL50,1090,,,,0
40,SALL10,1080,,,,0
42,SARL50,1030,,,,0
44,SALL10,1020,,,,0
46,SBLG50,1070,,,,0
48,SBLL50,1020,,,,0
50,SALG10,1030,,,,0
52,SALG10,1040,,,,0
54,SBLG50,1090,,,,0
56,SARG50,1140,,,,0
58,SBRL10,1130,,,,0
60,SBLL50,1080,,,,0
62,SBLG50,1130,,,,0
64,SBRL10,1120,,,,0
66,SALG10,1130,,,,0
68,SBRG10,1140,,,,0
70,SALG10,1150,,,,0
72,SBRL10,1140,,,,0
2,SARL50,1090,,,,0
4,SBRG10,1100,,,,0
6,SBRL10,1090,,,,0
8,SARL50,1040,,,,0
10,SALL10,1030,,,,0
12,SALG10,1040,,,,0
14,SALG10,1050,,,,0
16,SBLL50,1000,,,,0
18,SBRG10,1010,,,,0
20,SALL10,1000,,,,0
22,SBLG50,1050,,,,0
24,SBRG10,1060,,,,0
26,SALG10,1070,,,,0
28,SBLG50,1120,,,,0
30,SBRL10,1110,,,,0
32,SBRL10,1100,,,,0
34,SALG10,1110,,,,0
36,SBRL10,1100,,,,0
38,SARL50,1050,,,,0
40,SBLG50,1100,,,,0
42,SBRG10,1110,,,,0
44,SALG10,1120,,,,0
46,SARL50,1070,,,,0
48,SALL10,1060,,,,0
50,SALG10,1070,,,,0
52,SBLG50,1120,,,,0
54,SALG10,1130,,,,0
56,SBRL10,1120,,,,0
58,SBLG50,1170,,,,0
60,SBRL10,1160,,,,0
62,SBRL10,1150,,,,0
64,SALG10,1160,,,,0
66,SALL10,1150,,,,0
68,SBLG50,1200,,,,0
70,SARL50,1150,,,,0
72,SARG50,1200,,,,0
2,SBRL10,1190,,,,0
4,SBRG10,1200,,,,0
6,SALG10,1210,,,,0
8,SBRG10,1220,,,,0
10,SARL50,1170,,,,0
12,SBRG10,1180,,,,0
14,SALG10,1190,,,,0
16,SBLG50,1240,,,,0
18,SBLL50,1190,,,,0
20,SBRG10,1200,,,,0
22,SBRG10,1210,,,,0
24,SBLG50,1260,,,,0
