trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SARG50,1050,,,,0
4,SBRL10,1040,,,,0
6,SALG10,1050,,,,0
8,SBRL10,1040,,,,0
10,SARL50,990,,,,0
12,SBRG10,1000,,,,0
14,SBLL50,950,,,,0
16,SARG50,1000,,,,0
18,SALG10,1010,,,,0
20,SBRG10,1020,,,,0
22,SBLL50,970,,,,0
24,SBLG50,1020,,,,0
26,SBRL10,1010,,,,0
28,SBLL50,960,,,,0
30,SARG50,1010,,,,0
32,SALG10,1020,,,,0
34,SBLL50,970,,,,0
36,SARL50,920,,,,0
38,SALG10,930,,,,0
40,SBRG10,940,,,,0
42,SALL10,930,,,,0
44,SALL10,920,,,,0
46,SALG10,930,,,,0
48,SARG50,980,,,,0
50,SARG50,1030,,,,0
52,SALG10,1040,,,,0
54,SBLL50,990,,,,0
56,SBRL10,980,,,,0
58,SBRL10,970,,,,0
60,SARL50,920,,,,0
62,SBRG10,930,,,,0
64,SALL10,920,,,,0
66,SBLG50,970,,,,0
68,SBLG50,1020,,,,0
70,SALL10,1010,,,,0
72,SBRL10,1000,,,,0
2,SBLG50,1050,,,,0
4,SALG10,1060,,,,0
6,SBRL10,1050,,,,0
8,SALL10,1040,,,,0
10,SARL50,990,,,,0
12,SBLG50,1040,,,,0
14,SBRG10,1050,,,,0
16,SALL10,1040,,,,0
18,SBRG10,1050,,,,0
20,SALG10,1060,,,,0
22,SBLG50,1110,,,,0
24,SBRG10,1120,,,,0
26,SALL10,1110,,,,0
28,SBRL10,1100,,,,0
30,SBRG10,1110,,,,0
32,SBLL50,1060,,,,0
34,SBLL50,1010,,,,0
36,SARL50,960,,,,0
38,SARG50,1010,,,,0
40,SARL50,960,,,,0
42,SBLL50,910,,,,0
44,SBLG50,960,,,,0
46,SALL10,950,,,,0
48,SALL10,940,,,,0
50,SBRG10,950,,,,0
52,SARL50,900,,,,0
54,SALG10,910,,,,0
56,SARG50,960,,,,0
58,SBRL10,950,,,,0
60,SBLG50,1000,,,,0
62,SALL10,990,,,,0
64,SBLL50,940,,,,0
66,SBRL10,930,,,,0
68,SARG50,980,,,,0
70,SARL50,930,,,,0
72,SALG10,940,,,,0
2,SBLG50,990,,,,0
4,SALG10,1000,,,,0
6,SALL10,990,,,,0
8,SBRL10,980,,,,0
10,SALG10,990,,,,0
12,SBRL10,980,,,,0
14,SBRL10,970,,,,0
16,SBRL10,960,,,,0
18,SALL10,950,,,,0
20,SBLG50,1000,,,,0
22,SBLG50,1050,,,,0
24,SARG50,1100,,,,0
26,SALG10,1110,,,,0
28,SARL50,1060,,,,0
30,SALG10,1070,,,,0
32,SBRL10,1060,,,,0
34,SBLL50,1010,,,,0
36,SBLL50,960,,,,0
38,SBRL10,950,,,,0
40,SARL50,900,,,,0
42,SARL50,850,,,,0
44,SBLG50,900,,,,0
46,SARG50,950,,,,0
48,SARL50,900,,,,0
50,SBLL50,850,,,,0
52,SBRG10,860,,,,0
54,SALG10,870,,,,0
56,SALL10,860,,,,0
58,SBRL10,850,,,,0
60,SBLL50,800,,,,0
62,SBLG50,850,,,,0
64,SARG50,900,,,,0
66,SARL50,850,,,,0
68,SALG10,860,,,,0
70,SBRG10,870,,,,0
72,SALG10,880,,,,0
2,SBLL50,830,,,,0
4,SALG10,840,,,,0
6,SBRL10,830,,,,0
8,SALL10,820,,,,0
10,SBLG50,870,,,,0
12,SBRL10,860,,,,0
14,SALG10,870,,,,0
16,SALL10,860,,,,0
18,SALL10,850,,,,0
20,SBLL50,800,,,,0
22,SBRG10,810,,,,0
24,SALG10,820,,,,0
26,SBRL10,810,,,,0
28,SARG50,860,,,,0
30,SBRG10,870,,,,0
32,SBLG50,920,,,,0
34,SBLL50,870,,,,0
36,SALL10,860,,,,0
38,SARG50,910,,,,0
40,SALL10,900,,,,0
42,SARL50,850,,,,0
44,SBRG10,860,,,,0
46,SALL10,850,,,,0
48,SARL50,800,,,,0
50,SALG10,810,,,,0
52,SBRL10,800,,,,0
54,SALG10,810,,,,0
56,SBLL50,760,,,,0
58,SBRL10,750,,,,0
60,SARG50,800,,,,0
62,SARG50,850,,,,0
64,SBLG50,900,,,,0
66,SBRG10,910,,,,0
68,SALL10,900,,,,0
70,SBRG10,910,,,,0
72,SBRL10,900,,,,0
1,QuestionS,900,,,５０点が当たったとき，どのように感じましたか？,S7
2,QuestionS,900,,,１０点が外れたとき，どのように感じましたか？,S3
3,QuestionS,900,,,５０点が外れたとき，どのように感じましたか？,S1
4,QuestionS,900,,,１０点が当たったとき，どのように感じましたか？,S5
1,QuestionM,900,元気いっぱいの,4活動的快,,M1
2,QuestionM,900,すてきな,6親和,,M1
3,QuestionM,900,思慮深い,7集中,,M1
4,QuestionM,900,ゆっくりした,5非活動的快,,M3
5,QuestionM,900,丁重な,7集中,,M3
6,QuestionM,900,退屈な,3倦怠,,M3
7,QuestionM,900,びっくりした,8驚愕,,M1
8,QuestionM,900,つまらない,3倦怠,,M3
9,QuestionM,900,慎重な,7集中,,M3
10,QuestionM,900,恋しい,6親和,,M2
11,QuestionM,900,だるい,3倦怠,,M3
12,QuestionM,900,くよくよした,1抑うつ・不安,,M1
13,QuestionM,900,のんびりした,5非活動的快,,M3
14,QuestionM,900,愛らしい,6親和,,M1
15,QuestionM,900,無気力な,3倦怠,,M3
16,QuestionM,900,はっとした,8驚愕,,M2
17,QuestionM,900,いとおしい,6親和,,M2
18,QuestionM,900,うらんだ,2敵意,,M2
19,QuestionM,900,陽気な,4活動的快,,M2
20,QuestionM,900,のどかな,5非活動的快,,M3
21,QuestionM,900,敵意のある,2敵意,,M1
22,QuestionM,900,のんきな,5非活動的快,,M4
23,QuestionM,900,悩んでいる,1抑うつ・不安,,M3
24,QuestionM,900,はつらつとした,4活動的快,,M1
25,QuestionM,900,自信がない,1抑うつ・不安,,M3
26,QuestionM,900,おっとりした,5非活動的快,,M3
27,QuestionM,900,注意深い,7集中,,M3
28,QuestionM,900,不安な,1抑うつ・不安,,M3
29,QuestionM,900,むっとした,2敵意,,M2
30,QuestionM,900,気がかりな,1抑うつ・不安,,M3
31,QuestionM,900,動揺した,8驚愕,,M3
32,QuestionM,900,気力に満ちた,4活動的快,,M1
33,QuestionM,900,驚いた,8驚愕,,M2
34,QuestionM,900,ていねいな,7集中,,M1
35,QuestionM,900,疲れた,3倦怠,,M3
36,QuestionM,900,好きな,6親和,,M2
37,QuestionM,900,憎らしい,2敵意,,M2
38,QuestionM,900,びくりとした,8驚愕,,M2
39,QuestionM,900,攻撃的な,2敵意,,M1
40,QuestionM,900,活気のある,4活動的快,,M1
