trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLL50,950,,,,0
4,SBRG10,960,,,,0
6,SBLL50,910,,,,0
8,SBRG10,920,,,,0
10,SBLL50,870,,,,0
12,SBRL10,860,,,,0
14,SALG10,870,,,,0
16,SALG10,880,,,,0
18,SALL10,870,,,,0
20,SALG10,880,,,,0
22,SBRL10,870,,,,0
24,SBRL10,860,,,,0
26,SBLG50,910,,,,0
28,SBLG50,960,,,,0
30,SBLL50,910,,,,0
32,SALG10,920,,,,0
34,SBRG10,930,,,,0
36,SBRG10,940,,,,0
38,SBRG10,950,,,,0
40,SALG10,960,,,,0
42,SARG50,1010,,,,0
44,SALG10,1020,,,,0
46,SARG50,1070,,,,0
48,SARL50,1020,,,,0
50,SARG50,1070,,,,0
52,SBLG50,1120,,,,0
54,SARG50,1170,,,,0
56,SARG50,1220,,,,0
58,SARL50,1170,,,,0
60,SBRL10,1160,,,,0
62,SBLL50,1110,,,,0
64,SALL10,1100,,,,0
66,SBRL10,1090,,,,0
68,SARL50,1040,,,,0
70,SARL50,990,,,,0
72,SARL50,940,,,,0
2,SALG10,950,,,,0
4,SBRG10,960,,,,0
6,SBRG10,970,,,,0
8,SALL10,960,,,,0
10,SBRL10,950,,,,0
12,SARL50,900,,,,0
14,SBRG10,910,,,,0
16,SALL10,900,,,,0
18,SARL50,850,,,,0
20,SALG10,860,,,,0
22,SALL10,850,,,,0
24,SBRG10,860,,,,0
26,SARL50,810,,,,0
28,SBRL10,800,,,,0
30,SARG50,850,,,,0
32,SBLL50,800,,,,0
34,SARG50,850,,,,0
36,SBLL50,800,,,,0
38,SARG50,850,,,,0
40,SBLL50,800,,,,0
42,SARG50,850,,,,0
44,SBLG50,900,,,,0
46,SARL50,850,,,,0
48,SBLL50,800,,,,0
50,SBRL10,790,,,,0
52,SBLG50,840,,,,0
54,SBLG50,890,,,,0
56,SBLG50,940,,,,0
58,SBLL50,890,,,,0
60,SBLL50,840,,,,0
62,SARL50,790,,,,0
64,SALG10,800,,,,0
66,SALL10,790,,,,0
68,SBRL10,780,,,,0
70,SARG50,830,,,,0
72,SARG50,880,,,,0
2,SBLL50,830,,,,0
4,SBLL50,780,,,,0
6,SBRL10,770,,,,0
8,SALL10,760,,,,0
10,SARG50,810,,,,0
12,SARL50,760,,,,0
14,SARL50,710,,,,0
16,SALL10,700,,,,0
18,SBLG50,750,,,,0
20,SBLL50,700,,,,0
22,SBRG10,710,,,,0
24,SBRG10,720,,,,0
26,SALG10,730,,,,0
28,SBRL10,720,,,,0
30,SARL50,670,,,,0
32,SALL10,660,,,,0
34,SALL10,650,,,,0
36,SBRL10,640,,,,0
38,SBLL50,590,,,,0
40,SBLG50,640,,,,0
42,SBLL50,590,,,,0
44,SBRL10,580,,,,0
46,SBLG50,630,,,,0
48,SARL50,580,,,,0
50,SALG10,590,,,,0
52,SALG10,600,,,,0
54,SALG10,610,,,,0
56,SBLG50,660,,,,0
58,SALL10,650,,,,0
60,SBLL50,600,,,,0
62,SARG50,650,,,,0
64,SBLG50,700,,,,0
66,SBLG50,750,,,,0
68,SARG50,800,,,,0
70,SARG50,850,,,,0
72,SARG50,900,,,,0
2,SARG50,950,,,,0
4,SALG10,960,,,,0
6,SBLG50,1010,,,,0
8,SBRG10,1020,,,,0
10,SBRL10,1010,,,,0
12,SARL50,960,,,,0
14,SBLL50,910,,,,0
16,SALL10,900,,,,0
18,SALG10,910,,,,0
20,SBLL50,860,,,,0
22,SARG50,910,,,,0
24,SBLL50,860,,,,0
26,SALL10,850,,,,0
28,SBRG10,860,,,,0
30,SARL50,810,,,,0
32,SBRL10,800,,,,0
34,SBRG10,810,,,,0
36,SBLL50,760,,,,0
38,SARG50,810,,,,0
40,SARG50,860,,,,0
42,SBRL10,850,,,,0
44,SARL50,800,,,,0
46,SALG10,810,,,,0
48,SBRL10,800,,,,0
50,SBLG50,850,,,,0
52,SARG50,900,,,,0
54,SARG50,950,,,,0
56,SBLL50,900,,,,0
58,SARG50,950,,,,0
60,SBLL50,900,,,,0
62,SBRL10,890,,,,0
