trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBLG50,1050,,,,0
4,SARG50,1100,,,,0
6,SARL50,1050,,,,0
8,SBRL10,1040,,,,0
10,SALG10,1050,,,,0
12,SBLL50,1000,,,,0
14,SALG10,1010,,,,0
16,SARL50,960,,,,0
18,SBLG50,1010,,,,0
20,SBRL10,1000,,,,0
22,SARL50,950,,,,0
24,SARG50,1000,,,,0
26,SALG10,1010,,,,0
28,SBRL10,1000,,,,0
30,SALG10,1010,,,,0
32,SARG50,1060,,,,0
34,SBLL50,1010,,,,0
36,SBLG50,1060,,,,0
38,SALG10,1070,,,,0
40,SARG50,1120,,,,0
42,SALG10,1130,,,,0
44,SBRL10,1120,,,,0
46,SBLG50,1170,,,,0
48,SBRL10,1160,,,,0
50,SBRG10,1170,,,,0
52,SBRL10,1160,,,,0
54,SBRL10,1150,,,,0
56,SALL10,1140,,,,0
58,SALG10,1150,,,,0
60,SARL50,1100,,,,0
62,SBLL50,1050,,,,0
64,SBRL10,1040,,,,0
66,SARG50,1090,,,,0
68,SBRG10,1100,,,,0
70,SBLG50,1150,,,,0
72,SALL10,1140,,,,0
2,SBLL50,1090,,,,0
4,SBRL10,1080,,,,0
6,SALL10,1070,,,,0
8,SARG50,1120,,,,0
10,SBRG10,1130,,,,0
12,SARG50,1180,,,,0
14,SBLL50,1130,,,,0
16,SBLL50,1080,,,,0
18,SBLL50,1030,,,,0
20,SALG10,1040,,,,0
22,SALG10,1050,,,,0
24,SARL50,1000,,,,0
26,SARG50,1050,,,,0
28,SALG10,1060,,,,0
30,SBRL10,1050,,,,0
32,SARG50,1100,,,,0
34,SALL10,1090,,,,0
36,SBRG10,1100,,,,0
38,SARL50,1050,,,,0
40,SBLG50,1100,,,,0
42,SBRG10,1110,,,,0
44,SBLG50,1160,,,,0
46,SALL10,1150,,,,0
48,SBLG50,1200,,,,0
50,SALL10,1190,,,,0
52,SBLL50,1140,,,,0
54,SARL50,1090,,,,0
56,SARG50,1140,,,,0
58,SBRG10,1150,,,,0
60,SARL50,1100,,,,0
62,SBLL50,1050,,,,0
64,SBLG50,1100,,,,0
66,SALL10,1090,,,,0
68,SBLL50,1040,,,,0
70,SBLG50,1090,,,,0
72,SALL10,1080,,,,0
2,SBLL50,1030,,,,0
4,SARG50,1080,,,,0
6,SALL10,1070,,,,0
8,SBRG10,1080,,,,0
10,SALL10,1070,,,,0
12,SBLG50,1120,,,,0
14,SALG10,1130,,,,0
16,SBRG10,1140,,,,0
18,SARG50,1190,,,,0
20,SARG50,1240,,,,0
22,SBRL10,1230,,,,0
24,SBLL50,1180,,,,0
26,SARG50,1230,,,,0
28,SBRG10,1240,,,,0
30,SALG10,1250,,,,0
32,SALG10,1260,,,,0
34,SBLL50,1210,,,,0
36,SBLL50,1160,,,,0
38,SBLL50,1110,,,,0
40,SBLG50,1160,,,,0
42,SBLG50,1210,,,,0
44,SALG10,1220,,,,0
46,SBLG50,1270,,,,0
48,SBRL10,1260,,,,0
50,SARG50,1310,,,,0
52,SALG10,1320,,,,0
54,SBRG10,1330,,,,0
56,SARG50,1380,,,,0
58,SBRL10,1370,,,,0
60,SALL10,1360,,,,0
62,SBLL50,1310,,,,0
64,SALL10,1300,,,,0
66,SARL50,1250,,,,0
68,SALL10,1240,,,,0
70,SBRL10,1230,,,,0
72,SARL50,1180,,,,0
2,SARL50,1130,,,,0
4,SBRG10,1140,,,,0
6,SBRL10,1130,,,,0
8,SBLG50,1180,,,,0
10,SALL10,1170,,,,0
12,SBLG50,1220,,,,0
