trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SBRL10,990,,,,0
4,SARG50,1040,,,,0
6,SBLL50,990,,,,0
8,SBLG50,1040,,,,0
10,SBRL10,1030,,,,0
12,SBLG50,1080,,,,0
14,SARG50,1130,,,,0
16,SBLL50,1080,,,,0
18,SARG50,1130,,,,0
20,SALL10,1120,,,,0
22,SARG50,1170,,,,0
24,SALG10,1180,,,,0
26,SARL50,1130,,,,0
28,SARG50,1180,,,,0
30,SBLL50,1130,,,,0
32,SBLL50,1080,,,,0
34,SARG50,1130,,,,0
36,SBLL50,1080,,,,0
38,SBLL50,1030,,,,0
40,SBLG50,1080,,,,0
42,SALG10,1090,,,,0
44,SBLL50,1040,,,,0
46,SBLL50,990,,,,0
48,SBLL50,940,,,,0
50,SBLL50,890,,,,0
52,SARL50,840,,,,0
54,SARL50,790,,,,0
56,SBLG50,840,,,,0
58,SALG10,850,,,,0
60,SALG10,860,,,,0
62,SARG50,910,,,,0
64,SARG50,960,,,,0
66,SBRG10,970,,,,0
68,SALG10,980,,,,0
70,SARL50,930,,,,0
72,SBLL50,880,,,,0
2,SALL10,870,,,,0
4,SARG50,920,,,,0
6,SARG50,970,,,,0
8,SBRL10,960,,,,0
10,SARL50,910,,,,0
12,SALG10,920,,,,0
14,SARL50,870,,,,0
16,SBLG50,920,,,,0
18,SARL50,870,,,,0
20,SARG50,920,,,,0
22,SBLG50,970,,,,0
24,SARL50,920,,,,0
26,SARL50,870,,,,0
28,SARG50,920,,,,0
30,SBLL50,870,,,,0
32,SARL50,820,,,,0
34,SBRL10,810,,,,0
36,SBLG50,860,,,,0
38,SBRL10,850,,,,0
40,SBLG50,900,,,,0
42,SBRG10,910,,,,0
44,SBLL50,860,,,,0
46,SBLG50,910,,,,0
48,SARG50,960,,,,0
50,SARG50,1010,,,,0
52,SBLL50,960,,,,0
54,SBLL50,910,,,,0
56,SARL50,860,,,,0
58,SBLG50,910,,,,0
60,SBLL50,860,,,,0
62,SBLL50,810,,,,0
64,SARL50,760,,,,0
66,SBRG10,770,,,,0
68,SARG50,820,,,,0
70,SBRG10,830,,,,0
72,SARG50,880,,,,0
2,SBRL10,870,,,,0
4,SBLG50,920,,,,0
6,SARG50,970,,,,0
8,SALL10,960,,,,0
10,SBLG50,1010,,,,0
12,SARG50,1060,,,,0
14,SARG50,1110,,,,0
16,SARL50,1060,,,,0
18,SALL10,1050,,,,0
20,SALG10,1060,,,,0
22,SBRG10,1070,,,,0
24,SARL50,1020,,,,0
26,SARG50,1070,,,,0
28,SBLL50,1020,,,,0
30,SBRG10,1030,,,,0
32,SARG50,1080,,,,0
34,SBLG50,1130,,,,0
36,SBLL50,1080,,,,0
38,SBLL50,1030,,,,0
40,SARL50,980,,,,0
42,SARL50,930,,,,0
44,SBLL50,880,,,,0
46,SARG50,930,,,,0
48,SBLL50,880,,,,0
50,SBRL10,870,,,,0
52,SARL50,820,,,,0
54,SARG50,870,,,,0
56,SALL10,860,,,,0
58,SBLL50,810,,,,0
60,SARG50,860,,,,0
62,SBRL10,850,,,,0
64,SBLG50,900,,,,0
66,SARG50,950,,,,0
68,SBLG50,1000,,,,0
70,SBRG10,1010,,,,0
72,SBLG50,1060,,,,0
2,SBLG50,1110,,,,0
4,SALG10,1120,,,,0
6,SARL50,1070,,,,0
8,SARG50,1120,,,,0
10,SBLL50,1070,,,,0
12,SALG10,1080,,,,0
14,SARG50,1130,,,,0
16,SBRG10,1140,,,,0
18,SALL10,1130,,,,0
20,SBRL10,1120,,,,0
22,SALL10,1110,,,,0
24,SBLG50,1160,,,,0
26,SARL50,1110,,,,0
28,SARG50,1160,,,,0
30,SALL10,1150,,,,0
32,SARL50,1100,,,,0
34,SARL50,1050,,,,0
36,SARG50,1100,,,,0
38,SALG10,1110,,,,0
40,SBLG50,1160,,,,0
42,SBRG10,1170,,,,0
44,SBLG50,1220,,,,0
46,SARL50,1170,,,,0
48,SBLL50,1120,,,,0
50,SARL50,1070,,,,0
52,SBLL50,1020,,,,0
54,SBLL50,970,,,,0
56,SARL50,920,,,,0
58,SARL50,870,,,,0
60,SBLG50,920,,,,0
62,SBRL10,910,,,,0
64,SBRG10,920,,,,0
66,SBLG50,970,,,,0
68,SBRG10,980,,,,0
70,SBRG10,990,,,,0
72,SBLL50,940,,,,0
1,QuestionS,940,,,１０点が当たったとき，どのように感じましたか？,S4
2,QuestionS,940,,,５０点が当たったとき，どのように感じましたか？,S6
3,QuestionS,940,,,１０点が外れたとき，どのように感じましたか？,S3
4,QuestionS,940,,,５０点が外れたとき，どのように感じましたか？,S2
1,QuestionM,940,自信がない,1抑うつ・不安,,M2
2,QuestionM,940,好きな,6親和,,M3
3,QuestionM,940,気がかりな,1抑うつ・不安,,M2
4,QuestionM,940,びくりとした,8驚愕,,M2
5,QuestionM,940,はっとした,8驚愕,,M1
6,QuestionM,940,不安な,1抑うつ・不安,,M2
7,QuestionM,940,思慮深い,7集中,,M2
8,QuestionM,940,疲れた,3倦怠,,M3
9,QuestionM,940,動揺した,8驚愕,,M2
10,QuestionM,940,活気のある,4活動的快,,M3
11,QuestionM,940,攻撃的な,2敵意,,M1
12,QuestionM,940,恋しい,6親和,,M3
13,QuestionM,940,ゆっくりした,5非活動的快,,M3
14,QuestionM,940,悩んでいる,1抑うつ・不安,,M2
15,QuestionM,940,うらんだ,2敵意,,M1
16,QuestionM,940,驚いた,8驚愕,,M2
17,QuestionM,940,ていねいな,7集中,,M3
18,QuestionM,940,くよくよした,1抑うつ・不安,,M1
19,QuestionM,940,のんきな,5非活動的快,,M3
20,QuestionM,940,のどかな,5非活動的快,,M3
21,QuestionM,940,敵意のある,2敵意,,M1
22,QuestionM,940,むっとした,2敵意,,M1
23,QuestionM,940,びっくりした,8驚愕,,M1
24,QuestionM,940,慎重な,7集中,,M2
25,QuestionM,940,おっとりした,5非活動的快,,M3
26,QuestionM,940,いとおしい,6親和,,M3
27,QuestionM,940,丁重な,7集中,,M3
28,QuestionM,940,憎らしい,2敵意,,M1
