trialnum,trialcode,values.CurrentScore,values.QuestionM,values.QuestionM2,values.QuestionS,response
2,SARL50,950,,,,0
4,SBLL50,900,,,,0
6,SALL10,890,,,,0
8,SBLG50,940,,,,0
10,SARG50,990,,,,0
12,SALL10,980,,,,0
14,SBRG10,990,,,,0
16,SALG10,1000,,,,0
18,SARG50,1050,,,,0
20,SARG50,1100,,,,0
22,SBRG10,1110,,,,0
24,SBLL50,1060,,,,0
26,SARL50,1010,,,,0
28,SBLG50,1060,,,,0
30,SBLL50,1010,,,,0
32,SBLL50,960,,,,0
34,SARG50,1010,,,,0
36,SBLL50,960,,,,0
38,SARL50,910,,,,0
40,SARL50,860,,,,0
42,SARL50,810,,,,0
44,SBRL10,800,,,,0
46,SALL10,790,,,,0
48,SBRL10,780,,,,0
50,SARG50,830,,,,0
52,SARG50,880,,,,0
54,SBLG50,930,,,,0
56,SALG10,940,,,,0
58,SBRL10,930,,,,0
60,SBLL50,880,,,,0
62,SARG50,930,,,,0
64,SBRG10,940,,,,0
66,SARL50,890,,,,0
68,SBLG50,940,,,,0
70,SBRL10,930,,,,0
72,SBLG50,980,,,,0
2,SBLL50,930,,,,0
4,SBLG50,980,,,,0
6,SARG50,1030,,,,0
8,SARG50,1080,,,,0
10,SALL10,1070,,,,0
12,SALG10,1080,,,,0
14,SBLG50,1130,,,,0
16,SBLL50,1080,,,,0
18,SARG50,1130,,,,0
20,SALL10,1120,,,,0
22,SARG50,1170,,,,0
24,SARG50,1220,,,,0
26,SBLL50,1170,,,,0
28,SBLL50,1120,,,,0
30,SBRL10,1110,,,,0
32,SBRG10,1120,,,,0
34,SALG10,1130,,,,0
36,SBLL50,1080,,,,0
38,SBRL10,1070,,,,0
40,SARG50,1120,,,,0
42,SBLL50,1070,,,,0
44,SBLL50,1020,,,,0
46,SARG50,1070,,,,0
48,SALG10,1080,,,,0
50,SBRG10,1090,,,,0
52,SALL10,1080,,,,0
54,SBLG50,1130,,,,0
56,SBLL50,1080,,,,0
58,SARG50,1130,,,,0
60,SARL50,1080,,,,0
62,SBLL50,1030,,,,0
64,SARG50,1080,,,,0
66,SBRG10,1090,,,,0
68,SARG50,1140,,,,0
70,SALL10,1130,,,,0
72,SBLL50,1080,,,,0
2,SARG50,1130,,,,0
4,SALG10,1140,,,,0
6,SBLL50,1090,,,,0
8,SARL50,1040,,,,0
10,SBLG50,1090,,,,0
12,SBRG10,1100,,,,0
14,SARL50,1050,,,,0
16,SBLL50,1000,,,,0
18,SBLG50,1050,,,,0
20,SBRG10,1060,,,,0
22,SBLG50,1110,,,,0
24,SBRL10,1100,,,,0
26,SBRG10,1110,,,,0
28,SARG50,1160,,,,0
30,SALL10,1150,,,,0
32,SBRL10,1140,,,,0
34,SALL10,1130,,,,0
36,SBRL10,1120,,,,0
38,SALL10,1110,,,,0
40,SBRG10,1120,,,,0
42,SALG10,1130,,,,0
44,SBRG10,1140,,,,0
46,SARG50,1190,,,,0
48,SALG10,1200,,,,0
50,SALL10,1190,,,,0
52,SBLL50,1140,,,,0
54,SARL50,1090,,,,0
56,SBLG50,1140,,,,0
58,SARL50,1090,,,,0
60,SALG10,1100,,,,0
62,SBRG10,1110,,,,0
64,SBLL50,1060,,,,0
66,SARG50,1110,,,,0
68,SARG50,1160,,,,0
70,SBLL50,1110,,,,0
72,SARL50,1060,,,,0
2,SARG50,1110,,,,0
4,SBLL50,1060,,,,0
6,SARL50,1010,,,,0
8,SARG50,1060,,,,0
10,SARL50,1010,,,,0
12,SBLL50,960,,,,0
14,SBLL50,910,,,,0
16,SBRG10,920,,,,0
18,SALL10,910,,,,0
20,SBRL10,900,,,,0
22,SARL50,850,,,,0
24,SBLG50,900,,,,0
26,SBLG50,950,,,,0
28,SBLL50,900,,,,0
30,SARL50,850,,,,0
32,SARL50,800,,,,0
34,SARG50,850,,,,0
36,SARL50,800,,,,0
38,SARG50,850,,,,0
40,SALL10,840,,,,0
42,SBLG50,890,,,,0
44,SBLL50,840,,,,0
46,SARG50,890,,,,0
48,SARL50,840,,,,0
50,SBLL50,790,,,,0
52,SARG50,840,,,,0
54,SBLL50,790,,,,0
56,SBLL50,740,,,,0
58,SARL50,690,,,,0
60,SARG50,740,,,,0
62,SARG50,790,,,,0
64,SBLG50,840,,,,0
66,SBLG50,890,,,,0
68,SBLG50,940,,,,0
70,SBRG10,950,,,,0
72,SBRG10,960,,,,0
1,QuestionS,960,,,５０点が外れたとき，どのように感じましたか？,S1
2,QuestionS,960,,,５０点が当たったとき，どのように感じましたか？,S7
3,QuestionS,960,,,１０点が当たったとき，どのように感じましたか？,S4
4,QuestionS,960,,,１０点が外れたとき，どのように感じましたか？,S4
1,QuestionM,960,のんきな,5非活動的快,,M2
2,QuestionM,960,むっとした,2敵意,,M2
3,QuestionM,960,慎重な,7集中,,M2
4,QuestionM,960,注意深い,7集中,,M2
5,QuestionM,960,くよくよした,1抑うつ・不安,,M2
6,QuestionM,960,丁重な,7集中,,M1
7,QuestionM,960,不安な,1抑うつ・不安,,M3
8,QuestionM,960,すてきな,6親和,,M2
9,QuestionM,960,元気いっぱいの,4活動的快,,M1
10,QuestionM,960,びくりとした,8驚愕,,M2
11,QuestionM,960,のどかな,5非活動的快,,M1
12,QuestionM,960,悩んでいる,1抑うつ・不安,,M2
13,QuestionM,960,ていねいな,7集中,,M2
14,QuestionM,960,思慮深い,7集中,,M2
15,QuestionM,960,いとおしい,6親和,,M1
16,QuestionM,960,つまらない,3倦怠,,M2
17,QuestionM,960,はっとした,8驚愕,,M1
18,QuestionM,960,だるい,3倦怠,,M4
19,QuestionM,960,恋しい,6親和,,M3
20,QuestionM,960,ゆっくりした,5非活動的快,,M2
21,QuestionM,960,驚いた,8驚愕,,M1
22,QuestionM,960,はつらつとした,4活動的快,,M1
23,QuestionM,960,疲れた,3倦怠,,M4
24,QuestionM,960,無気力な,3倦怠,,M4
25,QuestionM,960,陽気な,4活動的快,,M1
26,QuestionM,960,気力に満ちた,4活動的快,,M1
27,QuestionM,960,のんびりした,5非活動的快,,M2
28,QuestionM,960,攻撃的な,2敵意,,M1
29,QuestionM,960,敵意のある,2敵意,,M1
30,QuestionM,960,活気のある,4活動的快,,M1
31,QuestionM,960,おっとりした,5非活動的快,,M2
32,QuestionM,960,自信がない,1抑うつ・不安,,M1
33,QuestionM,960,動揺した,8驚愕,,M1
34,QuestionM,960,うらんだ,2敵意,,M2
35,QuestionM,960,気がかりな,1抑うつ・不安,,M2
36,QuestionM,960,好きな,6親和,,M1
37,QuestionM,960,びっくりした,8驚愕,,M1
38,QuestionM,960,憎らしい,2敵意,,M1
39,QuestionM,960,愛らしい,6親和,,M1
40,QuestionM,960,退屈な,3倦怠,,M3
